date,DENTSPLY,isPartial
2017-01-19,43,False
2017-01-20,40,False
2017-01-21,20,False
2017-01-22,17,False
2017-01-23,40,False
2017-01-24,60,False
2017-01-25,63,False
2017-01-26,38,False
2017-01-27,39,False
2017-01-28,21,False
2017-01-29,14,False
2017-01-30,35,False
2017-01-31,52,False
2017-02-01,74,False
2017-02-02,63,False
2017-02-03,39,False
2017-02-04,20,False
2017-02-05,6,False
2017-02-06,87,False
2017-02-07,82,False
2017-02-08,55,False
2017-02-09,61,False
2017-02-10,53,False
2017-02-11,12,False
2017-02-12,9,False
2017-02-13,52,False
2017-02-14,75,False
2017-02-15,64,False
2017-02-16,68,False
2017-02-17,61,False
2017-02-18,23,False
2017-02-19,17,False
2017-02-20,50,False
2017-02-21,79,False
2017-02-22,35,False
2017-02-23,46,False
2017-02-24,47,False
2017-02-25,34,False
2017-02-26,17,False
2017-02-27,68,False
2017-02-28,77,False
2017-03-01,55,False
2017-03-02,49,False
2017-03-03,33,False
2017-03-04,31,False
2017-03-05,28,False
2017-03-06,43,False
2017-03-07,61,False
2017-03-08,47,False
2017-03-09,61,False
2017-03-10,54,False
2017-03-11,26,False
2017-03-12,24,False
2017-03-13,47,False
2017-03-14,86,False
2017-03-15,84,False
2017-03-16,76,False
2017-03-17,42,False
2017-03-18,29,False
2017-03-19,20,False
2017-03-20,82,False
2017-03-21,59,False
2017-03-22,55,False
2017-03-23,70,False
2017-03-24,52,False
2017-03-25,38,False
2017-03-26,26,False
2017-03-27,72,False
2017-03-28,73,False
2017-03-29,86,False
2017-03-30,43,False
2017-03-31,36,False
2017-04-01,17,False
2017-04-02,29,False
2017-04-03,52,False
2017-04-04,72,False
2017-04-05,57,False
2017-04-06,66,False
2017-04-07,52,False
2017-04-08,12,False
2017-04-09,18,False
2017-04-10,66,False
2017-04-11,66,False
2017-04-12,69,False
2017-04-13,56,False
2017-04-14,32,False
2017-04-15,6,False
2017-04-16,9,False
2017-04-17,31,False
2017-04-18,67,False
2017-04-19,54,False
2017-04-20,48,False
2017-04-21,58,False
2017-04-22,17,False
2017-04-23,20,False
2017-04-24,54,False
2017-04-25,40,False
2017-04-26,49,False
2017-04-27,67,False
2017-04-28,44,False
2017-04-29,12,False
2017-04-30,15,False
2017-05-01,40,False
2017-05-02,57,False
2017-05-03,64,False
2017-05-04,68,False
2017-05-05,52,False
2017-05-06,15,False
2017-05-07,17,False
2017-05-08,40,False
2017-05-09,97,False
2017-05-10,88,False
2017-05-11,68,False
2017-05-12,50,False
2017-05-13,12,False
2017-05-14,21,False
2017-05-15,45,False
2017-05-16,53,False
2017-05-17,73,False
2017-05-18,75,False
2017-05-19,51,False
2017-05-20,22,False
2017-05-21,28,False
2017-05-22,51,False
2017-05-23,49,False
2017-05-24,81,False
