date,DENTSPLY,isPartial
2013-11-06,80,False
2013-11-07,62,False
2013-11-08,44,False
2013-11-09,19,False
2013-11-10,37,False
2013-11-11,68,False
2013-11-12,51,False
2013-11-13,61,False
2013-11-14,46,False
2013-11-15,51,False
2013-11-16,23,False
2013-11-17,30,False
2013-11-18,44,False
2013-11-19,70,False
2013-11-20,48,False
2013-11-21,75,False
2013-11-22,17,False
2013-11-23,19,False
2013-11-24,22,False
2013-11-25,76,False
2013-11-26,76,False
2013-11-27,61,False
2013-11-28,62,False
2013-11-29,45,False
2013-11-30,19,False
2013-12-01,21,False
2013-12-02,43,False
2013-12-03,62,False
2013-12-04,44,False
2013-12-05,64,False
2013-12-06,44,False
2013-12-07,15,False
2013-12-08,26,False
2013-12-09,69,False
2013-12-10,54,False
2013-12-11,65,False
2013-12-12,52,False
2013-12-13,41,False
2013-12-14,15,False
2013-12-15,12,False
2013-12-16,61,False
2013-12-17,56,False
2013-12-18,50,False
2013-12-19,41,False
2013-12-20,56,False
2013-12-21,20,False
2013-12-22,44,False
2013-12-23,39,False
2013-12-24,12,False
2013-12-25,9,False
2013-12-26,29,False
2013-12-27,7,False
2013-12-28,8,False
2013-12-29,8,False
2013-12-30,45,False
2013-12-31,16,False
2014-01-01,12,False
2014-01-02,53,False
2014-01-03,40,False
2014-01-04,15,False
2014-01-05,15,False
2014-01-06,39,False
2014-01-07,37,False
2014-01-08,60,False
2014-01-09,78,False
2014-01-10,75,False
2014-01-11,18,False
2014-01-12,29,False
2014-01-13,68,False
2014-01-14,49,False
2014-01-15,49,False
2014-01-16,99,False
2014-01-17,77,False
2014-01-18,25,False
2014-01-19,21,False
2014-01-20,31,False
2014-01-21,70,False
2014-01-22,67,False
2014-01-23,65,False
2014-01-24,73,False
2014-01-25,36,False
2014-01-26,32,False
2014-01-27,42,False
2014-01-28,57,False
2014-01-29,61,False
2014-01-30,65,False
2014-01-31,45,False
2014-02-01,40,False
2014-02-02,28,False
2014-02-03,76,False
2014-02-04,60,False
2014-02-05,68,False
2014-02-06,55,False
2014-02-07,52,False
2014-02-08,18,False
2014-02-09,28,False
2014-02-10,57,False
2014-02-11,54,False
2014-02-12,72,False
2014-02-13,65,False
2014-02-14,84,False
2014-02-15,39,False
2014-02-16,39,False
2014-02-17,58,False
2014-02-18,61,False
2014-02-19,49,False
2014-02-20,68,False
2014-02-21,35,False
2014-02-22,25,False
2014-02-23,28,False
2014-02-24,71,False
2014-02-25,60,False
2014-02-26,75,False
2014-02-27,49,False
2014-02-28,51,False
2014-03-01,25,False
2014-03-02,14,False
2014-03-03,64,False
2014-03-04,80,False
2014-03-05,49,False
2014-03-06,68,False
2014-03-07,55,False
2014-03-08,29,False
2014-03-09,14,False
2014-03-10,76,False
2014-03-11,64,False
2014-03-12,78,False
2014-03-13,80,False
2014-03-14,51,False
2014-03-15,33,False
2014-03-16,28,False
2014-03-17,70,False
2014-03-18,73,False
2014-03-19,66,False
2014-03-20,59,False
2014-03-21,35,False
2014-03-22,43,False
2014-03-23,21,False
2014-03-24,63,False
2014-03-25,78,False
2014-03-26,54,False
2014-03-27,74,False
2014-03-28,76,False
2014-03-29,11,False
2014-03-30,21,False
2014-03-31,48,False
2014-04-01,48,False
2014-04-02,61,False
2014-04-03,58,False
2014-04-04,47,False
2014-04-05,11,False
2014-04-06,14,False
2014-04-07,57,False
2014-04-08,75,False
2014-04-09,66,False
2014-04-10,71,False
2014-04-11,48,False
2014-04-12,15,False
2014-04-13,11,False
2014-04-14,62,False
2014-04-15,63,False
2014-04-16,40,False
2014-04-17,46,False
2014-04-18,21,False
2014-04-19,27,False
2014-04-20,12,False
2014-04-21,40,False
2014-04-22,39,False
2014-04-23,54,False
2014-04-24,53,False
2014-04-25,39,False
2014-04-26,25,False
2014-04-27,14,False
2014-04-28,42,False
2014-04-29,84,False
2014-04-30,49,False
2014-05-01,23,False
2014-05-02,56,False
2014-05-03,22,False
2014-05-04,14,False
2014-05-05,67,False
2014-05-06,60,False
2014-05-07,45,False
2014-05-08,61,False
2014-05-09,35,False
2014-05-10,25,False
2014-05-11,22,False
2014-05-12,53,False
2014-05-13,69,False
2014-05-14,69,False
2014-05-15,77,False
2014-05-16,65,False
2014-05-17,41,False
2014-05-18,22,False
2014-05-19,36,False
2014-05-20,76,False
2014-05-21,76,False
2014-05-22,67,False
2014-05-23,49,False
2014-05-24,29,False
2014-05-25,20,False
2014-05-26,41,False
2014-05-27,68,False
2014-05-28,39,False
2014-05-29,68,False
2014-05-30,35,False
2014-05-31,20,False
2014-06-01,4,False
2014-06-02,40,False
2014-06-03,63,False
2014-06-04,66,False
2014-06-05,54,False
2014-06-06,50,False
2014-06-07,13,False
2014-06-08,17,False
2014-06-09,34,False
2014-06-10,59,False
2014-06-11,54,False
2014-06-12,34,False
2014-06-13,32,False
2014-06-14,24,False
2014-06-15,4,False
2014-06-16,64,False
2014-06-17,57,False
2014-06-18,61,False
2014-06-19,49,False
2014-06-20,53,False
2014-06-21,25,False
2014-06-22,16,False
2014-06-23,44,False
2014-06-24,64,False
2014-06-25,54,False
2014-06-26,58,False
2014-06-27,53,False
2014-06-28,21,False
2014-06-29,25,False
2014-06-30,100,False
2014-07-01,71,False
2014-07-02,76,False
2014-07-03,49,False
2014-07-04,15,False
2014-07-05,13,False
2014-07-06,25,False
2014-07-07,31,False
2014-07-08,54,False
2014-07-09,51,False
2014-07-10,80,False
2014-07-11,54,False
2014-07-12,12,False
2014-07-13,8,False
2014-07-14,61,False
2014-07-15,77,False
2014-07-16,74,False
2014-07-17,59,False
2014-07-18,57,False
2014-07-19,8,False
2014-07-20,33,False
2014-07-21,58,False
2014-07-22,61,False
2014-07-23,46,False
2014-07-24,63,False
