date,DENTSPLY,isPartial
2013-01-17,65,False
2013-01-18,48,False
2013-01-19,21,False
2013-01-20,14,False
2013-01-21,86,False
2013-01-22,82,False
2013-01-23,72,False
2013-01-24,69,False
2013-01-25,48,False
2013-01-26,24,False
2013-01-27,30,False
2013-01-28,84,False
2013-01-29,71,False
2013-01-30,89,False
2013-01-31,83,False
2013-02-01,63,False
2013-02-02,24,False
2013-02-03,26,False
2013-02-04,58,False
2013-02-05,100,False
2013-02-06,64,False
2013-02-07,79,False
2013-02-08,46,False
2013-02-09,19,False
2013-02-10,31,False
2013-02-11,65,False
2013-02-12,66,False
2013-02-13,68,False
2013-02-14,55,False
2013-02-15,61,False
2013-02-16,26,False
2013-02-17,21,False
2013-02-18,75,False
2013-02-19,75,False
2013-02-20,73,False
2013-02-21,92,False
2013-02-22,74,False
2013-02-23,44,False
2013-02-24,28,False
2013-02-25,86,False
2013-02-26,93,False
2013-02-27,69,False
2013-02-28,92,False
2013-03-01,39,False
2013-03-02,35,False
2013-03-03,19,False
2013-03-04,73,False
2013-03-05,69,False
2013-03-06,84,False
2013-03-07,65,False
2013-03-08,50,False
2013-03-09,23,False
2013-03-10,16,False
2013-03-11,50,False
2013-03-12,61,False
2013-03-13,65,False
2013-03-14,64,False
2013-03-15,61,False
2013-03-16,18,False
2013-03-17,20,False
2013-03-18,85,False
2013-03-19,64,False
2013-03-20,87,False
2013-03-21,83,False
2013-03-22,66,False
2013-03-23,30,False
2013-03-24,23,False
2013-03-25,70,False
2013-03-26,56,False
2013-03-27,76,False
2013-03-28,75,False
2013-03-29,22,False
2013-03-30,22,False
2013-03-31,24,False
2013-04-01,39,False
2013-04-02,72,False
2013-04-03,73,False
2013-04-04,61,False
2013-04-05,65,False
2013-04-06,28,False
2013-04-07,25,False
2013-04-08,66,False
2013-04-09,84,False
2013-04-10,79,False
2013-04-11,74,False
2013-04-12,79,False
2013-04-13,38,False
2013-04-14,16,False
2013-04-15,87,False
2013-04-16,87,False
2013-04-17,76,False
2013-04-18,72,False
2013-04-19,78,False
2013-04-20,30,False
2013-04-21,32,False
2013-04-22,75,False
2013-04-23,73,False
2013-04-24,91,False
2013-04-25,70,False
2013-04-26,88,False
2013-04-27,30,False
2013-04-28,30,False
2013-04-29,60,False
2013-04-30,67,False
2013-05-01,30,False
2013-05-02,64,False
2013-05-03,73,False
2013-05-04,12,False
2013-05-05,28,False
2013-05-06,73,False
2013-05-07,62,False
2013-05-08,81,False
2013-05-09,67,False
2013-05-10,38,False
2013-05-11,16,False
2013-05-12,28,False
2013-05-13,92,False
2013-05-14,71,False
2013-05-15,79,False
2013-05-16,89,False
2013-05-17,57,False
2013-05-18,28,False
2013-05-19,23,False
2013-05-20,37,False
2013-05-21,61,False
2013-05-22,59,False
2013-05-23,83,False
2013-05-24,62,False
2013-05-25,9,False
2013-05-26,12,False
2013-05-27,14,False
2013-05-28,57,False
2013-05-29,80,False
2013-05-30,64,False
2013-05-31,69,False
2013-06-01,21,False
2013-06-02,14,False
2013-06-03,57,False
2013-06-04,68,False
2013-06-05,71,False
2013-06-06,60,False
2013-06-07,74,False
2013-06-08,21,False
2013-06-09,21,False
2013-06-10,58,False
2013-06-11,70,False
2013-06-12,71,False
2013-06-13,73,False
2013-06-14,65,False
2013-06-15,29,False
2013-06-16,33,False
2013-06-17,61,False
2013-06-18,68,False
2013-06-19,82,False
2013-06-20,65,False
2013-06-21,51,False
2013-06-22,31,False
2013-06-23,21,False
2013-06-24,81,False
2013-06-25,63,False
2013-06-26,78,False
2013-06-27,61,False
2013-06-28,70,False
2013-06-29,17,False
