date,DENTSPLY,isPartial
2014-03-16,21,False
2014-03-17,41,False
2014-03-18,90,False
2014-03-19,68,False
2014-03-20,93,False
2014-03-21,54,False
2014-03-22,24,False
2014-03-23,15,False
2014-03-24,54,False
2014-03-25,82,False
2014-03-26,80,False
2014-03-27,82,False
2014-03-28,57,False
2014-03-29,16,False
2014-03-30,25,False
2014-03-31,58,False
2014-04-01,74,False
2014-04-02,80,False
2014-04-03,55,False
2014-04-04,47,False
2014-04-05,31,False
2014-04-06,25,False
2014-04-07,64,False
2014-04-08,64,False
2014-04-09,61,False
2014-04-10,71,False
2014-04-11,72,False
2014-04-12,14,False
2014-04-13,38,False
2014-04-14,56,False
2014-04-15,93,False
2014-04-16,47,False
2014-04-17,41,False
2014-04-18,40,False
2014-04-19,21,False
2014-04-20,19,False
2014-04-21,43,False
2014-04-22,50,False
2014-04-23,62,False
2014-04-24,67,False
2014-04-25,53,False
2014-04-26,22,False
2014-04-27,31,False
2014-04-28,48,False
2014-04-29,62,False
2014-04-30,86,False
2014-05-01,44,False
2014-05-02,43,False
2014-05-03,22,False
2014-05-04,21,False
2014-05-05,75,False
2014-05-06,79,False
2014-05-07,72,False
2014-05-08,79,False
2014-05-09,51,False
2014-05-10,26,False
2014-05-11,27,False
2014-05-12,69,False
2014-05-13,82,False
2014-05-14,79,False
2014-05-15,71,False
2014-05-16,51,False
2014-05-17,28,False
2014-05-18,26,False
2014-05-19,64,False
2014-05-20,77,False
2014-05-21,66,False
2014-05-22,64,False
2014-05-23,50,False
2014-05-24,29,False
2014-05-25,11,False
2014-05-26,47,False
2014-05-27,75,False
2014-05-28,52,False
2014-05-29,63,False
2014-05-30,54,False
2014-05-31,22,False
2014-06-01,13,False
2014-06-02,62,False
2014-06-03,59,False
2014-06-04,67,False
2014-06-05,81,False
2014-06-06,43,False
2014-06-07,14,False
2014-06-08,21,False
2014-06-09,45,False
2014-06-10,81,False
2014-06-11,70,False
2014-06-12,63,False
2014-06-13,42,False
2014-06-14,16,False
2014-06-15,11,False
2014-06-16,53,False
2014-06-17,62,False
2014-06-18,54,False
2014-06-19,38,False
2014-06-20,57,False
2014-06-21,14,False
2014-06-22,20,False
2014-06-23,56,False
2014-06-24,70,False
2014-06-25,57,False
2014-06-26,71,False
2014-06-27,53,False
2014-06-28,11,False
2014-06-29,36,False
2014-06-30,67,False
2014-07-01,91,False
2014-07-02,66,False
2014-07-03,40,False
2014-07-04,27,False
2014-07-05,21,False
2014-07-06,20,False
2014-07-07,47,False
2014-07-08,68,False
2014-07-09,56,False
2014-07-10,73,False
2014-07-11,61,False
2014-07-12,20,False
2014-07-13,7,False
2014-07-14,58,False
2014-07-15,68,False
2014-07-16,86,False
2014-07-17,64,False
2014-07-18,47,False
2014-07-19,18,False
2014-07-20,23,False
2014-07-21,41,False
2014-07-22,74,False
2014-07-23,50,False
2014-07-24,46,False
2014-07-25,50,False
2014-07-26,16,False
2014-07-27,7,False
2014-07-28,66,False
2014-07-29,63,False
2014-07-30,85,False
2014-07-31,69,False
2014-08-01,63,False
2014-08-02,27,False
2014-08-03,16,False
2014-08-04,64,False
2014-08-05,71,False
2014-08-06,70,False
2014-08-07,73,False
2014-08-08,52,False
2014-08-09,20,False
2014-08-10,22,False
2014-08-11,46,False
2014-08-12,53,False
2014-08-13,50,False
2014-08-14,85,False
2014-08-15,36,False
2014-08-16,27,False
2014-08-17,22,False
2014-08-18,61,False
2014-08-19,62,False
2014-08-20,100,False
2014-08-21,51,False
2014-08-22,59,False
2014-08-23,18,False
2014-08-24,30,False
2014-08-25,61,False
2014-08-26,71,False
2014-08-27,57,False
2014-08-28,36,False
2014-08-29,44,False
2014-08-30,17,False
2014-08-31,26,False
2014-09-01,43,False
2014-09-02,63,False
2014-09-03,70,False
2014-09-04,92,False
2014-09-05,63,False
2014-09-06,24,False
2014-09-07,13,False
2014-09-08,53,False
2014-09-09,64,False
2014-09-10,82,False
2014-09-11,65,False
2014-09-12,46,False
2014-09-13,21,False
2014-09-14,10,False
2014-09-15,70,False
2014-09-16,54,False
2014-09-17,83,False
2014-09-18,69,False
2014-09-19,48,False
2014-09-20,21,False
2014-09-21,20,False
2014-09-22,55,False
2014-09-23,78,False
2014-09-24,61,False
2014-09-25,65,False
2014-09-26,68,False
2014-09-27,21,False
2014-09-28,29,False
2014-09-29,68,False
