date,DENTSPLY,isPartial
2013-02-19,74,False
2013-02-20,59,False
2013-02-21,63,False
2013-02-22,75,False
2013-02-23,33,False
2013-02-24,33,False
2013-02-25,78,False
2013-02-26,85,False
2013-02-27,69,False
2013-02-28,82,False
2013-03-01,45,False
2013-03-02,33,False
2013-03-03,9,False
2013-03-04,68,False
2013-03-05,60,False
2013-03-06,86,False
2013-03-07,61,False
2013-03-08,57,False
2013-03-09,24,False
2013-03-10,28,False
2013-03-11,57,False
2013-03-12,78,False
2013-03-13,53,False
2013-03-14,61,False
2013-03-15,48,False
2013-03-16,22,False
2013-03-17,26,False
2013-03-18,75,False
2013-03-19,87,False
2013-03-20,87,False
2013-03-21,100,False
2013-03-22,69,False
2013-03-23,24,False
2013-03-24,24,False
2013-03-25,68,False
2013-03-26,61,False
2013-03-27,71,False
2013-03-28,53,False
2013-03-29,32,False
2013-03-30,25,False
2013-03-31,21,False
2013-04-01,45,False
2013-04-02,55,False
2013-04-03,90,False
2013-04-04,50,False
2013-04-05,55,False
2013-04-06,15,False
2013-04-07,26,False
2013-04-08,64,False
2013-04-09,58,False
2013-04-10,73,False
2013-04-11,58,False
2013-04-12,58,False
2013-04-13,29,False
2013-04-14,22,False
2013-04-15,88,False
2013-04-16,75,False
2013-04-17,74,False
2013-04-18,66,False
2013-04-19,58,False
2013-04-20,13,False
2013-04-21,26,False
2013-04-22,95,False
2013-04-23,81,False
2013-04-24,82,False
2013-04-25,76,False
2013-04-26,74,False
2013-04-27,33,False
2013-04-28,42,False
2013-04-29,49,False
2013-04-30,47,False
2013-05-01,28,False
2013-05-02,60,False
2013-05-03,65,False
2013-05-04,14,False
2013-05-05,25,False
2013-05-06,69,False
2013-05-07,68,False
2013-05-08,63,False
2013-05-09,62,False
2013-05-10,47,False
2013-05-11,22,False
2013-05-12,24,False
2013-05-13,74,False
2013-05-14,58,False
2013-05-15,68,False
2013-05-16,72,False
2013-05-17,70,False
2013-05-18,20,False
2013-05-19,24,False
2013-05-20,44,False
2013-05-21,38,False
2013-05-22,60,False
2013-05-23,88,False
2013-05-24,57,False
2013-05-25,18,False
2013-05-26,18,False
2013-05-27,26,False
2013-05-28,45,False
2013-05-29,70,False
2013-05-30,76,False
2013-05-31,48,False
2013-06-01,15,False
2013-06-02,13,False
2013-06-03,58,False
2013-06-04,53,False
2013-06-05,73,False
2013-06-06,68,False
2013-06-07,65,False
2013-06-08,22,False
2013-06-09,33,False
2013-06-10,34,False
2013-06-11,55,False
2013-06-12,64,False
2013-06-13,42,False
2013-06-14,58,False
2013-06-15,23,False
2013-06-16,20,False
2013-06-17,47,False
2013-06-18,64,False
2013-06-19,59,False
2013-06-20,67,False
2013-06-21,70,False
2013-06-22,29,False
2013-06-23,26,False
2013-06-24,77,False
2013-06-25,64,False
2013-06-26,68,False
2013-06-27,82,False
2013-06-28,56,False
2013-06-29,25,False
2013-06-30,27,False
2013-07-01,70,False
2013-07-02,74,False
2013-07-03,60,False
2013-07-04,47,False
2013-07-05,38,False
2013-07-06,21,False
2013-07-07,18,False
2013-07-08,69,False
2013-07-09,51,False
2013-07-10,66,False
2013-07-11,59,False
2013-07-12,48,False
