date,DENTSPLY,isPartial
2016-08-05,48,False
2016-08-06,15,False
2016-08-07,17,False
2016-08-08,60,False
2016-08-09,58,False
2016-08-10,55,False
2016-08-11,47,False
2016-08-12,43,False
2016-08-13,15,False
2016-08-14,24,False
2016-08-15,55,False
2016-08-16,62,False
2016-08-17,85,False
2016-08-18,53,False
2016-08-19,55,False
2016-08-20,9,False
2016-08-21,22,False
2016-08-22,39,False
2016-08-23,54,False
2016-08-24,55,False
2016-08-25,55,False
2016-08-26,54,False
2016-08-27,19,False
2016-08-28,29,False
2016-08-29,75,False
2016-08-30,63,False
2016-08-31,59,False
2016-09-01,72,False
2016-09-02,55,False
2016-09-03,16,False
2016-09-04,38,False
2016-09-05,51,False
2016-09-06,58,False
2016-09-07,60,False
2016-09-08,68,False
2016-09-09,53,False
2016-09-10,18,False
2016-09-11,14,False
2016-09-12,71,False
2016-09-13,63,False
2016-09-14,69,False
2016-09-15,60,False
2016-09-16,47,False
2016-09-17,22,False
2016-09-18,13,False
2016-09-19,61,False
2016-09-20,68,False
2016-09-21,82,False
2016-09-22,73,False
2016-09-23,43,False
2016-09-24,38,False
2016-09-25,35,False
2016-09-26,71,False
2016-09-27,65,False
2016-09-28,70,False
2016-09-29,80,False
2016-09-30,55,False
2016-10-01,22,False
2016-10-02,21,False
2016-10-03,66,False
2016-10-04,62,False
2016-10-05,60,False
2016-10-06,57,False
2016-10-07,55,False
2016-10-08,51,False
2016-10-09,21,False
2016-10-10,72,False
2016-10-11,65,False
2016-10-12,71,False
2016-10-13,66,False
2016-10-14,80,False
2016-10-15,28,False
2016-10-16,17,False
2016-10-17,86,False
2016-10-18,80,False
2016-10-19,71,False
2016-10-20,66,False
2016-10-21,66,False
2016-10-22,24,False
2016-10-23,19,False
2016-10-24,69,False
2016-10-25,80,False
2016-10-26,52,False
2016-10-27,84,False
2016-10-28,60,False
2016-10-29,28,False
2016-10-30,18,False
2016-10-31,48,False
2016-11-01,43,False
2016-11-02,65,False
2016-11-03,76,False
2016-11-04,61,False
2016-11-05,39,False
2016-11-06,19,False
2016-11-07,82,False
2016-11-08,78,False
2016-11-09,67,False
2016-11-10,94,False
2016-11-11,53,False
2016-11-12,17,False
2016-11-13,23,False
2016-11-14,72,False
2016-11-15,90,False
2016-11-16,64,False
2016-11-17,61,False
2016-11-18,51,False
2016-11-19,36,False
2016-11-20,26,False
2016-11-21,73,False
2016-11-22,90,False
2016-11-23,77,False
2016-11-24,45,False
2016-11-25,52,False
2016-11-26,17,False
2016-11-27,28,False
2016-11-28,45,False
2016-11-29,56,False
2016-11-30,64,False
2016-12-01,67,False
2016-12-02,53,False
2016-12-03,17,False
2016-12-04,19,False
2016-12-05,61,False
2016-12-06,57,False
2016-12-07,75,False
2016-12-08,76,False
2016-12-09,52,False
2016-12-10,21,False
2016-12-11,16,False
2016-12-12,77,False
2016-12-13,67,False
2016-12-14,66,False
2016-12-15,58,False
2016-12-16,50,False
2016-12-17,19,False
2016-12-18,19,False
2016-12-19,62,False
2016-12-20,59,False
2016-12-21,69,False
2016-12-22,54,False
2016-12-23,44,False
2016-12-24,27,False
2016-12-25,11,False
2016-12-26,16,False
2016-12-27,41,False
2016-12-28,42,False
2016-12-29,40,False
2016-12-30,37,False
2016-12-31,10,False
2017-01-01,12,False
2017-01-02,39,False
2017-01-03,59,False
2017-01-04,60,False
2017-01-05,72,False
2017-01-06,52,False
2017-01-07,24,False
2017-01-08,20,False
2017-01-09,41,False
2017-01-10,74,False
2017-01-11,58,False
2017-01-12,59,False
2017-01-13,49,False
2017-01-14,25,False
2017-01-15,23,False
2017-01-16,72,False
2017-01-17,84,False
2017-01-18,86,False
2017-01-19,67,False
