date,DENTSPLY,isPartial
2011-04-11,29,False
2011-04-12,36,False
2011-04-13,36,False
2011-04-14,46,False
2011-04-15,40,False
2011-04-16,22,False
2011-04-17,4,False
2011-04-18,40,False
2011-04-19,53,False
2011-04-20,43,False
2011-04-21,32,False
2011-04-22,21,False
2011-04-23,16,False
2011-04-24,12,False
2011-04-25,30,False
2011-04-26,48,False
2011-04-27,41,False
2011-04-28,39,False
2011-04-29,33,False
2011-04-30,18,False
2011-05-01,4,False
2011-05-02,21,False
2011-05-03,63,False
2011-05-04,51,False
2011-05-05,33,False
2011-05-06,40,False
2011-05-07,13,False
2011-05-08,13,False
2011-05-09,39,False
2011-05-10,58,False
2011-05-11,51,False
2011-05-12,44,False
2011-05-13,25,False
2011-05-14,13,False
2011-05-15,10,False
2011-05-16,30,False
2011-05-17,62,False
2011-05-18,35,False
2011-05-19,45,False
2011-05-20,43,False
2011-05-21,20,False
2011-05-22,21,False
2011-05-23,42,False
2011-05-24,44,False
2011-05-25,34,False
2011-05-26,57,False
2011-05-27,36,False
2011-05-28,20,False
2011-05-29,20,False
2011-05-30,28,False
2011-05-31,25,False
2011-06-01,38,False
2011-06-02,29,False
2011-06-03,36,False
2011-06-04,11,False
2011-06-05,26,False
2011-06-06,34,False
2011-06-07,35,False
2011-06-08,41,False
2011-06-09,32,False
2011-06-10,36,False
2011-06-11,7,False
2011-06-12,7,False
2011-06-13,34,False
2011-06-14,37,False
2011-06-15,54,False
2011-06-16,22,False
2011-06-17,32,False
2011-06-18,4,False
2011-06-19,11,False
2011-06-20,35,False
2011-06-21,45,False
2011-06-22,100,False
2011-06-23,49,False
2011-06-24,33,False
2011-06-25,11,False
2011-06-26,26,False
2011-06-27,47,False
2011-06-28,49,False
2011-06-29,43,False
2011-06-30,40,False
2011-07-01,36,False
2011-07-02,18,False
2011-07-03,11,False
2011-07-04,38,False
2011-07-05,33,False
2011-07-06,44,False
2011-07-07,42,False
2011-07-08,38,False
2011-07-09,20,False
2011-07-10,18,False
2011-07-11,29,False
2011-07-12,41,False
2011-07-13,24,False
2011-07-14,31,False
2011-07-15,35,False
2011-07-16,18,False
2011-07-17,15,False
2011-07-18,39,False
2011-07-19,51,False
2011-07-20,32,False
2011-07-21,43,False
2011-07-22,27,False
2011-07-23,11,False
2011-07-24,4,False
2011-07-25,18,False
2011-07-26,29,False
2011-07-27,44,False
2011-07-28,48,False
2011-07-29,29,False
2011-07-30,13,False
2011-07-31,15,False
2011-08-01,36,False
2011-08-02,36,False
2011-08-03,24,False
2011-08-04,33,False
2011-08-05,25,False
2011-08-06,21,False
2011-08-07,15,False
2011-08-08,34,False
2011-08-09,38,False
2011-08-10,40,False
2011-08-11,32,False
2011-08-12,36,False
2011-08-13,22,False
2011-08-14,9,False
2011-08-15,33,False
2011-08-16,42,False
2011-08-17,34,False
2011-08-18,47,False
2011-08-19,31,False
2011-08-20,11,False
2011-08-21,19,False
2011-08-22,48,False
2011-08-23,40,False
2011-08-24,38,False
2011-08-25,47,False
2011-08-26,34,False
2011-08-27,12,False
2011-08-28,18,False
2011-08-29,29,False
2011-08-30,46,False
2011-08-31,52,False
2011-09-01,53,False
2011-09-02,51,False
2011-09-03,10,False
2011-09-04,12,False
2011-09-05,26,False
2011-09-06,56,False
2011-09-07,45,False
2011-09-08,38,False
2011-09-09,30,False
2011-09-10,14,False
2011-09-11,10,False
2011-09-12,41,False
2011-09-13,38,False
2011-09-14,48,False
2011-09-15,38,False
2011-09-16,32,False
2011-09-17,19,False
2011-09-18,15,False
