date,DENTSPLY,isPartial
2015-12-26,14,False
2015-12-27,17,False
2015-12-28,37,False
2015-12-29,40,False
2015-12-30,38,False
2015-12-31,31,False
2016-01-01,4,False
2016-01-02,4,False
2016-01-03,11,False
2016-01-04,43,False
2016-01-05,28,False
2016-01-06,61,False
2016-01-07,37,False
2016-01-08,38,False
2016-01-09,21,False
2016-01-10,37,False
2016-01-11,53,False
2016-01-12,63,False
2016-01-13,82,False
2016-01-14,51,False
2016-01-15,38,False
2016-01-16,21,False
2016-01-17,20,False
2016-01-18,57,False
2016-01-19,42,False
2016-01-20,67,False
2016-01-21,58,False
2016-01-22,38,False
2016-01-23,24,False
2016-01-24,31,False
2016-01-25,45,False
2016-01-26,54,False
2016-01-27,75,False
2016-01-28,67,False
2016-01-29,47,False
2016-01-30,25,False
2016-01-31,10,False
2016-02-01,65,False
2016-02-02,68,False
2016-02-03,42,False
2016-02-04,37,False
2016-02-05,51,False
2016-02-06,18,False
2016-02-07,17,False
2016-02-08,59,False
2016-02-09,56,False
2016-02-10,57,False
2016-02-11,67,False
2016-02-12,28,False
2016-02-13,20,False
2016-02-14,20,False
2016-02-15,61,False
2016-02-16,62,False
2016-02-17,57,False
2016-02-18,53,False
2016-02-19,58,False
2016-02-20,31,False
2016-02-21,20,False
2016-02-22,64,False
2016-02-23,67,False
2016-02-24,100,False
2016-02-25,68,False
2016-02-26,53,False
2016-02-27,34,False
2016-02-28,20,False
2016-02-29,52,False
2016-03-01,88,False
2016-03-02,55,False
2016-03-03,56,False
2016-03-04,40,False
2016-03-05,24,False
2016-03-06,13,False
2016-03-07,57,False
2016-03-08,62,False
2016-03-09,41,False
2016-03-10,39,False
2016-03-11,40,False
2016-03-12,21,False
2016-03-13,7,False
2016-03-14,50,False
2016-03-15,82,False
2016-03-16,62,False
2016-03-17,72,False
2016-03-18,41,False
2016-03-19,17,False
2016-03-20,14,False
2016-03-21,63,False
2016-03-22,68,False
2016-03-23,64,False
2016-03-24,44,False
2016-03-25,43,False
2016-03-26,11,False
2016-03-27,18,False
2016-03-28,50,False
2016-03-29,77,False
2016-03-30,57,False
2016-03-31,42,False
2016-04-01,49,False
2016-04-02,38,False
2016-04-03,27,False
2016-04-04,38,False
2016-04-05,51,False
2016-04-06,59,False
2016-04-07,69,False
2016-04-08,57,False
2016-04-09,17,False
2016-04-10,14,False
2016-04-11,74,False
2016-04-12,78,False
2016-04-13,75,False
2016-04-14,81,False
2016-04-15,86,False
2016-04-16,28,False
2016-04-17,10,False
2016-04-18,57,False
2016-04-19,54,False
2016-04-20,63,False
2016-04-21,49,False
2016-04-22,40,False
2016-04-23,42,False
2016-04-24,44,False
2016-04-25,56,False
2016-04-26,58,False
2016-04-27,50,False
2016-04-28,85,False
2016-04-29,44,False
2016-04-30,35,False
2016-05-01,24,False
2016-05-02,52,False
2016-05-03,50,False
2016-05-04,63,False
2016-05-05,31,False
2016-05-06,57,False
2016-05-07,28,False
2016-05-08,21,False
2016-05-09,93,False
2016-05-10,80,False
2016-05-11,83,False
2016-05-12,88,False
2016-05-13,46,False
