date,DENTSPLY,isPartial
2018-04-12,64,False
2018-04-13,52,False
2018-04-14,17,False
2018-04-15,25,False
2018-04-16,76,False
2018-04-17,84,False
2018-04-18,65,False
2018-04-19,79,False
2018-04-20,75,False
2018-04-21,15,False
2018-04-22,31,False
2018-04-23,49,False
2018-04-24,81,False
2018-04-25,72,False
2018-04-26,78,False
2018-04-27,40,False
2018-04-28,27,False
2018-04-29,20,False
2018-04-30,39,False
2018-05-01,40,False
2018-05-02,67,False
2018-05-03,55,False
2018-05-04,78,False
2018-05-05,32,False
2018-05-06,20,False
2018-05-07,62,False
2018-05-08,80,False
2018-05-09,85,False
2018-05-10,56,False
2018-05-11,42,False
2018-05-12,15,False
2018-05-13,9,False
2018-05-14,70,False
2018-05-15,88,False
2018-05-16,100,False
2018-05-17,76,False
2018-05-18,74,False
2018-05-19,23,False
2018-05-20,3,False
2018-05-21,67,False
2018-05-22,85,False
2018-05-23,65,False
2018-05-24,66,False
2018-05-25,58,False
2018-05-26,20,False
2018-05-27,29,False
2018-05-28,44,False
2018-05-29,42,False
2018-05-30,70,False
2018-05-31,62,False
2018-06-01,68,False
2018-06-02,21,False
2018-06-03,23,False
2018-06-04,65,False
2018-06-05,62,False
2018-06-06,65,False
2018-06-07,63,False
2018-06-08,71,False
2018-06-09,32,False
2018-06-10,35,False
2018-06-11,58,False
2018-06-12,85,False
2018-06-13,35,False
2018-06-14,60,False
2018-06-15,42,False
2018-06-16,23,False
2018-06-17,23,False
2018-06-18,62,False
2018-06-19,64,False
2018-06-20,57,False
2018-06-21,58,False
2018-06-22,62,False
2018-06-23,14,False
