date,Apple,isPartial
2014-03-16,14,False
2014-03-17,13,False
2014-03-18,13,False
2014-03-19,13,False
2014-03-20,13,False
2014-03-21,13,False
2014-03-22,13,False
2014-03-23,13,False
2014-03-24,13,False
2014-03-25,12,False
2014-03-26,12,False
2014-03-27,13,False
2014-03-28,12,False
2014-03-29,13,False
2014-03-30,13,False
2014-03-31,12,False
2014-04-01,12,False
2014-04-02,12,False
2014-04-03,12,False
2014-04-04,12,False
2014-04-05,13,False
2014-04-06,13,False
2014-04-07,12,False
2014-04-08,13,False
2014-04-09,12,False
2014-04-10,12,False
2014-04-11,12,False
2014-04-12,13,False
2014-04-13,13,False
2014-04-14,12,False
2014-04-15,12,False
2014-04-16,12,False
2014-04-17,12,False
2014-04-18,13,False
2014-04-19,14,False
2014-04-20,14,False
2014-04-21,13,False
2014-04-22,13,False
2014-04-23,13,False
2014-04-24,13,False
2014-04-25,13,False
2014-04-26,13,False
2014-04-27,14,False
2014-04-28,13,False
2014-04-29,13,False
2014-04-30,13,False
2014-05-01,13,False
2014-05-02,13,False
2014-05-03,13,False
2014-05-04,13,False
2014-05-05,13,False
2014-05-06,12,False
2014-05-07,13,False
2014-05-08,12,False
2014-05-09,14,False
2014-05-10,14,False
2014-05-11,14,False
2014-05-12,13,False
2014-05-13,12,False
2014-05-14,12,False
2014-05-15,12,False
2014-05-16,12,False
2014-05-17,13,False
2014-05-18,12,False
2014-05-19,13,False
2014-05-20,12,False
2014-05-21,12,False
2014-05-22,12,False
2014-05-23,12,False
2014-05-24,12,False
2014-05-25,12,False
2014-05-26,12,False
2014-05-27,12,False
2014-05-28,13,False
2014-05-29,14,False
2014-05-30,12,False
2014-05-31,13,False
2014-06-01,13,False
2014-06-02,22,False
2014-06-03,18,False
2014-06-04,14,False
2014-06-05,13,False
2014-06-06,13,False
2014-06-07,13,False
2014-06-08,13,False
2014-06-09,14,False
2014-06-10,13,False
2014-06-11,13,False
2014-06-12,12,False
2014-06-13,11,False
2014-06-14,13,False
2014-06-15,13,False
2014-06-16,12,False
2014-06-17,12,False
2014-06-18,13,False
2014-06-19,12,False
2014-06-20,12,False
2014-06-21,12,False
2014-06-22,13,False
2014-06-23,12,False
2014-06-24,12,False
2014-06-25,12,False
2014-06-26,12,False
2014-06-27,12,False
2014-06-28,13,False
2014-06-29,13,False
2014-06-30,12,False
2014-07-01,12,False
2014-07-02,13,False
2014-07-03,12,False
2014-07-04,12,False
2014-07-05,12,False
2014-07-06,13,False
2014-07-07,13,False
2014-07-08,13,False
2014-07-09,13,False
2014-07-10,12,False
2014-07-11,13,False
2014-07-12,13,False
2014-07-13,12,False
2014-07-14,12,False
2014-07-15,12,False
2014-07-16,13,False
2014-07-17,13,False
2014-07-18,12,False
2014-07-19,13,False
2014-07-20,13,False
2014-07-21,13,False
2014-07-22,14,False
2014-07-23,13,False
2014-07-24,13,False
2014-07-25,13,False
2014-07-26,14,False
2014-07-27,13,False
2014-07-28,13,False
2014-07-29,14,False
2014-07-30,13,False
2014-07-31,13,False
2014-08-01,13,False
2014-08-02,14,False
2014-08-03,14,False
2014-08-04,13,False
