date,Apple,isPartial
2015-08-18,32,False
2015-08-19,31,False
2015-08-20,29,False
2015-08-21,30,False
2015-08-22,31,False
2015-08-23,33,False
2015-08-24,33,False
2015-08-25,33,False
2015-08-26,31,False
2015-08-27,31,False
2015-08-28,32,False
2015-08-29,32,False
2015-08-30,32,False
2015-08-31,31,False
2015-09-01,31,False
2015-09-02,32,False
2015-09-03,32,False
2015-09-04,32,False
2015-09-05,34,False
2015-09-06,34,False
2015-09-07,34,False
2015-09-08,37,False
2015-09-09,100,False
2015-09-10,85,False
2015-09-11,52,False
2015-09-12,59,False
2015-09-13,45,False
2015-09-14,40,False
2015-09-15,39,False
2015-09-16,40,False
2015-09-17,41,False
2015-09-18,42,False
2015-09-19,44,False
2015-09-20,44,False
2015-09-21,42,False
2015-09-22,41,False
2015-09-23,40,False
2015-09-24,40,False
2015-09-25,47,False
2015-09-26,47,False
2015-09-27,46,False
2015-09-28,41,False
2015-09-29,40,False
2015-09-30,39,False
2015-10-01,38,False
2015-10-02,39,False
2015-10-03,42,False
2015-10-04,42,False
2015-10-05,39,False
2015-10-06,39,False
2015-10-07,37,False
2015-10-08,36,False
2015-10-09,40,False
2015-10-10,43,False
2015-10-11,43,False
2015-10-12,39,False
2015-10-13,37,False
2015-10-14,36,False
2015-10-15,36,False
2015-10-16,36,False
2015-10-17,39,False
2015-10-18,41,False
2015-10-19,35,False
2015-10-20,34,False
2015-10-21,34,False
2015-10-22,35,False
2015-10-23,37,False
2015-10-24,38,False
2015-10-25,38,False
2015-10-26,35,False
2015-10-27,37,False
2015-10-28,37,False
2015-10-29,35,False
2015-10-30,37,False
2015-10-31,37,False
2015-11-01,38,False
2015-11-02,36,False
2015-11-03,34,False
2015-11-04,33,False
2015-11-05,34,False
2015-11-06,33,False
2015-11-07,37,False
2015-11-08,35,False
2015-11-09,33,False
2015-11-10,33,False
2015-11-11,36,False
2015-11-12,34,False
2015-11-13,34,False
2015-11-14,35,False
2015-11-15,35,False
2015-11-16,32,False
2015-11-17,33,False
2015-11-18,32,False
2015-11-19,32,False
2015-11-20,33,False
2015-11-21,35,False
2015-11-22,39,False
2015-11-23,35,False
2015-11-24,35,False
2015-11-25,40,False
2015-11-26,45,False
2015-11-27,49,False
2015-11-28,39,False
2015-11-29,38,False
2015-11-30,37,False
2015-12-01,34,False
2015-12-02,32,False
2015-12-03,31,False
2015-12-04,32,False
2015-12-05,35,False
2015-12-06,36,False
2015-12-07,34,False
2015-12-08,34,False
2015-12-09,34,False
2015-12-10,35,False
2015-12-11,34,False
2015-12-12,36,False
2015-12-13,36,False
2015-12-14,34,False
2015-12-15,33,False
2015-12-16,33,False
2015-12-17,32,False
2015-12-18,34,False
2015-12-19,38,False
2015-12-20,39,False
2015-12-21,39,False
2015-12-22,38,False
2015-12-23,38,False
2015-12-24,41,False
2015-12-25,52,False
2015-12-26,47,False
2015-12-27,43,False
2015-12-28,40,False
2015-12-29,37,False
2015-12-30,36,False
2015-12-31,35,False
2016-01-01,34,False
2016-01-02,34,False
2016-01-03,34,False
2016-01-04,32,False
2016-01-05,33,False
2016-01-06,31,False
2016-01-07,31,False
2016-01-08,31,False
2016-01-09,31,False
2016-01-10,32,False
2016-01-11,30,False
2016-01-12,29,False
2016-01-13,29,False
2016-01-14,29,False
2016-01-15,28,False
2016-01-16,31,False
2016-01-17,30,False
2016-01-18,29,False
2016-01-19,28,False
2016-01-20,28,False
2016-01-21,29,False
2016-01-22,29,False
2016-01-23,30,False
2016-01-24,31,False
2016-01-25,29,False
2016-01-26,30,False
2016-01-27,30,False
2016-01-28,29,False
2016-01-29,30,False
2016-01-30,31,False
2016-01-31,31,False
2016-02-01,28,False
2016-02-02,29,False
2016-02-03,28,False
2016-02-04,28,False
2016-02-05,29,False
2016-02-06,31,False
2016-02-07,31,False
2016-02-08,29,False
2016-02-09,29,False
2016-02-10,28,False
2016-02-11,27,False
2016-02-12,28,False
2016-02-13,29,False
2016-02-14,29,False
2016-02-15,29,False
2016-02-16,28,False
2016-02-17,29,False
2016-02-18,31,False
2016-02-19,30,False
2016-02-20,31,False
2016-02-21,31,False
2016-02-22,29,False
2016-02-23,29,False
2016-02-24,28,False
2016-02-25,28,False
2016-02-26,28,False
2016-02-27,30,False
2016-02-28,30,False
2016-02-29,27,False
2016-03-01,29,False
2016-03-02,28,False
2016-03-03,28,False
2016-03-04,28,False
2016-03-05,29,False
2016-03-06,28,False
2016-03-07,29,False
2016-03-08,27,False
2016-03-09,28,False
2016-03-10,27,False
2016-03-11,28,False
2016-03-12,29,False
2016-03-13,29,False
2016-03-14,27,False
2016-03-15,27,False
2016-03-16,27,False
2016-03-17,26,False
2016-03-18,27,False
2016-03-19,28,False
2016-03-20,29,False
2016-03-21,57,False
2016-03-22,49,False
2016-03-23,37,False
2016-03-24,37,False
2016-03-25,35,False
2016-03-26,34,False
2016-03-27,33,False
2016-03-28,31,False
2016-03-29,32,False
2016-03-30,30,False
2016-03-31,31,False
2016-04-01,32,False
2016-04-02,32,False
2016-04-03,32,False
2016-04-04,30,False
2016-04-05,30,False
2016-04-06,29,False
2016-04-07,30,False
2016-04-08,29,False
2016-04-09,31,False
2016-04-10,30,False
2016-04-11,29,False
2016-04-12,27,False
2016-04-13,27,False
2016-04-14,28,False
2016-04-15,28,False
2016-04-16,28,False
2016-04-17,28,False
2016-04-18,29,False
2016-04-19,29,False
2016-04-20,28,False
2016-04-21,28,False
2016-04-22,27,False
2016-04-23,28,False
2016-04-24,29,False
2016-04-25,27,False
2016-04-26,29,False
2016-04-27,31,False
2016-04-28,30,False
2016-04-29,33,False
2016-04-30,31,False
2016-05-01,30,False
2016-05-02,29,False
2016-05-03,27,False
2016-05-04,27,False
