date,Apple,isPartial
2017-01-19,23,False
2017-01-20,22,False
2017-01-21,24,False
2017-01-22,26,False
2017-01-23,25,False
2017-01-24,23,False
2017-01-25,24,False
2017-01-26,23,False
2017-01-27,23,False
2017-01-28,25,False
2017-01-29,25,False
2017-01-30,23,False
2017-01-31,25,False
2017-02-01,23,False
2017-02-02,23,False
2017-02-03,23,False
2017-02-04,24,False
2017-02-05,25,False
2017-02-06,23,False
2017-02-07,23,False
2017-02-08,23,False
2017-02-09,22,False
2017-02-10,23,False
2017-02-11,24,False
2017-02-12,25,False
2017-02-13,23,False
2017-02-14,21,False
2017-02-15,22,False
2017-02-16,22,False
2017-02-17,22,False
2017-02-18,24,False
2017-02-19,24,False
2017-02-20,22,False
2017-02-21,23,False
2017-02-22,23,False
2017-02-23,22,False
2017-02-24,22,False
2017-02-25,23,False
2017-02-26,24,False
2017-02-27,22,False
2017-02-28,22,False
2017-03-01,22,False
2017-03-02,21,False
2017-03-03,22,False
2017-03-04,23,False
2017-03-05,24,False
2017-03-06,23,False
2017-03-07,22,False
2017-03-08,21,False
2017-03-09,21,False
2017-03-10,22,False
2017-03-11,23,False
2017-03-12,23,False
2017-03-13,22,False
2017-03-14,22,False
2017-03-15,21,False
2017-03-16,21,False
2017-03-17,21,False
2017-03-18,23,False
2017-03-19,23,False
2017-03-20,22,False
2017-03-21,28,False
2017-03-22,25,False
2017-03-23,24,False
2017-03-24,25,False
2017-03-25,24,False
2017-03-26,24,False
2017-03-27,24,False
2017-03-28,24,False
2017-03-29,25,False
2017-03-30,23,False
2017-03-31,23,False
2017-04-01,24,False
2017-04-02,24,False
2017-04-03,22,False
2017-04-04,23,False
2017-04-05,22,False
2017-04-06,22,False
2017-04-07,21,False
2017-04-08,22,False
2017-04-09,23,False
2017-04-10,22,False
2017-04-11,22,False
2017-04-12,22,False
2017-04-13,22,False
2017-04-14,23,False
2017-04-15,23,False
2017-04-16,23,False
2017-04-17,23,False
2017-04-18,21,False
2017-04-19,22,False
2017-04-20,22,False
2017-04-21,22,False
2017-04-22,23,False
2017-04-23,22,False
2017-04-24,23,False
2017-04-25,22,False
2017-04-26,21,False
2017-04-27,21,False
2017-04-28,21,False
2017-04-29,22,False
2017-04-30,24,False
2017-05-01,23,False
2017-05-02,23,False
2017-05-03,23,False
2017-05-04,22,False
2017-05-05,22,False
2017-05-06,23,False
2017-05-07,23,False
2017-05-08,23,False
2017-05-09,22,False
2017-05-10,22,False
2017-05-11,22,False
2017-05-12,21,False
2017-05-13,23,False
2017-05-14,23,False
2017-05-15,23,False
2017-05-16,22,False
2017-05-17,22,False
2017-05-18,21,False
2017-05-19,21,False
2017-05-20,21,False
2017-05-21,22,False
2017-05-22,22,False
2017-05-23,21,False
2017-05-24,21,False
2017-05-25,21,False
2017-05-26,21,False
2017-05-27,22,False
2017-05-28,21,False
2017-05-29,22,False
2017-05-30,22,False
2017-05-31,21,False
2017-06-01,21,False
2017-06-02,21,False
2017-06-03,21,False
2017-06-04,23,False
2017-06-05,33,False
2017-06-06,32,False
2017-06-07,25,False
2017-06-08,23,False
2017-06-09,23,False
2017-06-10,25,False
2017-06-11,24,False
2017-06-12,23,False
2017-06-13,22,False
2017-06-14,23,False
2017-06-15,22,False
2017-06-16,23,False
2017-06-17,24,False
2017-06-18,24,False
2017-06-19,23,False
2017-06-20,22,False
2017-06-21,22,False
2017-06-22,22,False
2017-06-23,23,False
2017-06-24,23,False
2017-06-25,23,False
2017-06-26,22,False
2017-06-27,23,False
2017-06-28,22,False
2017-06-29,22,False
2017-06-30,22,False
2017-07-01,24,False
2017-07-02,23,False
2017-07-03,23,False
2017-07-04,22,False
2017-07-05,21,False
2017-07-06,22,False
2017-07-07,22,False
2017-07-08,23,False
2017-07-09,23,False
2017-07-10,24,False
2017-07-11,23,False
2017-07-12,22,False
2017-07-13,23,False
2017-07-14,22,False
2017-07-15,24,False
2017-07-16,24,False
2017-07-17,23,False
2017-07-18,23,False
2017-07-19,22,False
2017-07-20,22,False
