date,Apple,isPartial
2012-10-12,55,False
2012-10-13,59,False
2012-10-14,59,False
2012-10-15,53,False
2012-10-16,51,False
2012-10-17,50,False
2012-10-18,50,False
2012-10-19,51,False
2012-10-20,59,False
2012-10-21,60,False
2012-10-22,52,False
2012-10-23,100,False
2012-10-24,87,False
2012-10-25,66,False
2012-10-26,68,False
2012-10-27,65,False
2012-10-28,61,False
2012-10-29,53,False
2012-10-30,55,False
2012-10-31,52,False
2012-11-01,53,False
2012-11-02,62,False
2012-11-03,62,False
2012-11-04,60,False
2012-11-05,53,False
2012-11-06,51,False
2012-11-07,49,False
2012-11-08,52,False
2012-11-09,55,False
2012-11-10,58,False
2012-11-11,57,False
2012-11-12,53,False
2012-11-13,51,False
2012-11-14,51,False
2012-11-15,52,False
2012-11-16,53,False
2012-11-17,55,False
2012-11-18,59,False
2012-11-19,57,False
2012-11-20,59,False
2012-11-21,65,False
2012-11-22,71,False
2012-11-23,86,False
2012-11-24,63,False
2012-11-25,56,False
2012-11-26,56,False
2012-11-27,52,False
2012-11-28,50,False
2012-11-29,49,False
2012-11-30,54,False
2012-12-01,56,False
2012-12-02,57,False
2012-12-03,51,False
2012-12-04,51,False
2012-12-05,52,False
2012-12-06,53,False
2012-12-07,52,False
2012-12-08,56,False
2012-12-09,55,False
2012-12-10,54,False
2012-12-11,52,False
2012-12-12,50,False
2012-12-13,52,False
2012-12-14,54,False
2012-12-15,57,False
2012-12-16,58,False
2012-12-17,55,False
2012-12-18,53,False
2012-12-19,53,False
2012-12-20,52,False
2012-12-21,54,False
2012-12-22,58,False
2012-12-23,60,False
2012-12-24,62,False
2012-12-25,81,False
2012-12-26,72,False
2012-12-27,63,False
2012-12-28,59,False
2012-12-29,61,False
2012-12-30,57,False
2012-12-31,54,False
2013-01-01,55,False
2013-01-02,57,False
2013-01-03,53,False
2013-01-04,51,False
2013-01-05,53,False
2013-01-06,51,False
2013-01-07,47,False
2013-01-08,46,False
2013-01-09,46,False
2013-01-10,43,False
2013-01-11,45,False
2013-01-12,49,False
2013-01-13,47,False
2013-01-14,44,False
2013-01-15,43,False
2013-01-16,43,False
2013-01-17,43,False
2013-01-18,43,False
2013-01-19,48,False
2013-01-20,46,False
2013-01-21,42,False
2013-01-22,43,False
2013-01-23,45,False
2013-01-24,48,False
2013-01-25,48,False
2013-01-26,49,False
2013-01-27,47,False
2013-01-28,42,False
2013-01-29,47,False
2013-01-30,45,False
2013-01-31,43,False
2013-02-01,44,False
2013-02-02,47,False
2013-02-03,46,False
2013-02-04,42,False
2013-02-05,42,False
2013-02-06,42,False
2013-02-07,43,False
2013-02-08,42,False
2013-02-09,46,False
2013-02-10,45,False
2013-02-11,42,False
2013-02-12,42,False
2013-02-13,42,False
2013-02-14,41,False
2013-02-15,42,False
2013-02-16,46,False
2013-02-17,46,False
2013-02-18,41,False
2013-02-19,43,False
2013-02-20,42,False
2013-02-21,42,False
2013-02-22,41,False
2013-02-23,46,False
2013-02-24,45,False
2013-02-25,40,False
2013-02-26,41,False
2013-02-27,41,False
2013-02-28,40,False
2013-03-01,39,False
2013-03-02,44,False
2013-03-03,44,False
2013-03-04,40,False
2013-03-05,39,False
2013-03-06,39,False
2013-03-07,40,False
2013-03-08,39,False
2013-03-09,43,False
2013-03-10,43,False
2013-03-11,39,False
2013-03-12,38,False
2013-03-13,37,False
2013-03-14,38,False
2013-03-15,39,False
2013-03-16,43,False
2013-03-17,43,False
2013-03-18,39,False
2013-03-19,38,False
2013-03-20,38,False
2013-03-21,39,False
2013-03-22,39,False
2013-03-23,44,False
2013-03-24,46,False
2013-03-25,40,False
2013-03-26,38,False
2013-03-27,39,False
2013-03-28,40,False
2013-03-29,42,False
2013-03-30,42,False
2013-03-31,43,False
2013-04-01,41,False
2013-04-02,39,False
2013-04-03,38,False
2013-04-04,38,False
2013-04-05,39,False
2013-04-06,40,False
2013-04-07,42,False
2013-04-08,37,False
2013-04-09,37,False
2013-04-10,37,False
2013-04-11,37,False
2013-04-12,39,False
2013-04-13,41,False
2013-04-14,39,False
2013-04-15,37,False
2013-04-16,36,False
2013-04-17,37,False
2013-04-18,37,False
2013-04-19,36,False
2013-04-20,39,False
2013-04-21,39,False
2013-04-22,39,False
2013-04-23,41,False
2013-04-24,38,False
2013-04-25,37,False
2013-04-26,37,False
2013-04-27,38,False
2013-04-28,38,False
2013-04-29,37,False
2013-04-30,37,False
2013-05-01,38,False
2013-05-02,35,False
2013-05-03,38,False
2013-05-04,40,False
2013-05-05,37,False
2013-05-06,36,False
2013-05-07,36,False
2013-05-08,38,False
2013-05-09,36,False
2013-05-10,37,False
2013-05-11,40,False
2013-05-12,41,False
2013-05-13,37,False
2013-05-14,36,False
2013-05-15,37,False
2013-05-16,36,False
2013-05-17,35,False
2013-05-18,38,False
2013-05-19,39,False
2013-05-20,38,False
2013-05-21,36,False
2013-05-22,38,False
2013-05-23,36,False
2013-05-24,34,False
2013-05-25,39,False
2013-05-26,39,False
2013-05-27,37,False
2013-05-28,36,False
2013-05-29,36,False
2013-05-30,36,False
2013-05-31,37,False
2013-06-01,38,False
2013-06-02,39,False
2013-06-03,36,False
2013-06-04,36,False
2013-06-05,37,False
2013-06-06,36,False
2013-06-07,37,False
2013-06-08,40,False
2013-06-09,41,False
2013-06-10,79,False
2013-06-11,71,False
2013-06-12,51,False
2013-06-13,45,False
2013-06-14,44,False
2013-06-15,45,False
2013-06-16,44,False
2013-06-17,40,False
2013-06-18,40,False
2013-06-19,38,False
2013-06-20,38,False
2013-06-21,38,False
2013-06-22,41,False
2013-06-23,43,False
2013-06-24,41,False
2013-06-25,38,False
2013-06-26,37,False
2013-06-27,37,False
2013-06-28,38,False
2013-06-29,40,False
