date,Apple,isPartial
2013-11-06,57,False
2013-11-07,57,False
2013-11-08,59,False
2013-11-09,62,False
2013-11-10,64,False
2013-11-11,58,False
2013-11-12,60,False
2013-11-13,60,False
2013-11-14,59,False
2013-11-15,58,False
2013-11-16,65,False
2013-11-17,65,False
2013-11-18,60,False
2013-11-19,58,False
2013-11-20,62,False
2013-11-21,59,False
2013-11-22,61,False
2013-11-23,65,False
2013-11-24,65,False
2013-11-25,61,False
2013-11-26,65,False
2013-11-27,71,False
2013-11-28,80,False
2013-11-29,100,False
2013-11-30,69,False
2013-12-01,61,False
2013-12-02,61,False
2013-12-03,57,False
2013-12-04,56,False
2013-12-05,55,False
2013-12-06,54,False
2013-12-07,59,False
2013-12-08,63,False
2013-12-09,55,False
2013-12-10,54,False
2013-12-11,54,False
2013-12-12,54,False
2013-12-13,54,False
2013-12-14,62,False
2013-12-15,61,False
2013-12-16,59,False
2013-12-17,56,False
2013-12-18,57,False
2013-12-19,57,False
2013-12-20,58,False
2013-12-21,63,False
2013-12-22,63,False
2013-12-23,64,False
2013-12-24,65,False
2013-12-25,83,False
2013-12-26,75,False
2013-12-27,69,False
2013-12-28,65,False
2013-12-29,66,False
2013-12-30,62,False
2013-12-31,58,False
2014-01-01,60,False
2014-01-02,60,False
2014-01-03,58,False
2014-01-04,58,False
2014-01-05,56,False
2014-01-06,55,False
2014-01-07,54,False
2014-01-08,51,False
2014-01-09,51,False
2014-01-10,57,False
2014-01-11,55,False
2014-01-12,56,False
2014-01-13,50,False
2014-01-14,48,False
2014-01-15,51,False
2014-01-16,49,False
2014-01-17,49,False
2014-01-18,53,False
2014-01-19,53,False
2014-01-20,48,False
2014-01-21,48,False
2014-01-22,46,False
2014-01-23,48,False
2014-01-24,50,False
2014-01-25,52,False
2014-01-26,54,False
2014-01-27,51,False
2014-01-28,52,False
2014-01-29,50,False
2014-01-30,48,False
2014-01-31,48,False
2014-02-01,52,False
2014-02-02,51,False
2014-02-03,46,False
2014-02-04,47,False
2014-02-05,47,False
2014-02-06,46,False
2014-02-07,46,False
2014-02-08,49,False
2014-02-09,51,False
2014-02-10,47,False
2014-02-11,46,False
2014-02-12,46,False
2014-02-13,46,False
2014-02-14,43,False
2014-02-15,51,False
2014-02-16,50,False
2014-02-17,47,False
2014-02-18,45,False
2014-02-19,45,False
2014-02-20,43,False
2014-02-21,45,False
2014-02-22,50,False
2014-02-23,53,False
2014-02-24,48,False
2014-02-25,48,False
2014-02-26,48,False
2014-02-27,47,False
2014-02-28,48,False
2014-03-01,51,False
2014-03-02,50,False
2014-03-03,49,False
2014-03-04,47,False
2014-03-05,46,False
2014-03-06,45,False
2014-03-07,44,False
2014-03-08,48,False
2014-03-09,48,False
2014-03-10,46,False
2014-03-11,47,False
2014-03-12,48,False
2014-03-13,47,False
2014-03-14,47,False
2014-03-15,50,False
2014-03-16,51,False
2014-03-17,47,False
2014-03-18,46,False
2014-03-19,46,False
2014-03-20,45,False
2014-03-21,44,False
2014-03-22,48,False
2014-03-23,47,False
2014-03-24,46,False
2014-03-25,44,False
2014-03-26,44,False
2014-03-27,44,False
2014-03-28,43,False
2014-03-29,47,False
2014-03-30,46,False
2014-03-31,44,False
2014-04-01,44,False
2014-04-02,43,False
2014-04-03,44,False
2014-04-04,43,False
2014-04-05,48,False
2014-04-06,46,False
2014-04-07,44,False
2014-04-08,44,False
2014-04-09,43,False
2014-04-10,42,False
2014-04-11,42,False
2014-04-12,45,False
2014-04-13,46,False
2014-04-14,44,False
2014-04-15,43,False
2014-04-16,43,False
2014-04-17,42,False
2014-04-18,47,False
2014-04-19,47,False
2014-04-20,46,False
2014-04-21,46,False
2014-04-22,46,False
2014-04-23,48,False
2014-04-24,47,False
2014-04-25,45,False
2014-04-26,46,False
2014-04-27,47,False
2014-04-28,46,False
2014-04-29,46,False
2014-04-30,46,False
2014-05-01,48,False
2014-05-02,46,False
2014-05-03,48,False
2014-05-04,47,False
2014-05-05,45,False
2014-05-06,44,False
2014-05-07,43,False
2014-05-08,43,False
2014-05-09,49,False
2014-05-10,49,False
2014-05-11,46,False
2014-05-12,46,False
2014-05-13,44,False
2014-05-14,44,False
2014-05-15,43,False
2014-05-16,43,False
2014-05-17,44,False
2014-05-18,43,False
2014-05-19,43,False
2014-05-20,43,False
2014-05-21,41,False
2014-05-22,42,False
2014-05-23,42,False
2014-05-24,43,False
2014-05-25,43,False
2014-05-26,40,False
2014-05-27,43,False
2014-05-28,45,False
2014-05-29,47,False
2014-05-30,44,False
2014-05-31,46,False
2014-06-01,46,False
2014-06-02,77,False
2014-06-03,65,False
2014-06-04,50,False
2014-06-05,48,False
2014-06-06,45,False
2014-06-07,48,False
2014-06-08,47,False
