date,Apple,isPartial
2013-06-29,22,False
2013-06-30,20,False
2013-07-01,20,False
2013-07-02,20,False
2013-07-03,21,False
2013-07-04,20,False
2013-07-05,19,False
2013-07-06,21,False
2013-07-07,20,False
2013-07-08,20,False
2013-07-09,20,False
2013-07-10,21,False
2013-07-11,20,False
2013-07-12,21,False
2013-07-13,20,False
2013-07-14,21,False
2013-07-15,20,False
2013-07-16,19,False
2013-07-17,20,False
2013-07-18,19,False
2013-07-19,19,False
2013-07-20,21,False
2013-07-21,22,False
2013-07-22,21,False
2013-07-23,21,False
2013-07-24,21,False
2013-07-25,21,False
2013-07-26,20,False
2013-07-27,21,False
2013-07-28,22,False
2013-07-29,22,False
2013-07-30,21,False
2013-07-31,21,False
2013-08-01,20,False
2013-08-02,20,False
2013-08-03,22,False
2013-08-04,22,False
2013-08-05,21,False
2013-08-06,21,False
2013-08-07,21,False
2013-08-08,21,False
2013-08-09,20,False
2013-08-10,22,False
2013-08-11,22,False
2013-08-12,22,False
2013-08-13,22,False
2013-08-14,22,False
2013-08-15,21,False
2013-08-16,22,False
2013-08-17,22,False
2013-08-18,23,False
2013-08-19,22,False
2013-08-20,21,False
2013-08-21,21,False
2013-08-22,21,False
2013-08-23,21,False
2013-08-24,23,False
2013-08-25,22,False
2013-08-26,21,False
2013-08-27,22,False
2013-08-28,22,False
2013-08-29,21,False
2013-08-30,22,False
2013-08-31,24,False
2013-09-01,24,False
2013-09-02,23,False
2013-09-03,23,False
2013-09-04,24,False
2013-09-05,23,False
2013-09-06,23,False
2013-09-07,26,False
2013-09-08,26,False
2013-09-09,29,False
2013-09-10,100,False
2013-09-11,61,False
2013-09-12,36,False
2013-09-13,33,False
2013-09-14,33,False
2013-09-15,32,False
2013-09-16,28,False
2013-09-17,28,False
2013-09-18,41,False
2013-09-19,39,False
2013-09-20,43,False
2013-09-21,40,False
2013-09-22,37,False
2013-09-23,32,False
2013-09-24,31,False
2013-09-25,29,False
2013-09-26,28,False
2013-09-27,28,False
2013-09-28,32,False
2013-09-29,32,False
2013-09-30,27,False
2013-10-01,25,False
2013-10-02,26,False
2013-10-03,25,False
2013-10-04,26,False
2013-10-05,30,False
2013-10-06,30,False
2013-10-07,27,False
2013-10-08,25,False
2013-10-09,25,False
2013-10-10,24,False
2013-10-11,25,False
2013-10-12,29,False
2013-10-13,30,False
2013-10-14,26,False
2013-10-15,24,False
2013-10-16,25,False
2013-10-17,23,False
2013-10-18,24,False
2013-10-19,27,False
2013-10-20,27,False
2013-10-21,25,False
2013-10-22,48,False
2013-10-23,42,False
2013-10-24,31,False
2013-10-25,30,False
2013-10-26,31,False
2013-10-27,29,False
2013-10-28,27,False
2013-10-29,26,False
2013-10-30,25,False
2013-10-31,25,False
2013-11-01,31,False
2013-11-02,30,False
2013-11-03,30,False
2013-11-04,26,False
2013-11-05,25,False
2013-11-06,24,False
2013-11-07,24,False
2013-11-08,24,False
2013-11-09,26,False
2013-11-10,27,False
2013-11-11,25,False
2013-11-12,26,False
2013-11-13,25,False
2013-11-14,25,False
2013-11-15,24,False
2013-11-16,27,False
2013-11-17,28,False
2013-11-18,25,False
2013-11-19,24,False
2013-11-20,26,False
2013-11-21,25,False
2013-11-22,25,False
2013-11-23,27,False
2013-11-24,28,False
2013-11-25,26,False
2013-11-26,28,False
2013-11-27,30,False
2013-11-28,33,False
2013-11-29,41,False
2013-11-30,30,False
2013-12-01,26,False
2013-12-02,26,False
2013-12-03,24,False
2013-12-04,24,False
2013-12-05,23,False
2013-12-06,23,False
2013-12-07,25,False
2013-12-08,25,False
2013-12-09,24,False
2013-12-10,22,False
2013-12-11,22,False
2013-12-12,23,False
2013-12-13,23,False
2013-12-14,25,False
2013-12-15,25,False
2013-12-16,24,False
2013-12-17,24,False
2013-12-18,24,False
2013-12-19,24,False
2013-12-20,24,False
2013-12-21,25,False
2013-12-22,27,False
2013-12-23,28,False
2013-12-24,28,False
2013-12-25,36,False
2013-12-26,31,False
2013-12-27,29,False
2013-12-28,28,False
2013-12-29,26,False
2013-12-30,26,False
2013-12-31,24,False
2014-01-01,25,False
2014-01-02,25,False
2014-01-03,24,False
2014-01-04,25,False
2014-01-05,24,False
2014-01-06,23,False
2014-01-07,22,False
2014-01-08,22,False
2014-01-09,22,False
2014-01-10,24,False
2014-01-11,23,False
2014-01-12,23,False
2014-01-13,21,False
2014-01-14,21,False
2014-01-15,21,False
2014-01-16,21,False
2014-01-17,21,False
2014-01-18,22,False
2014-01-19,22,False
2014-01-20,21,False
2014-01-21,20,False
2014-01-22,20,False
2014-01-23,20,False
2014-01-24,22,False
2014-01-25,23,False
2014-01-26,23,False
2014-01-27,21,False
2014-01-28,21,False
2014-01-29,21,False
2014-01-30,21,False
2014-01-31,20,False
2014-02-01,22,False
2014-02-02,21,False
2014-02-03,19,False
2014-02-04,20,False
2014-02-05,19,False
2014-02-06,19,False
2014-02-07,19,False
2014-02-08,21,False
2014-02-09,21,False
2014-02-10,19,False
2014-02-11,19,False
2014-02-12,19,False
2014-02-13,18,False
2014-02-14,18,False
2014-02-15,21,False
2014-02-16,21,False
2014-02-17,20,False
2014-02-18,19,False
2014-02-19,19,False
2014-02-20,18,False
2014-02-21,19,False
2014-02-22,21,False
2014-02-23,22,False
2014-02-24,21,False
2014-02-25,21,False
2014-02-26,20,False
2014-02-27,20,False
2014-02-28,20,False
2014-03-01,22,False
2014-03-02,21,False
2014-03-03,20,False
2014-03-04,20,False
2014-03-05,20,False
2014-03-06,19,False
2014-03-07,19,False
2014-03-08,20,False
2014-03-09,20,False
2014-03-10,19,False
2014-03-11,20,False
2014-03-12,20,False
2014-03-13,20,False
2014-03-14,20,False
2014-03-15,21,False
2014-03-16,21,False
