date,Apple,isPartial
2014-12-01,58,False
2014-12-02,55,False
2014-12-03,51,False
2014-12-04,51,False
2014-12-05,50,False
2014-12-06,55,False
2014-12-07,56,False
2014-12-08,53,False
2014-12-09,49,False
2014-12-10,49,False
2014-12-11,51,False
2014-12-12,49,False
2014-12-13,54,False
2014-12-14,54,False
2014-12-15,53,False
2014-12-16,52,False
2014-12-17,51,False
2014-12-18,52,False
2014-12-19,52,False
2014-12-20,56,False
2014-12-21,56,False
2014-12-22,54,False
2014-12-23,55,False
2014-12-24,59,False
2014-12-25,73,False
2014-12-26,65,False
2014-12-27,60,False
2014-12-28,57,False
2014-12-29,56,False
2014-12-30,53,False
2014-12-31,50,False
2015-01-01,52,False
2015-01-02,57,False
2015-01-03,55,False
2015-01-04,55,False
2015-01-05,51,False
2015-01-06,51,False
2015-01-07,48,False
2015-01-08,47,False
2015-01-09,47,False
2015-01-10,50,False
2015-01-11,50,False
2015-01-12,47,False
2015-01-13,47,False
2015-01-14,47,False
2015-01-15,46,False
2015-01-16,45,False
2015-01-17,49,False
2015-01-18,49,False
2015-01-19,45,False
2015-01-20,45,False
2015-01-21,44,False
2015-01-22,45,False
2015-01-23,44,False
2015-01-24,48,False
2015-01-25,48,False
2015-01-26,43,False
2015-01-27,48,False
2015-01-28,52,False
2015-01-29,47,False
2015-01-30,45,False
2015-01-31,49,False
2015-02-01,48,False
2015-02-02,44,False
2015-02-03,43,False
2015-02-04,45,False
2015-02-05,44,False
2015-02-06,45,False
2015-02-07,46,False
2015-02-08,46,False
2015-02-09,45,False
2015-02-10,44,False
2015-02-11,45,False
2015-02-12,43,False
2015-02-13,44,False
2015-02-14,46,False
2015-02-15,46,False
2015-02-16,46,False
2015-02-17,45,False
2015-02-18,46,False
2015-02-19,43,False
2015-02-20,45,False
2015-02-21,46,False
2015-02-22,47,False
2015-02-23,46,False
2015-02-24,44,False
2015-02-25,43,False
2015-02-26,44,False
2015-02-27,43,False
2015-02-28,48,False
2015-03-01,47,False
2015-03-02,46,False
2015-03-03,45,False
2015-03-04,45,False
2015-03-05,44,False
2015-03-06,46,False
2015-03-07,47,False
2015-03-08,49,False
2015-03-09,100,False
2015-03-10,100,False
2015-03-11,83,False
2015-03-12,68,False
2015-03-13,59,False
2015-03-14,61,False
2015-03-15,59,False
2015-03-16,54,False
2015-03-17,51,False
2015-03-18,50,False
2015-03-19,47,False
2015-03-20,48,False
2015-03-21,51,False
2015-03-22,50,False
2015-03-23,48,False
2015-03-24,47,False
2015-03-25,45,False
2015-03-26,44,False
2015-03-27,46,False
2015-03-28,48,False
2015-03-29,46,False
2015-03-30,46,False
2015-03-31,47,False
2015-04-01,46,False
2015-04-02,45,False
2015-04-03,46,False
2015-04-04,48,False
2015-04-05,49,False
2015-04-06,48,False
2015-04-07,47,False
2015-04-08,49,False
2015-04-09,52,False
2015-04-10,67,False
2015-04-11,60,False
2015-04-12,53,False
2015-04-13,50,False
2015-04-14,49,False
2015-04-15,47,False
2015-04-16,48,False
2015-04-17,48,False
2015-04-18,48,False
2015-04-19,50,False
2015-04-20,49,False
2015-04-21,47,False
2015-04-22,49,False
2015-04-23,50,False
2015-04-24,58,False
2015-04-25,61,False
2015-04-26,56,False
2015-04-27,54,False
2015-04-28,53,False
2015-04-29,52,False
2015-04-30,49,False
2015-05-01,51,False
2015-05-02,51,False
2015-05-03,48,False
2015-05-04,49,False
2015-05-05,48,False
2015-05-06,46,False
2015-05-07,46,False
2015-05-08,46,False
2015-05-09,50,False
