date,Apple,isPartial
2011-01-01,60,False
2011-01-02,62,False
2011-01-03,57,False
2011-01-04,55,False
2011-01-05,51,False
2011-01-06,56,False
2011-01-07,56,False
2011-01-08,57,False
2011-01-09,56,False
2011-01-10,51,False
2011-01-11,52,False
2011-01-12,49,False
2011-01-13,49,False
2011-01-14,50,False
2011-01-15,56,False
2011-01-16,54,False
2011-01-17,53,False
2011-01-18,56,False
2011-01-19,52,False
2011-01-20,49,False
2011-01-21,51,False
2011-01-22,55,False
2011-01-23,54,False
2011-01-24,48,False
2011-01-25,46,False
2011-01-26,47,False
2011-01-27,46,False
2011-01-28,46,False
2011-01-29,53,False
2011-01-30,51,False
2011-01-31,46,False
2011-02-01,46,False
2011-02-02,45,False
2011-02-03,47,False
2011-02-04,45,False
2011-02-05,50,False
2011-02-06,50,False
2011-02-07,48,False
2011-02-08,47,False
2011-02-09,48,False
2011-02-10,47,False
2011-02-11,48,False
2011-02-12,50,False
2011-02-13,52,False
2011-02-14,45,False
2011-02-15,46,False
2011-02-16,46,False
2011-02-17,45,False
2011-02-18,47,False
2011-02-19,49,False
2011-02-20,50,False
2011-02-21,47,False
2011-02-22,46,False
2011-02-23,48,False
2011-02-24,59,False
2011-02-25,56,False
2011-02-26,54,False
2011-02-27,53,False
2011-02-28,48,False
2011-03-01,49,False
2011-03-02,100,False
2011-03-03,89,False
2011-03-04,66,False
2011-03-05,66,False
2011-03-06,60,False
2011-03-07,55,False
2011-03-08,52,False
2011-03-09,54,False
2011-03-10,56,False
2011-03-11,62,False
2011-03-12,67,False
2011-03-13,59,False
2011-03-14,53,False
2011-03-15,53,False
2011-03-16,51,False
2011-03-17,51,False
2011-03-18,52,False
2011-03-19,57,False
2011-03-20,56,False
2011-03-21,52,False
2011-03-22,53,False
2011-03-23,53,False
2011-03-24,55,False
2011-03-25,65,False
2011-03-26,63,False
2011-03-27,61,False
2011-03-28,53,False
2011-03-29,53,False
2011-03-30,50,False
2011-03-31,51,False
2011-04-01,52,False
2011-04-02,56,False
2011-04-03,55,False
2011-04-04,50,False
2011-04-05,51,False
2011-04-06,50,False
2011-04-07,48,False
2011-04-08,49,False
2011-04-09,51,False
2011-04-10,51,False
2011-04-11,49,False
2011-04-12,48,False
2011-04-13,47,False
2011-04-14,48,False
2011-04-15,48,False
2011-04-16,52,False
2011-04-17,51,False
2011-04-18,49,False
2011-04-19,50,False
2011-04-20,51,False
2011-04-21,53,False
2011-04-22,54,False
2011-04-23,54,False
2011-04-24,53,False
2011-04-25,50,False
2011-04-26,50,False
2011-04-27,52,False
2011-04-28,58,False
2011-04-29,52,False
2011-04-30,55,False
2011-05-01,53,False
2011-05-02,50,False
2011-05-03,54,False
2011-05-04,54,False
2011-05-05,51,False
2011-05-06,51,False
2011-05-07,55,False
2011-05-08,54,False
2011-05-09,52,False
2011-05-10,51,False
2011-05-11,50,False
2011-05-12,49,False
2011-05-13,49,False
2011-05-14,54,False
2011-05-15,53,False
2011-05-16,49,False
2011-05-17,50,False
2011-05-18,51,False
2011-05-19,51,False
2011-05-20,50,False
2011-05-21,53,False
2011-05-22,55,False
2011-05-23,50,False
2011-05-24,49,False
2011-05-25,47,False
2011-05-26,47,False
2011-05-27,48,False
2011-05-28,52,False
2011-05-29,51,False
2011-05-30,48,False
2011-05-31,50,False
2011-06-01,50,False
2011-06-02,49,False
2011-06-03,50,False
2011-06-04,51,False
2011-06-05,52,False
2011-06-06,79,False
2011-06-07,73,False
2011-06-08,60,False
2011-06-09,56,False
2011-06-10,54,False
2011-06-11,57,False
2011-06-12,57,False
2011-06-13,53,False
2011-06-14,52,False
2011-06-15,51,False
2011-06-16,51,False
2011-06-17,51,False
2011-06-18,54,False
2011-06-19,57,False
2011-06-20,50,False
2011-06-21,51,False
2011-06-22,51,False
2011-06-23,52,False
2011-06-24,50,False
2011-06-25,53,False
2011-06-26,52,False
2011-06-27,49,False
2011-06-28,47,False
2011-06-29,48,False
2011-06-30,48,False
2011-07-01,48,False
2011-07-02,52,False
2011-07-03,51,False
2011-07-04,49,False
2011-07-05,48,False
2011-07-06,49,False
2011-07-07,49,False
2011-07-08,49,False
2011-07-09,51,False
2011-07-10,54,False
2011-07-11,48,False
2011-07-12,50,False
2011-07-13,50,False
2011-07-14,52,False
2011-07-15,52,False
2011-07-16,54,False
2011-07-17,56,False
2011-07-18,52,False
2011-07-19,54,False
2011-07-20,72,False
2011-07-21,69,False
2011-07-22,62,False
2011-07-23,61,False
2011-07-24,61,False
2011-07-25,58,False
2011-07-26,55,False
2011-07-27,55,False
2011-07-28,53,False
2011-07-29,56,False
2011-07-30,57,False
2011-07-31,58,False
2011-08-01,54,False
2011-08-02,55,False
2011-08-03,53,False
2011-08-04,53,False
2011-08-05,54,False
2011-08-06,57,False
2011-08-07,57,False
2011-08-08,54,False
2011-08-09,53,False
2011-08-10,54,False
2011-08-11,55,False
2011-08-12,53,False
2011-08-13,57,False
2011-08-14,58,False
2011-08-15,56,False
2011-08-16,54,False
2011-08-17,55,False
2011-08-18,52,False
2011-08-19,53,False
2011-08-20,55,False
2011-08-21,56,False
2011-08-22,53,False
2011-08-23,53,False
2011-08-24,58,False
2011-08-25,80,False
2011-08-26,61,False
2011-08-27,62,False
2011-08-28,61,False
2011-08-29,56,False
2011-08-30,55,False
2011-08-31,56,False
2011-09-01,57,False
2011-09-02,56,False
2011-09-03,57,False
2011-09-04,61,False
2011-09-05,57,False
2011-09-06,55,False
2011-09-07,58,False
2011-09-08,54,False
2011-09-09,56,False
2011-09-10,58,False
