date,Apple,isPartial
2010-08-24,50,False
2010-08-25,50,False
2010-08-26,48,False
2010-08-27,50,False
2010-08-28,50,False
2010-08-29,53,False
2010-08-30,50,False
2010-08-31,50,False
2010-09-01,89,False
2010-09-02,89,False
2010-09-03,68,False
2010-09-04,70,False
2010-09-05,66,False
2010-09-06,59,False
2010-09-07,57,False
2010-09-08,61,False
2010-09-09,60,False
2010-09-10,57,False
2010-09-11,61,False
2010-09-12,62,False
2010-09-13,55,False
2010-09-14,55,False
2010-09-15,55,False
2010-09-16,54,False
2010-09-17,56,False
2010-09-18,63,False
2010-09-19,63,False
2010-09-20,54,False
2010-09-21,53,False
2010-09-22,53,False
2010-09-23,52,False
2010-09-24,55,False
2010-09-25,61,False
2010-09-26,62,False
2010-09-27,55,False
2010-09-28,55,False
2010-09-29,54,False
2010-09-30,51,False
2010-10-01,56,False
2010-10-02,65,False
2010-10-03,65,False
2010-10-04,53,False
2010-10-05,53,False
2010-10-06,51,False
2010-10-07,52,False
2010-10-08,55,False
2010-10-09,64,False
2010-10-10,64,False
2010-10-11,56,False
2010-10-12,49,False
2010-10-13,49,False
2010-10-14,50,False
2010-10-15,54,False
2010-10-16,57,False
2010-10-17,58,False
2010-10-18,54,False
2010-10-19,53,False
2010-10-20,69,False
2010-10-21,70,False
2010-10-22,60,False
2010-10-23,62,False
2010-10-24,60,False
2010-10-25,53,False
2010-10-26,52,False
2010-10-27,53,False
2010-10-28,51,False
2010-10-29,52,False
2010-10-30,56,False
2010-10-31,57,False
2010-11-01,53,False
2010-11-02,52,False
2010-11-03,49,False
2010-11-04,51,False
2010-11-05,53,False
2010-11-06,57,False
2010-11-07,57,False
2010-11-08,52,False
2010-11-09,50,False
2010-11-10,49,False
2010-11-11,53,False
2010-11-12,54,False
2010-11-13,56,False
2010-11-14,58,False
2010-11-15,57,False
2010-11-16,71,False
2010-11-17,55,False
2010-11-18,52,False
2010-11-19,53,False
2010-11-20,59,False
2010-11-21,59,False
2010-11-22,58,False
2010-11-23,67,False
2010-11-24,70,False
2010-11-25,73,False
2010-11-26,81,False
2010-11-27,67,False
2010-11-28,62,False
2010-11-29,59,False
2010-11-30,53,False
2010-12-01,52,False
2010-12-02,53,False
2010-12-03,53,False
2010-12-04,61,False
2010-12-05,60,False
2010-12-06,55,False
2010-12-07,52,False
2010-12-08,52,False
2010-12-09,52,False
2010-12-10,54,False
2010-12-11,57,False
2010-12-12,59,False
2010-12-13,54,False
2010-12-14,52,False
2010-12-15,53,False
2010-12-16,51,False
2010-12-17,54,False
2010-12-18,58,False
2010-12-19,60,False
2010-12-20,55,False
2010-12-21,56,False
2010-12-22,57,False
2010-12-23,58,False
2010-12-24,63,False
2010-12-25,84,False
2010-12-26,78,False
2010-12-27,65,False
2010-12-28,63,False
2010-12-29,58,False
2010-12-30,58,False
2010-12-31,55,False
2011-01-01,58,False
2011-01-02,62,False
2011-01-03,58,False
2011-01-04,54,False
2011-01-05,52,False
2011-01-06,58,False
2011-01-07,54,False
2011-01-08,56,False
2011-01-09,54,False
2011-01-10,50,False
2011-01-11,51,False
2011-01-12,49,False
2011-01-13,50,False
2011-01-14,48,False
2011-01-15,54,False
2011-01-16,52,False
2011-01-17,53,False
2011-01-18,54,False
2011-01-19,51,False
2011-01-20,48,False
2011-01-21,50,False
2011-01-22,54,False
2011-01-23,53,False
2011-01-24,48,False
2011-01-25,46,False
2011-01-26,46,False
2011-01-27,46,False
2011-01-28,44,False
2011-01-29,52,False
2011-01-30,50,False
2011-01-31,46,False
2011-02-01,45,False
2011-02-02,44,False
2011-02-03,46,False
2011-02-04,47,False
2011-02-05,49,False
2011-02-06,50,False
2011-02-07,47,False
2011-02-08,46,False
2011-02-09,46,False
2011-02-10,46,False
2011-02-11,49,False
2011-02-12,51,False
2011-02-13,51,False
2011-02-14,47,False
2011-02-15,46,False
2011-02-16,46,False
2011-02-17,45,False
2011-02-18,47,False
2011-02-19,48,False
2011-02-20,49,False
2011-02-21,46,False
2011-02-22,47,False
2011-02-23,48,False
2011-02-24,58,False
2011-02-25,57,False
2011-02-26,55,False
2011-02-27,52,False
2011-02-28,48,False
2011-03-01,49,False
2011-03-02,100,False
2011-03-03,89,False
2011-03-04,67,False
2011-03-05,64,False
2011-03-06,59,False
2011-03-07,54,False
2011-03-08,52,False
2011-03-09,54,False
2011-03-10,55,False
2011-03-11,64,False
2011-03-12,66,False
2011-03-13,59,False
2011-03-14,54,False
2011-03-15,51,False
2011-03-16,51,False
2011-03-17,51,False
2011-03-18,51,False
2011-03-19,54,False
2011-03-20,56,False
2011-03-21,51,False
2011-03-22,54,False
2011-03-23,52,False
2011-03-24,54,False
2011-03-25,66,False
2011-03-26,63,False
2011-03-27,59,False
2011-03-28,54,False
2011-03-29,51,False
2011-03-30,52,False
2011-03-31,49,False
2011-04-01,51,False
2011-04-02,54,False
2011-04-03,54,False
2011-04-04,49,False
2011-04-05,48,False
2011-04-06,50,False
2011-04-07,49,False
2011-04-08,47,False
2011-04-09,51,False
2011-04-10,51,False
2011-04-11,49,False
2011-04-12,47,False
2011-04-13,49,False
2011-04-14,48,False
2011-04-15,48,False
2011-04-16,54,False
2011-04-17,51,False
2011-04-18,50,False
2011-04-19,51,False
2011-04-20,51,False
2011-04-21,52,False
2011-04-22,53,False
2011-04-23,53,False
2011-04-24,53,False
2011-04-25,49,False
2011-04-26,50,False
2011-04-27,52,False
2011-04-28,59,False
2011-04-29,53,False
2011-04-30,52,False
2011-05-01,54,False
2011-05-02,49,False
2011-05-03,52,False
2011-05-04,54,False
2011-05-05,51,False
2011-05-06,53,False
2011-05-07,54,False
2011-05-08,52,False
2011-05-09,53,False
2011-05-10,51,False
2011-05-11,49,False
