date,Apple,isPartial
2014-07-24,13,False
2014-07-25,12,False
2014-07-26,13,False
2014-07-27,13,False
2014-07-28,13,False
2014-07-29,14,False
2014-07-30,13,False
2014-07-31,13,False
2014-08-01,13,False
2014-08-02,13,False
2014-08-03,14,False
2014-08-04,13,False
2014-08-05,13,False
2014-08-06,13,False
2014-08-07,12,False
2014-08-08,13,False
2014-08-09,13,False
2014-08-10,14,False
2014-08-11,13,False
2014-08-12,13,False
2014-08-13,13,False
2014-08-14,13,False
2014-08-15,13,False
2014-08-16,13,False
2014-08-17,14,False
2014-08-18,14,False
2014-08-19,13,False
2014-08-20,13,False
2014-08-21,13,False
2014-08-22,13,False
2014-08-23,14,False
2014-08-24,14,False
2014-08-25,14,False
2014-08-26,15,False
2014-08-27,14,False
2014-08-28,14,False
2014-08-29,15,False
2014-08-30,15,False
2014-08-31,15,False
2014-09-01,16,False
2014-09-02,15,False
2014-09-03,16,False
2014-09-04,16,False
2014-09-05,16,False
2014-09-06,17,False
2014-09-07,17,False
2014-09-08,19,False
2014-09-09,100,False
2014-09-10,60,False
2014-09-11,32,False
2014-09-12,37,False
2014-09-13,26,False
2014-09-14,24,False
2014-09-15,22,False
2014-09-16,22,False
2014-09-17,22,False
2014-09-18,23,False
2014-09-19,28,False
2014-09-20,28,False
2014-09-21,24,False
2014-09-22,23,False
2014-09-23,21,False
2014-09-24,22,False
2014-09-25,23,False
2014-09-26,23,False
2014-09-27,23,False
2014-09-28,22,False
2014-09-29,20,False
2014-09-30,19,False
2014-10-01,18,False
2014-10-02,17,False
2014-10-03,19,False
2014-10-04,21,False
2014-10-05,20,False
2014-10-06,18,False
2014-10-07,17,False
2014-10-08,17,False
2014-10-09,17,False
2014-10-10,18,False
2014-10-11,19,False
2014-10-12,19,False
2014-10-13,18,False
2014-10-14,17,False
2014-10-15,17,False
2014-10-16,24,False
2014-10-17,24,False
2014-10-18,22,False
2014-10-19,20,False
2014-10-20,21,False
2014-10-21,19,False
2014-10-22,19,False
2014-10-23,18,False
2014-10-24,18,False
2014-10-25,20,False
2014-10-26,19,False
2014-10-27,17,False
2014-10-28,17,False
2014-10-29,16,False
2014-10-30,17,False
2014-10-31,17,False
2014-11-01,18,False
2014-11-02,17,False
2014-11-03,17,False
2014-11-04,16,False
2014-11-05,16,False
2014-11-06,16,False
2014-11-07,16,False
2014-11-08,17,False
2014-11-09,17,False
2014-11-10,16,False
2014-11-11,17,False
2014-11-12,16,False
2014-11-13,15,False
2014-11-14,16,False
2014-11-15,17,False
2014-11-16,17,False
2014-11-17,16,False
2014-11-18,15,False
2014-11-19,16,False
2014-11-20,16,False
2014-11-21,16,False
2014-11-22,18,False
2014-11-23,17,False
2014-11-24,17,False
2014-11-25,17,False
2014-11-26,19,False
2014-11-27,20,False
2014-11-28,23,False
2014-11-29,19,False
2014-11-30,18,False
2014-12-01,17,False
2014-12-02,16,False
2014-12-03,15,False
2014-12-04,15,False
2014-12-05,15,False
2014-12-06,16,False
2014-12-07,16,False
2014-12-08,16,False
2014-12-09,15,False
2014-12-10,15,False
2014-12-11,15,False
2014-12-12,15,False
2014-12-13,16,False
2014-12-14,16,False
2014-12-15,15,False
2014-12-16,15,False
2014-12-17,16,False
2014-12-18,16,False
2014-12-19,15,False
2014-12-20,17,False
2014-12-21,17,False
2014-12-22,16,False
2014-12-23,16,False
2014-12-24,18,False
2014-12-25,21,False
2014-12-26,20,False
2014-12-27,18,False
2014-12-28,16,False
2014-12-29,16,False
2014-12-30,16,False
2014-12-31,16,False
2015-01-01,16,False
2015-01-02,17,False
2015-01-03,17,False
2015-01-04,16,False
2015-01-05,15,False
2015-01-06,15,False
2015-01-07,14,False
2015-01-08,14,False
2015-01-09,14,False
2015-01-10,15,False
2015-01-11,15,False
2015-01-12,14,False
2015-01-13,14,False
2015-01-14,14,False
2015-01-15,14,False
2015-01-16,13,False
2015-01-17,15,False
2015-01-18,15,False
2015-01-19,14,False
2015-01-20,13,False
2015-01-21,13,False
2015-01-22,13,False
2015-01-23,13,False
2015-01-24,14,False
2015-01-25,14,False
2015-01-26,13,False
2015-01-27,14,False
2015-01-28,15,False
2015-01-29,14,False
2015-01-30,14,False
2015-01-31,14,False
2015-02-01,14,False
2015-02-02,13,False
2015-02-03,13,False
2015-02-04,14,False
2015-02-05,12,False
2015-02-06,13,False
2015-02-07,14,False
2015-02-08,14,False
2015-02-09,13,False
2015-02-10,14,False
2015-02-11,13,False
2015-02-12,13,False
2015-02-13,13,False
2015-02-14,13,False
2015-02-15,14,False
2015-02-16,13,False
2015-02-17,14,False
2015-02-18,13,False
2015-02-19,13,False
2015-02-20,13,False
2015-02-21,14,False
2015-02-22,14,False
2015-02-23,13,False
2015-02-24,14,False
2015-02-25,13,False
2015-02-26,13,False
2015-02-27,14,False
2015-02-28,14,False
2015-03-01,14,False
2015-03-02,14,False
2015-03-03,13,False
2015-03-04,13,False
2015-03-05,13,False
2015-03-06,14,False
2015-03-07,14,False
2015-03-08,15,False
2015-03-09,31,False
2015-03-10,29,False
2015-03-11,25,False
2015-03-12,19,False
2015-03-13,18,False
2015-03-14,18,False
2015-03-15,18,False
2015-03-16,16,False
2015-03-17,15,False
2015-03-18,15,False
2015-03-19,14,False
2015-03-20,14,False
2015-03-21,15,False
2015-03-22,15,False
2015-03-23,14,False
2015-03-24,14,False
2015-03-25,13,False
2015-03-26,13,False
2015-03-27,13,False
2015-03-28,15,False
2015-03-29,14,False
2015-03-30,14,False
2015-03-31,14,False
2015-04-01,14,False
2015-04-02,14,False
2015-04-03,14,False
2015-04-04,15,False
2015-04-05,15,False
2015-04-06,14,False
2015-04-07,14,False
2015-04-08,14,False
2015-04-09,16,False
2015-04-10,20,False
