date,JB Hunt,isPartial
2014-06-29,21,False
2014-06-30,64,False
2014-07-01,55,False
2014-07-02,54,False
2014-07-03,57,False
2014-07-04,37,False
2014-07-05,28,False
2014-07-06,23,False
2014-07-07,65,False
2014-07-08,55,False
2014-07-09,62,False
2014-07-10,57,False
2014-07-11,41,False
2014-07-12,32,False
2014-07-13,29,False
2014-07-14,54,False
2014-07-15,56,False
2014-07-16,70,False
2014-07-17,71,False
2014-07-18,63,False
2014-07-19,48,False
2014-07-20,32,False
2014-07-21,71,False
2014-07-22,43,False
2014-07-23,64,False
2014-07-24,80,False
