date,JB Hunt,isPartial
2012-06-04,17,False
2012-06-05,39,False
2012-06-06,32,False
2012-06-07,29,False
2012-06-08,34,False
2012-06-09,22,False
2012-06-10,9,False
2012-06-11,45,False
2012-06-12,38,False
2012-06-13,67,False
2012-06-14,36,False
2012-06-15,37,False
2012-06-16,13,False
2012-06-17,36,False
2012-06-18,42,False
2012-06-19,25,False
2012-06-20,39,False
2012-06-21,32,False
2012-06-22,26,False
2012-06-23,23,False
2012-06-24,27,False
2012-06-25,32,False
2012-06-26,56,False
2012-06-27,43,False
2012-06-28,25,False
2012-06-29,31,False
2012-06-30,23,False
2012-07-01,35,False
2012-07-02,46,False
2012-07-03,39,False
2012-07-04,38,False
2012-07-05,41,False
2012-07-06,42,False
2012-07-07,27,False
2012-07-08,31,False
2012-07-09,39,False
2012-07-10,35,False
2012-07-11,29,False
2012-07-12,63,False
2012-07-13,57,False
2012-07-14,41,False
2012-07-15,18,False
2012-07-16,32,False
2012-07-17,50,False
2012-07-18,54,False
2012-07-19,40,False
2012-07-20,27,False
2012-07-21,37,False
2012-07-22,9,False
2012-07-23,65,False
2012-07-24,62,False
2012-07-25,65,False
2012-07-26,51,False
2012-07-27,19,False
2012-07-28,13,False
2012-07-29,4,False
2012-07-30,25,False
2012-07-31,46,False
2012-08-01,54,False
2012-08-02,66,False
2012-08-03,65,False
2012-08-04,31,False
2012-08-05,22,False
2012-08-06,47,False
2012-08-07,36,False
2012-08-08,44,False
2012-08-09,55,False
2012-08-10,54,False
2012-08-11,18,False
2012-08-12,14,False
2012-08-13,43,False
2012-08-14,43,False
2012-08-15,45,False
2012-08-16,26,False
2012-08-17,42,False
2012-08-18,32,False
2012-08-19,37,False
2012-08-20,37,False
2012-08-21,58,False
2012-08-22,68,False
2012-08-23,33,False
2012-08-24,30,False
2012-08-25,35,False
2012-08-26,17,False
2012-08-27,35,False
2012-08-28,56,False
2012-08-29,31,False
2012-08-30,47,False
2012-08-31,58,False
2012-09-01,17,False
2012-09-02,17,False
2012-09-03,33,False
2012-09-04,31,False
2012-09-05,49,False
2012-09-06,67,False
2012-09-07,45,False
2012-09-08,26,False
2012-09-09,17,False
2012-09-10,58,False
2012-09-11,31,False
2012-09-12,45,False
2012-09-13,38,False
2012-09-14,51,False
2012-09-15,29,False
2012-09-16,21,False
2012-09-17,69,False
2012-09-18,37,False
2012-09-19,100,False
2012-09-20,52,False
2012-09-21,44,False
2012-09-22,21,False
2012-09-23,32,False
2012-09-24,47,False
2012-09-25,48,False
2012-09-26,48,False
2012-09-27,38,False
2012-09-28,47,False
2012-09-29,12,False
2012-09-30,16,False
2012-10-01,44,False
2012-10-02,27,False
2012-10-03,72,False
2012-10-04,37,False
2012-10-05,18,False
2012-10-06,25,False
2012-10-07,39,False
2012-10-08,39,False
2012-10-09,39,False
2012-10-10,83,False
2012-10-11,63,False
2012-10-12,28,False
2012-10-13,28,False
2012-10-14,23,False
2012-10-15,58,False
2012-10-16,26,False
2012-10-17,43,False
2012-10-18,63,False
2012-10-19,28,False
2012-10-20,32,False
2012-10-21,31,False
2012-10-22,29,False
2012-10-23,52,False
2012-10-24,49,False
2012-10-25,37,False
2012-10-26,28,False
2012-10-27,16,False
2012-10-28,19,False
2012-10-29,70,False
2012-10-30,48,False
2012-10-31,40,False
2012-11-01,35,False
2012-11-02,28,False
2012-11-03,23,False
2012-11-04,34,False
2012-11-05,28,False
2012-11-06,51,False
2012-11-07,60,False
2012-11-08,62,False
2012-11-09,41,False
2012-11-10,23,False
2012-11-11,38,False
2012-11-12,32,False
2012-11-13,46,False
2012-11-14,49,False
2012-11-15,46,False
2012-11-16,30,False
2012-11-17,50,False
2012-11-18,0,False
2012-11-19,41,False
2012-11-20,54,False
2012-11-21,62,False
2012-11-22,27,False
2012-11-23,14,False
2012-11-24,27,False
2012-11-25,30,False
2012-11-26,34,False
2012-11-27,53,False
2012-11-28,47,False
2012-11-29,16,False
2012-11-30,40,False
2012-12-01,30,False
2012-12-02,30,False
2012-12-03,34,False
2012-12-04,52,False
2012-12-05,51,False
2012-12-06,45,False
2012-12-07,54,False
2012-12-08,27,False
2012-12-09,30,False
