date,JB Hunt,isPartial
2014-03-16,25,False
2014-03-17,43,False
2014-03-18,64,False
2014-03-19,37,False
2014-03-20,40,False
2014-03-21,58,False
2014-03-22,33,False
2014-03-23,42,False
2014-03-24,48,False
2014-03-25,39,False
2014-03-26,46,False
2014-03-27,47,False
2014-03-28,38,False
2014-03-29,40,False
2014-03-30,14,False
2014-03-31,74,False
2014-04-01,62,False
2014-04-02,37,False
2014-04-03,59,False
2014-04-04,55,False
2014-04-05,26,False
2014-04-06,22,False
2014-04-07,52,False
2014-04-08,61,False
2014-04-09,65,False
2014-04-10,50,False
2014-04-11,55,False
2014-04-12,19,False
2014-04-13,33,False
2014-04-14,65,False
2014-04-15,62,False
2014-04-16,44,False
2014-04-17,53,False
2014-04-18,47,False
2014-04-19,27,False
2014-04-20,39,False
2014-04-21,40,False
2014-04-22,55,False
2014-04-23,46,False
2014-04-24,50,False
2014-04-25,36,False
2014-04-26,29,False
2014-04-27,32,False
2014-04-28,49,False
2014-04-29,42,False
2014-04-30,47,False
2014-05-01,41,False
2014-05-02,40,False
2014-05-03,33,False
2014-05-04,18,False
2014-05-05,34,False
2014-05-06,49,False
2014-05-07,46,False
2014-05-08,53,False
2014-05-09,56,False
2014-05-10,26,False
2014-05-11,18,False
2014-05-12,39,False
2014-05-13,52,False
2014-05-14,65,False
2014-05-15,59,False
2014-05-16,32,False
2014-05-17,34,False
2014-05-18,56,False
2014-05-19,68,False
2014-05-20,37,False
2014-05-21,57,False
2014-05-22,38,False
2014-05-23,61,False
2014-05-24,12,False
2014-05-25,21,False
2014-05-26,31,False
2014-05-27,46,False
2014-05-28,74,False
2014-05-29,42,False
2014-05-30,40,False
2014-05-31,21,False
2014-06-01,45,False
2014-06-02,47,False
2014-06-03,64,False
2014-06-04,67,False
2014-06-05,72,False
2014-06-06,25,False
2014-06-07,34,False
2014-06-08,17,False
2014-06-09,69,False
2014-06-10,63,False
2014-06-11,62,False
2014-06-12,45,False
2014-06-13,25,False
2014-06-14,25,False
2014-06-15,16,False
2014-06-16,41,False
2014-06-17,37,False
2014-06-18,76,False
2014-06-19,39,False
2014-06-20,33,False
2014-06-21,47,False
2014-06-22,38,False
2014-06-23,41,False
2014-06-24,41,False
2014-06-25,41,False
2014-06-26,45,False
2014-06-27,37,False
2014-06-28,30,False
2014-06-29,42,False
2014-06-30,35,False
2014-07-01,45,False
2014-07-02,39,False
2014-07-03,43,False
2014-07-04,27,False
2014-07-05,34,False
2014-07-06,13,False
2014-07-07,56,False
2014-07-08,51,False
2014-07-09,56,False
2014-07-10,42,False
2014-07-11,55,False
2014-07-12,21,False
2014-07-13,25,False
2014-07-14,41,False
2014-07-15,55,False
2014-07-16,50,False
2014-07-17,78,False
2014-07-18,76,False
2014-07-19,43,False
2014-07-20,21,False
2014-07-21,65,False
2014-07-22,38,False
2014-07-23,53,False
2014-07-24,42,False
2014-07-25,59,False
