date,JB Hunt,isPartial
2015-12-26,23,False
2015-12-27,23,False
2015-12-28,50,False
2015-12-29,37,False
2015-12-30,64,False
2015-12-31,71,False
2016-01-01,25,False
2016-01-02,39,False
2016-01-03,30,False
2016-01-04,46,False
2016-01-05,70,False
2016-01-06,70,False
2016-01-07,67,False
2016-01-08,58,False
2016-01-09,18,False
2016-01-10,32,False
2016-01-11,51,False
2016-01-12,48,False
2016-01-13,75,False
2016-01-14,71,False
2016-01-15,61,False
2016-01-16,60,False
2016-01-17,32,False
2016-01-18,72,False
2016-01-19,39,False
2016-01-20,100,False
2016-01-21,59,False
2016-01-22,71,False
2016-01-23,22,False
2016-01-24,33,False
2016-01-25,83,False
2016-01-26,64,False
2016-01-27,71,False
2016-01-28,100,False
2016-01-29,74,False
2016-01-30,37,False
2016-01-31,25,False
2016-02-01,55,False
2016-02-02,38,False
2016-02-03,74,False
2016-02-04,59,False
2016-02-05,37,False
2016-02-06,30,False
2016-02-07,26,False
2016-02-08,82,False
2016-02-09,75,False
2016-02-10,74,False
2016-02-11,84,False
2016-02-12,50,False
2016-02-13,51,False
2016-02-14,40,False
2016-02-15,55,False
2016-02-16,73,False
2016-02-17,67,False
2016-02-18,93,False
2016-02-19,59,False
2016-02-20,33,False
2016-02-21,18,False
2016-02-22,53,False
2016-02-23,79,False
2016-02-24,57,False
2016-02-25,61,False
2016-02-26,60,False
2016-02-27,36,False
2016-02-28,29,False
2016-02-29,37,False
2016-03-01,55,False
2016-03-02,56,False
2016-03-03,83,False
2016-03-04,33,False
2016-03-05,29,False
2016-03-06,53,False
2016-03-07,57,False
2016-03-08,60,False
2016-03-09,86,False
2016-03-10,55,False
2016-03-11,60,False
2016-03-12,41,False
2016-03-13,18,False
2016-03-14,95,False
2016-03-15,60,False
2016-03-16,60,False
2016-03-17,45,False
2016-03-18,74,False
2016-03-19,29,False
2016-03-20,29,False
2016-03-21,70,False
2016-03-22,93,False
2016-03-23,36,False
2016-03-24,65,False
2016-03-25,75,False
2016-03-26,26,False
2016-03-27,31,False
2016-03-28,43,False
2016-03-29,67,False
2016-03-30,90,False
2016-03-31,71,False
2016-04-01,43,False
2016-04-02,11,False
2016-04-03,26,False
2016-04-04,61,False
2016-04-05,85,False
2016-04-06,80,False
2016-04-07,81,False
2016-04-08,63,False
2016-04-09,37,False
2016-04-10,43,False
2016-04-11,60,False
2016-04-12,86,False
2016-04-13,60,False
2016-04-14,58,False
2016-04-15,37,False
2016-04-16,53,False
2016-04-17,29,False
2016-04-18,77,False
2016-04-19,55,False
2016-04-20,83,False
2016-04-21,58,False
2016-04-22,74,False
2016-04-23,52,False
2016-04-24,40,False
2016-04-25,76,False
2016-04-26,53,False
2016-04-27,54,False
2016-04-28,65,False
2016-04-29,91,False
2016-04-30,45,False
2016-05-01,52,False
2016-05-02,85,False
2016-05-03,64,False
2016-05-04,48,False
2016-05-05,83,False
2016-05-06,34,False
2016-05-07,27,False
2016-05-08,15,False
2016-05-09,78,False
2016-05-10,66,False
2016-05-11,84,False
2016-05-12,68,False
2016-05-13,60,False
2016-05-14,56,False
2016-05-15,15,False
2016-05-16,54,False
2016-05-17,76,False
2016-05-18,41,False
2016-05-19,68,False
2016-05-20,37,False
2016-05-21,19,False
2016-05-22,18,False
2016-05-23,70,False
2016-05-24,45,False
2016-05-25,58,False
2016-05-26,54,False
2016-05-27,65,False
2016-05-28,30,False
2016-05-29,30,False
2016-05-30,43,False
2016-05-31,62,False
2016-06-01,82,False
2016-06-02,76,False
2016-06-03,81,False
2016-06-04,35,False
2016-06-05,33,False
2016-06-06,52,False
2016-06-07,52,False
2016-06-08,52,False
2016-06-09,56,False
2016-06-10,61,False
2016-06-11,30,False
2016-06-12,37,False
2016-06-13,83,False
2016-06-14,54,False
2016-06-15,71,False
2016-06-16,45,False
2016-06-17,61,False
2016-06-18,35,False
2016-06-19,38,False
2016-06-20,48,False
2016-06-21,42,False
2016-06-22,78,False
2016-06-23,57,False
2016-06-24,75,False
2016-06-25,27,False
2016-06-26,26,False
2016-06-27,78,False
2016-06-28,26,False
2016-06-29,50,False
2016-06-30,50,False
2016-07-01,56,False
2016-07-02,39,False
2016-07-03,12,False
2016-07-04,27,False
2016-07-05,38,False
2016-07-06,52,False
2016-07-07,74,False
2016-07-08,80,False
2016-07-09,49,False
2016-07-10,43,False
2016-07-11,71,False
2016-07-12,61,False
2016-07-13,55,False
2016-07-14,59,False
2016-07-15,39,False
2016-07-16,56,False
2016-07-17,8,False
2016-07-18,35,False
2016-07-19,72,False
2016-07-20,63,False
2016-07-21,81,False
2016-07-22,46,False
2016-07-23,32,False
2016-07-24,32,False
2016-07-25,64,False
2016-07-26,68,False
2016-07-27,68,False
2016-07-28,55,False
2016-07-29,36,False
2016-07-30,36,False
2016-07-31,32,False
2016-08-01,71,False
2016-08-02,71,False
2016-08-03,62,False
2016-08-04,76,False
2016-08-05,63,False
2016-08-06,21,False
2016-08-07,21,False
2016-08-08,53,False
2016-08-09,52,False
2016-08-10,39,False
2016-08-11,47,False
2016-08-12,86,False
2016-08-13,33,False
2016-08-14,13,False
2016-08-15,64,False
2016-08-16,54,False
2016-08-17,73,False
2016-08-18,69,False
2016-08-19,52,False
2016-08-20,21,False
2016-08-21,17,False
2016-08-22,64,False
2016-08-23,65,False
2016-08-24,59,False
2016-08-25,72,False
2016-08-26,64,False
2016-08-27,52,False
2016-08-28,31,False
2016-08-29,66,False
2016-08-30,40,False
2016-08-31,47,False
2016-09-01,51,False
2016-09-02,70,False
2016-09-03,39,False
2016-09-04,23,False
2016-09-05,14,False
2016-09-06,59,False
2016-09-07,44,False
2016-09-08,58,False
2016-09-09,35,False
2016-09-10,28,False
2016-09-11,35,False
