date,JB Hunt,isPartial
2014-12-01,46,False
2014-12-02,52,False
2014-12-03,37,False
2014-12-04,79,False
2014-12-05,51,False
2014-12-06,40,False
2014-12-07,23,False
2014-12-08,54,False
2014-12-09,51,False
2014-12-10,69,False
2014-12-11,80,False
2014-12-12,56,False
2014-12-13,31,False
2014-12-14,45,False
2014-12-15,42,False
2014-12-16,70,False
2014-12-17,67,False
2014-12-18,83,False
2014-12-19,46,False
2014-12-20,42,False
2014-12-21,24,False
2014-12-22,61,False
2014-12-23,37,False
2014-12-24,46,False
2014-12-25,18,False
2014-12-26,52,False
2014-12-27,50,False
2014-12-28,36,False
2014-12-29,62,False
2014-12-30,84,False
2014-12-31,46,False
2015-01-01,63,False
2015-01-02,56,False
2015-01-03,44,False
2015-01-04,32,False
2015-01-05,59,False
2015-01-06,59,False
2015-01-07,73,False
2015-01-08,74,False
2015-01-09,61,False
2015-01-10,66,False
2015-01-11,33,False
2015-01-12,59,False
2015-01-13,66,False
2015-01-14,63,False
2015-01-15,73,False
2015-01-16,63,False
2015-01-17,34,False
2015-01-18,33,False
2015-01-19,70,False
2015-01-20,88,False
2015-01-21,67,False
2015-01-22,61,False
2015-01-23,66,False
2015-01-24,46,False
2015-01-25,44,False
2015-01-26,64,False
2015-01-27,85,False
2015-01-28,66,False
2015-01-29,59,False
2015-01-30,52,False
2015-01-31,44,False
2015-02-01,39,False
2015-02-02,43,False
2015-02-03,61,False
2015-02-04,58,False
2015-02-05,72,False
2015-02-06,66,False
2015-02-07,31,False
2015-02-08,30,False
2015-02-09,78,False
2015-02-10,74,False
2015-02-11,67,False
2015-02-12,70,False
2015-02-13,61,False
2015-02-14,27,False
2015-02-15,22,False
2015-02-16,49,False
2015-02-17,62,False
2015-02-18,61,False
2015-02-19,72,False
2015-02-20,63,False
2015-02-21,28,False
2015-02-22,20,False
2015-02-23,48,False
2015-02-24,57,False
2015-02-25,64,False
2015-02-26,73,False
2015-02-27,54,False
2015-02-28,35,False
2015-03-01,28,False
2015-03-02,73,False
2015-03-03,96,False
2015-03-04,65,False
2015-03-05,79,False
2015-03-06,75,False
2015-03-07,40,False
2015-03-08,44,False
2015-03-09,77,False
2015-03-10,65,False
2015-03-11,48,False
2015-03-12,58,False
2015-03-13,58,False
2015-03-14,33,False
2015-03-15,36,False
2015-03-16,56,False
2015-03-17,56,False
2015-03-18,63,False
2015-03-19,44,False
2015-03-20,84,False
2015-03-21,42,False
2015-03-22,26,False
2015-03-23,70,False
2015-03-24,69,False
2015-03-25,57,False
2015-03-26,85,False
2015-03-27,66,False
2015-03-28,28,False
2015-03-29,47,False
2015-03-30,50,False
2015-03-31,52,False
2015-04-01,55,False
2015-04-02,82,False
2015-04-03,72,False
2015-04-04,36,False
2015-04-05,37,False
2015-04-06,73,False
2015-04-07,59,False
2015-04-08,77,False
2015-04-09,71,False
2015-04-10,80,False
2015-04-11,49,False
2015-04-12,37,False
2015-04-13,78,False
2015-04-14,81,False
2015-04-15,73,False
2015-04-16,66,False
2015-04-17,60,False
2015-04-18,27,False
2015-04-19,37,False
2015-04-20,76,False
2015-04-21,71,False
2015-04-22,67,False
2015-04-23,76,False
2015-04-24,82,False
2015-04-25,62,False
2015-04-26,52,False
2015-04-27,61,False
2015-04-28,69,False
2015-04-29,86,False
2015-04-30,67,False
2015-05-01,61,False
2015-05-02,43,False
2015-05-03,20,False
2015-05-04,58,False
2015-05-05,67,False
2015-05-06,64,False
2015-05-07,57,False
2015-05-08,55,False
2015-05-09,20,False
2015-05-10,27,False
2015-05-11,60,False
2015-05-12,66,False
2015-05-13,78,False
2015-05-14,74,False
2015-05-15,62,False
2015-05-16,42,False
2015-05-17,13,False
2015-05-18,66,False
2015-05-19,60,False
2015-05-20,62,False
2015-05-21,81,False
2015-05-22,53,False
2015-05-23,42,False
2015-05-24,42,False
2015-05-25,27,False
2015-05-26,71,False
2015-05-27,67,False
2015-05-28,85,False
2015-05-29,45,False
2015-05-30,29,False
2015-05-31,29,False
2015-06-01,61,False
2015-06-02,51,False
2015-06-03,64,False
2015-06-04,71,False
2015-06-05,59,False
2015-06-06,34,False
2015-06-07,25,False
2015-06-08,49,False
2015-06-09,56,False
2015-06-10,83,False
2015-06-11,74,False
2015-06-12,66,False
2015-06-13,38,False
2015-06-14,29,False
2015-06-15,74,False
2015-06-16,71,False
2015-06-17,63,False
2015-06-18,70,False
2015-06-19,49,False
2015-06-20,22,False
2015-06-21,47,False
2015-06-22,78,False
2015-06-23,98,False
2015-06-24,97,False
2015-06-25,89,False
2015-06-26,53,False
2015-06-27,67,False
2015-06-28,40,False
2015-06-29,58,False
2015-06-30,69,False
2015-07-01,75,False
2015-07-02,64,False
2015-07-03,28,False
2015-07-04,28,False
2015-07-05,37,False
2015-07-06,78,False
2015-07-07,90,False
2015-07-08,59,False
2015-07-09,58,False
2015-07-10,54,False
2015-07-11,38,False
2015-07-12,45,False
2015-07-13,66,False
2015-07-14,52,False
2015-07-15,78,False
2015-07-16,68,False
2015-07-17,88,False
2015-07-18,57,False
2015-07-19,34,False
2015-07-20,90,False
2015-07-21,73,False
2015-07-22,89,False
2015-07-23,77,False
2015-07-24,51,False
2015-07-25,29,False
2015-07-26,40,False
2015-07-27,75,False
2015-07-28,74,False
2015-07-29,68,False
2015-07-30,99,False
2015-07-31,65,False
2015-08-01,38,False
2015-08-02,31,False
2015-08-03,64,False
2015-08-04,100,False
2015-08-05,70,False
2015-08-06,87,False
2015-08-07,51,False
2015-08-08,45,False
2015-08-09,42,False
2015-08-10,71,False
2015-08-11,48,False
2015-08-12,73,False
2015-08-13,76,False
2015-08-14,52,False
2015-08-15,35,False
2015-08-16,17,False
2015-08-17,88,False
2015-08-18,53,False
