date,JB Hunt,isPartial
2011-05-11,80,False
2011-05-12,53,False
2011-05-13,42,False
2011-05-14,43,False
2011-05-15,41,False
2011-05-16,26,False
2011-05-17,40,False
2011-05-18,59,False
2011-05-19,48,False
2011-05-20,42,False
2011-05-21,17,False
2011-05-22,33,False
2011-05-23,20,False
2011-05-24,92,False
2011-05-25,73,False
2011-05-26,47,False
2011-05-27,28,False
2011-05-28,43,False
2011-05-29,9,False
2011-05-30,28,False
2011-05-31,66,False
2011-06-01,53,False
2011-06-02,63,False
2011-06-03,28,False
2011-06-04,52,False
2011-06-05,42,False
2011-06-06,33,False
2011-06-07,72,False
2011-06-08,40,False
2011-06-09,60,False
2011-06-10,21,False
2011-06-11,9,False
2011-06-12,17,False
2011-06-13,40,False
2011-06-14,59,False
2011-06-15,66,False
2011-06-16,33,False
2011-06-17,21,False
2011-06-18,51,False
2011-06-19,34,False
2011-06-20,39,False
2011-06-21,33,False
2011-06-22,60,False
2011-06-23,56,False
2011-06-24,71,False
2011-06-25,9,False
2011-06-26,43,False
2011-06-27,40,False
2011-06-28,53,False
2011-06-29,80,False
2011-06-30,47,False
2011-07-01,35,False
2011-07-02,44,False
2011-07-03,35,False
2011-07-04,21,False
2011-07-05,47,False
2011-07-06,67,False
2011-07-07,81,False
2011-07-08,42,False
2011-07-09,53,False
2011-07-10,26,False
2011-07-11,53,False
2011-07-12,53,False
2011-07-13,100,False
2011-07-14,35,False
2011-07-15,43,False
2011-07-16,35,False
2011-07-17,26,False
2011-07-18,34,False
2011-07-19,46,False
2011-07-20,34,False
2011-07-21,55,False
2011-07-22,35,False
2011-07-23,17,False
2011-07-24,34,False
2011-07-25,26,False
2011-07-26,46,False
2011-07-27,94,False
2011-07-28,81,False
2011-07-29,21,False
2011-07-30,60,False
2011-07-31,9,False
2011-08-01,14,False
2011-08-02,27,False
2011-08-03,41,False
2011-08-04,61,False
2011-08-05,56,False
2011-08-06,0,False
2011-08-07,49,False
2011-08-08,58,False
2011-08-09,52,False
2011-08-10,72,False
2011-08-11,7,False
2011-08-12,63,False
2011-08-13,17,False
2011-08-14,17,False
2011-08-15,55,False
2011-08-16,59,False
2011-08-17,80,False
2011-08-18,46,False
2011-08-19,62,False
2011-08-20,33,False
2011-08-21,16,False
2011-08-22,45,False
2011-08-23,44,False
2011-08-24,39,False
2011-08-25,32,False
2011-08-26,34,False
2011-08-27,8,False
2011-08-28,32,False
2011-08-29,45,False
2011-08-30,32,False
2011-08-31,45,False
2011-09-01,78,False
2011-09-02,67,False
2011-09-03,39,False
2011-09-04,23,False
2011-09-05,32,False
2011-09-06,24,False
2011-09-07,87,False
2011-09-08,37,False
2011-09-09,97,False
2011-09-10,8,False
2011-09-11,15,False
2011-09-12,43,False
2011-09-13,24,False
2011-09-14,37,False
2011-09-15,19,False
2011-09-16,45,False
2011-09-17,15,False
2011-09-18,30,False
2011-09-19,43,False
2011-09-20,36,False
2011-09-21,36,False
2011-09-22,43,False
2011-09-23,19,False
2011-09-24,30,False
2011-09-25,23,False
2011-09-26,24,False
2011-09-27,30,False
2011-09-28,42,False
2011-09-29,49,False
2011-09-30,32,False
2011-10-01,15,False
2011-10-02,37,False
2011-10-03,49,False
2011-10-04,66,False
2011-10-05,84,False
2011-10-06,42,False
2011-10-07,44,False
2011-10-08,7,False
2011-10-09,29,False
2011-10-10,24,False
2011-10-11,51,False
2011-10-12,65,False
2011-10-13,91,False
2011-10-14,37,False
2011-10-15,44,False
2011-10-16,14,False
2011-10-17,47,False
2011-10-18,65,False
2011-10-19,53,False
