date,JB Hunt,isPartial
2011-05-13,29,False
2011-05-14,27,False
2011-05-15,42,False
2011-05-16,68,False
2011-05-17,63,False
2011-05-18,48,False
2011-05-19,65,False
2011-05-20,29,False
2011-05-21,27,False
2011-05-22,9,False
2011-05-23,7,False
2011-05-24,77,False
2011-05-25,56,False
2011-05-26,42,False
2011-05-27,37,False
2011-05-28,63,False
2011-05-29,27,False
2011-05-30,22,False
2011-05-31,35,False
2011-06-01,63,False
2011-06-02,37,False
2011-06-03,37,False
2011-06-04,37,False
2011-06-05,70,False
2011-06-06,42,False
2011-06-07,69,False
2011-06-08,63,False
2011-06-09,49,False
2011-06-10,44,False
2011-06-11,0,False
2011-06-12,18,False
2011-06-13,35,False
2011-06-14,69,False
2011-06-15,70,False
2011-06-16,28,False
2011-06-17,37,False
2011-06-18,53,False
2011-06-19,36,False
2011-06-20,74,False
2011-06-21,41,False
2011-06-22,42,False
2011-06-23,66,False
2011-06-24,89,False
2011-06-25,18,False
2011-06-26,27,False
2011-06-27,91,False
2011-06-28,48,False
2011-06-29,70,False
2011-06-30,29,False
2011-07-01,30,False
2011-07-02,28,False
2011-07-03,27,False
2011-07-04,29,False
2011-07-05,43,False
2011-07-06,78,False
2011-07-07,85,False
2011-07-08,45,False
2011-07-09,46,False
2011-07-10,18,False
2011-07-11,56,False
2011-07-12,21,False
2011-07-13,71,False
2011-07-14,29,False
2011-07-15,53,False
2011-07-16,37,False
2011-07-17,27,False
2011-07-18,42,False
2011-07-19,63,False
2011-07-20,50,False
2011-07-21,79,False
2011-07-22,30,False
2011-07-23,26,False
2011-07-24,26,False
2011-07-25,34,False
2011-07-26,41,False
2011-07-27,77,False
2011-07-28,85,False
2011-07-29,22,False
2011-07-30,36,False
2011-07-31,27,False
2011-08-01,21,False
2011-08-02,43,False
2011-08-03,86,False
2011-08-04,28,False
2011-08-05,66,False
2011-08-06,35,False
2011-08-07,35,False
2011-08-08,20,False
2011-08-09,68,False
2011-08-10,69,False
2011-08-11,35,False
2011-08-12,44,False
2011-08-13,9,False
2011-08-14,44,False
2011-08-15,36,False
2011-08-16,41,False
2011-08-17,49,False
2011-08-18,21,False
2011-08-19,65,False
2011-08-20,17,False
2011-08-21,34,False
2011-08-22,67,False
2011-08-23,40,False
2011-08-24,34,False
2011-08-25,27,False
2011-08-26,42,False
2011-08-27,8,False
2011-08-28,42,False
2011-08-29,53,False
2011-08-30,53,False
2011-08-31,67,False
2011-09-01,48,False
2011-09-02,70,False
2011-09-03,16,False
2011-09-04,24,False
2011-09-05,20,False
2011-09-06,32,False
2011-09-07,46,False
2011-09-08,39,False
2011-09-09,61,False
2011-09-10,49,False
2011-09-11,16,False
2011-09-12,38,False
2011-09-13,25,False
2011-09-14,45,False
2011-09-15,13,False
2011-09-16,55,False
2011-09-17,24,False
2011-09-18,16,False
