date,JB Hunt,isPartial
2016-09-11,26,False
2016-09-12,64,False
2016-09-13,41,False
2016-09-14,89,False
2016-09-15,35,False
2016-09-16,33,False
2016-09-17,32,False
2016-09-18,32,False
2016-09-19,62,False
2016-09-20,55,False
2016-09-21,65,False
2016-09-22,60,False
2016-09-23,36,False
2016-09-24,33,False
2016-09-25,50,False
2016-09-26,37,False
2016-09-27,62,False
2016-09-28,59,False
2016-09-29,44,False
2016-09-30,23,False
2016-10-01,40,False
2016-10-02,21,False
2016-10-03,40,False
2016-10-04,52,False
2016-10-05,71,False
2016-10-06,47,False
2016-10-07,45,False
2016-10-08,28,False
2016-10-09,28,False
2016-10-10,50,False
2016-10-11,50,False
2016-10-12,73,False
2016-10-13,40,False
2016-10-14,91,False
2016-10-15,50,False
2016-10-16,14,False
2016-10-17,77,False
2016-10-18,49,False
2016-10-19,73,False
2016-10-20,59,False
2016-10-21,64,False
2016-10-22,29,False
2016-10-23,35,False
2016-10-24,67,False
2016-10-25,46,False
2016-10-26,33,False
2016-10-27,63,False
2016-10-28,33,False
2016-10-29,51,False
2016-10-30,21,False
2016-10-31,41,False
2016-11-01,51,False
2016-11-02,62,False
2016-11-03,52,False
2016-11-04,48,False
2016-11-05,25,False
2016-11-06,24,False
2016-11-07,45,False
2016-11-08,45,False
2016-11-09,47,False
2016-11-10,62,False
2016-11-11,26,False
2016-11-12,46,False
2016-11-13,59,False
2016-11-14,58,False
2016-11-15,83,False
2016-11-16,61,False
2016-11-17,73,False
2016-11-18,42,False
2016-11-19,38,False
2016-11-20,13,False
2016-11-21,54,False
2016-11-22,49,False
2016-11-23,60,False
2016-11-24,28,False
2016-11-25,25,False
2016-11-26,20,False
2016-11-27,13,False
2016-11-28,52,False
2016-11-29,46,False
2016-11-30,67,False
2016-12-01,69,False
2016-12-02,58,False
2016-12-03,27,False
2016-12-04,29,False
2016-12-05,59,False
2016-12-06,57,False
2016-12-07,40,False
2016-12-08,57,False
2016-12-09,49,False
2016-12-10,24,False
2016-12-11,20,False
2016-12-12,60,False
2016-12-13,52,False
2016-12-14,44,False
2016-12-15,78,False
2016-12-16,51,False
2016-12-17,31,False
2016-12-18,24,False
2016-12-19,64,False
2016-12-20,49,False
2016-12-21,56,False
2016-12-22,41,False
2016-12-23,40,False
2016-12-24,22,False
2016-12-25,12,False
2016-12-26,23,False
2016-12-27,53,False
2016-12-28,56,False
2016-12-29,48,False
2016-12-30,53,False
2016-12-31,15,False
2017-01-01,19,False
2017-01-02,19,False
2017-01-03,74,False
2017-01-04,42,False
2017-01-05,73,False
2017-01-06,55,False
2017-01-07,33,False
2017-01-08,46,False
2017-01-09,46,False
2017-01-10,57,False
2017-01-11,60,False
2017-01-12,55,False
2017-01-13,72,False
2017-01-14,23,False
2017-01-15,16,False
2017-01-16,58,False
2017-01-17,71,False
2017-01-18,88,False
2017-01-19,83,False
2017-01-20,56,False
2017-01-21,26,False
2017-01-22,19,False
2017-01-23,61,False
2017-01-24,45,False
2017-01-25,76,False
2017-01-26,48,False
2017-01-27,60,False
2017-01-28,37,False
2017-01-29,23,False
2017-01-30,56,False
2017-01-31,39,False
2017-02-01,75,False
2017-02-02,60,False
2017-02-03,62,False
2017-02-04,42,False
2017-02-05,19,False
2017-02-06,64,False
2017-02-07,67,False
2017-02-08,47,False
2017-02-09,54,False
2017-02-10,68,False
2017-02-11,52,False
2017-02-12,22,False
2017-02-13,39,False
2017-02-14,39,False
2017-02-15,40,False
2017-02-16,72,False
2017-02-17,59,False
2017-02-18,26,False
2017-02-19,26,False
2017-02-20,39,False
2017-02-21,58,False
