date,JB Hunt,isPartial
2015-08-18,61,False
2015-08-19,70,False
2015-08-20,45,False
2015-08-21,63,False
2015-08-22,27,False
2015-08-23,30,False
2015-08-24,90,False
2015-08-25,75,False
2015-08-26,63,False
2015-08-27,100,False
2015-08-28,57,False
2015-08-29,45,False
2015-08-30,38,False
2015-08-31,53,False
2015-09-01,50,False
2015-09-02,71,False
2015-09-03,70,False
2015-09-04,66,False
2015-09-05,30,False
2015-09-06,26,False
2015-09-07,50,False
2015-09-08,81,False
2015-09-09,56,False
2015-09-10,85,False
2015-09-11,68,False
2015-09-12,37,False
2015-09-13,39,False
2015-09-14,55,False
2015-09-15,67,False
2015-09-16,71,False
2015-09-17,46,False
2015-09-18,67,False
2015-09-19,33,False
2015-09-20,18,False
2015-09-21,46,False
2015-09-22,55,False
2015-09-23,55,False
2015-09-24,73,False
2015-09-25,55,False
2015-09-26,40,False
2015-09-27,32,False
2015-09-28,42,False
2015-09-29,76,False
2015-09-30,67,False
2015-10-01,76,False
2015-10-02,64,False
2015-10-03,25,False
2015-10-04,36,False
2015-10-05,63,False
2015-10-06,87,False
2015-10-07,51,False
2015-10-08,58,False
2015-10-09,91,False
2015-10-10,46,False
2015-10-11,11,False
2015-10-12,38,False
2015-10-13,72,False
2015-10-14,69,False
2015-10-15,55,False
2015-10-16,73,False
2015-10-17,18,False
2015-10-18,38,False
2015-10-19,48,False
2015-10-20,65,False
2015-10-21,57,False
2015-10-22,64,False
2015-10-23,41,False
2015-10-24,39,False
2015-10-25,21,False
2015-10-26,59,False
2015-10-27,93,False
2015-10-28,60,False
2015-10-29,58,False
2015-10-30,51,False
2015-10-31,22,False
2015-11-01,25,False
2015-11-02,82,False
2015-11-03,65,False
2015-11-04,51,False
2015-11-05,78,False
2015-11-06,28,False
2015-11-07,50,False
2015-11-08,14,False
2015-11-09,77,False
2015-11-10,69,False
2015-11-11,62,False
2015-11-12,71,False
2015-11-13,44,False
2015-11-14,38,False
2015-11-15,31,False
2015-11-16,48,False
2015-11-17,39,False
2015-11-18,81,False
2015-11-19,70,False
2015-11-20,41,False
2015-11-21,14,False
2015-11-22,7,False
2015-11-23,59,False
2015-11-24,36,False
2015-11-25,36,False
2015-11-26,25,False
2015-11-27,38,False
2015-11-28,31,False
2015-11-29,24,False
2015-11-30,55,False
2015-12-01,61,False
2015-12-02,48,False
2015-12-03,73,False
2015-12-04,52,False
2015-12-05,35,False
2015-12-06,21,False
2015-12-07,51,False
2015-12-08,49,False
2015-12-09,51,False
2015-12-10,82,False
2015-12-11,59,False
2015-12-12,35,False
2015-12-13,28,False
2015-12-14,82,False
2015-12-15,77,False
2015-12-16,53,False
2015-12-17,57,False
2015-12-18,63,False
2015-12-19,57,False
2015-12-20,30,False
2015-12-21,51,False
2015-12-22,52,False
2015-12-23,51,False
2015-12-24,38,False
2015-12-25,21,False
2015-12-26,19,False
2015-12-27,41,False
2015-12-28,55,False
2015-12-29,36,False
2015-12-30,53,False
2015-12-31,40,False
2016-01-01,29,False
2016-01-02,49,False
2016-01-03,55,False
2016-01-04,72,False
2016-01-05,82,False
2016-01-06,78,False
2016-01-07,64,False
2016-01-08,76,False
2016-01-09,63,False
2016-01-10,28,False
2016-01-11,79,False
2016-01-12,60,False
2016-01-13,70,False
2016-01-14,70,False
2016-01-15,56,False
2016-01-16,33,False
2016-01-17,49,False
2016-01-18,60,False
2016-01-19,81,False
2016-01-20,100,False
2016-01-21,67,False
2016-01-22,56,False
2016-01-23,37,False
2016-01-24,28,False
2016-01-25,76,False
2016-01-26,63,False
2016-01-27,53,False
2016-01-28,71,False
2016-01-29,56,False
2016-01-30,40,False
2016-01-31,39,False
2016-02-01,51,False
2016-02-02,59,False
2016-02-03,85,False
2016-02-04,83,False
2016-02-05,60,False
2016-02-06,37,False
2016-02-07,32,False
2016-02-08,35,False
2016-02-09,65,False
2016-02-10,53,False
2016-02-11,95,False
2016-02-12,79,False
2016-02-13,22,False
2016-02-14,21,False
2016-02-15,44,False
2016-02-16,52,False
2016-02-17,50,False
2016-02-18,57,False
2016-02-19,42,False
2016-02-20,25,False
2016-02-21,29,False
2016-02-22,53,False
2016-02-23,52,False
2016-02-24,98,False
2016-02-25,53,False
2016-02-26,52,False
2016-02-27,36,False
2016-02-28,21,False
2016-02-29,36,False
2016-03-01,46,False
2016-03-02,62,False
2016-03-03,47,False
2016-03-04,58,False
2016-03-05,18,False
2016-03-06,14,False
2016-03-07,74,False
2016-03-08,78,False
2016-03-09,37,False
2016-03-10,41,False
2016-03-11,69,False
2016-03-12,29,False
2016-03-13,29,False
2016-03-14,53,False
2016-03-15,84,False
2016-03-16,41,False
2016-03-17,67,False
2016-03-18,49,False
2016-03-19,29,False
2016-03-20,25,False
2016-03-21,48,False
2016-03-22,54,False
2016-03-23,81,False
2016-03-24,33,False
2016-03-25,35,False
2016-03-26,38,False
2016-03-27,30,False
2016-03-28,56,False
2016-03-29,62,False
2016-03-30,66,False
2016-03-31,63,False
2016-04-01,59,False
2016-04-02,15,False
2016-04-03,18,False
2016-04-04,50,False
2016-04-05,47,False
2016-04-06,69,False
2016-04-07,66,False
2016-04-08,63,False
2016-04-09,47,False
2016-04-10,25,False
2016-04-11,56,False
2016-04-12,68,False
2016-04-13,54,False
2016-04-14,67,False
2016-04-15,49,False
2016-04-16,29,False
2016-04-17,25,False
2016-04-18,60,False
2016-04-19,56,False
2016-04-20,82,False
2016-04-21,90,False
2016-04-22,77,False
2016-04-23,36,False
2016-04-24,25,False
2016-04-25,59,False
2016-04-26,65,False
2016-04-27,95,False
2016-04-28,54,False
2016-04-29,89,False
2016-04-30,41,False
2016-05-01,18,False
2016-05-02,68,False
2016-05-03,100,False
2016-05-04,67,False
