date,JB Hunt,isPartial
2017-01-19,81,False
2017-01-20,53,False
2017-01-21,33,False
2017-01-22,23,False
2017-01-23,71,False
2017-01-24,29,False
2017-01-25,46,False
2017-01-26,43,False
2017-01-27,54,False
2017-01-28,44,False
2017-01-29,32,False
2017-01-30,51,False
2017-01-31,49,False
2017-02-01,64,False
2017-02-02,57,False
2017-02-03,80,False
2017-02-04,20,False
2017-02-05,19,False
2017-02-06,71,False
2017-02-07,51,False
2017-02-08,71,False
2017-02-09,43,False
2017-02-10,76,False
2017-02-11,42,False
2017-02-12,10,False
2017-02-13,47,False
2017-02-14,57,False
2017-02-15,34,False
2017-02-16,68,False
2017-02-17,54,False
2017-02-18,39,False
2017-02-19,26,False
2017-02-20,40,False
2017-02-21,70,False
2017-02-22,50,False
2017-02-23,49,False
2017-02-24,41,False
2017-02-25,23,False
2017-02-26,26,False
2017-02-27,44,False
2017-02-28,45,False
2017-03-01,59,False
2017-03-02,59,False
2017-03-03,60,False
2017-03-04,41,False
2017-03-05,19,False
2017-03-06,53,False
2017-03-07,58,False
2017-03-08,81,False
2017-03-09,89,False
2017-03-10,52,False
2017-03-11,22,False
2017-03-12,34,False
2017-03-13,49,False
2017-03-14,56,False
2017-03-15,42,False
2017-03-16,65,False
2017-03-17,50,False
2017-03-18,36,False
2017-03-19,42,False
2017-03-20,37,False
2017-03-21,48,False
2017-03-22,61,False
2017-03-23,74,False
2017-03-24,76,False
2017-03-25,40,False
2017-03-26,20,False
2017-03-27,68,False
2017-03-28,74,False
2017-03-29,48,False
2017-03-30,95,False
2017-03-31,50,False
2017-04-01,29,False
2017-04-02,10,False
2017-04-03,56,False
2017-04-04,64,False
2017-04-05,53,False
2017-04-06,54,False
2017-04-07,44,False
2017-04-08,36,False
2017-04-09,30,False
2017-04-10,68,False
2017-04-11,60,False
2017-04-12,65,False
2017-04-13,64,False
2017-04-14,61,False
2017-04-15,20,False
2017-04-16,30,False
2017-04-17,67,False
2017-04-18,64,False
2017-04-19,45,False
2017-04-20,37,False
2017-04-21,42,False
2017-04-22,29,False
2017-04-23,51,False
2017-04-24,80,False
2017-04-25,55,False
2017-04-26,86,False
2017-04-27,62,False
2017-04-28,56,False
2017-04-29,33,False
2017-04-30,23,False
2017-05-01,61,False
2017-05-02,96,False
2017-05-03,42,False
2017-05-04,71,False
2017-05-05,50,False
2017-05-06,27,False
2017-05-07,26,False
2017-05-08,59,False
2017-05-09,36,False
2017-05-10,74,False
2017-05-11,75,False
2017-05-12,50,False
2017-05-13,17,False
2017-05-14,23,False
2017-05-15,57,False
2017-05-16,45,False
2017-05-17,36,False
2017-05-18,42,False
2017-05-19,47,False
2017-05-20,25,False
2017-05-21,34,False
2017-05-22,64,False
2017-05-23,44,False
2017-05-24,52,False
2017-05-25,49,False
2017-05-26,42,False
2017-05-27,22,False
2017-05-28,18,False
2017-05-29,32,False
2017-05-30,62,False
2017-05-31,64,False
2017-06-01,58,False
2017-06-02,67,False
2017-06-03,18,False
2017-06-04,17,False
2017-06-05,39,False
2017-06-06,56,False
2017-06-07,61,False
2017-06-08,59,False
2017-06-09,47,False
2017-06-10,21,False
2017-06-11,25,False
2017-06-12,74,False
2017-06-13,56,False
2017-06-14,69,False
2017-06-15,80,False
2017-06-16,83,False
2017-06-17,40,False
2017-06-18,32,False
2017-06-19,54,False
2017-06-20,72,False
2017-06-21,84,False
2017-06-22,61,False
2017-06-23,58,False
2017-06-24,21,False
2017-06-25,25,False
2017-06-26,54,False
2017-06-27,80,False
2017-06-28,34,False
2017-06-29,59,False
2017-06-30,54,False
2017-07-01,32,False
