date,JB Hunt,isPartial
2010-08-24,28,False
2010-08-25,49,False
2010-08-26,21,False
2010-08-27,22,False
2010-08-28,18,False
2010-08-29,36,False
2010-08-30,27,False
2010-08-31,47,False
2010-09-01,34,False
2010-09-02,27,False
2010-09-03,51,False
2010-09-04,9,False
2010-09-05,9,False
2010-09-06,14,False
2010-09-07,60,False
2010-09-08,54,False
2010-09-09,89,False
2010-09-10,36,False
2010-09-11,61,False
2010-09-12,25,False
2010-09-13,26,False
2010-09-14,26,False
2010-09-15,67,False
2010-09-16,34,False
2010-09-17,51,False
2010-09-18,26,False
2010-09-19,34,False
2010-09-20,14,False
2010-09-21,40,False
2010-09-22,13,False
2010-09-23,27,False
2010-09-24,42,False
2010-09-25,8,False
2010-09-26,16,False
2010-09-27,45,False
2010-09-28,39,False
2010-09-29,71,False
2010-09-30,33,False
2010-10-01,21,False
2010-10-02,17,False
2010-10-03,8,False
2010-10-04,58,False
2010-10-05,39,False
2010-10-06,20,False
2010-10-07,35,False
2010-10-08,21,False
2010-10-09,8,False
2010-10-10,25,False
2010-10-11,87,False
2010-10-12,54,False
2010-10-13,45,False
2010-10-14,46,False
2010-10-15,62,False
2010-10-16,16,False
2010-10-17,16,False
2010-10-18,50,False
2010-10-19,38,False
2010-10-20,39,False
2010-10-21,65,False
2010-10-22,34,False
2010-10-23,16,False
2010-10-24,16,False
2010-10-25,44,False
2010-10-26,63,False
2010-10-27,32,False
2010-10-28,46,False
2010-10-29,35,False
2010-10-30,8,False
2010-10-31,33,False
2010-11-01,53,False
2010-11-02,6,False
2010-11-03,31,False
2010-11-04,31,False
2010-11-05,54,False
2010-11-06,33,False
2010-11-07,8,False
2010-11-08,25,False
2010-11-09,43,False
2010-11-10,63,False
2010-11-11,45,False
2010-11-12,67,False
2010-11-13,32,False
2010-11-14,32,False
2010-11-15,57,False
2010-11-16,88,False
2010-11-17,38,False
2010-11-18,32,False
2010-11-19,47,False
2010-11-20,31,False
2010-11-21,31,False
2010-11-22,30,False
2010-11-23,37,False
2010-11-24,31,False
2010-11-25,27,False
2010-11-26,21,False
2010-11-27,24,False
2010-11-28,15,False
2010-11-29,12,False
2010-11-30,30,False
2010-12-01,31,False
2010-12-02,37,False
2010-12-03,40,False
2010-12-04,8,False
2010-12-05,23,False
2010-12-06,56,False
2010-12-07,37,False
2010-12-08,58,False
2010-12-09,63,False
2010-12-10,100,False
2010-12-11,24,False
2010-12-12,23,False
2010-12-13,12,False
2010-12-14,37,False
2010-12-15,38,False
2010-12-16,52,False
2010-12-17,20,False
2010-12-18,24,False
2010-12-19,0,False
2010-12-20,32,False
2010-12-21,19,False
2010-12-22,20,False
2010-12-23,64,False
2010-12-24,17,False
2010-12-25,10,False
2010-12-26,0,False
2010-12-27,42,False
2010-12-28,42,False
2010-12-29,83,False
2010-12-30,21,False
2010-12-31,50,False
2011-01-01,37,False
2011-01-02,24,False
2011-01-03,32,False
2011-01-04,55,False
2011-01-05,25,False
2011-01-06,32,False
2011-01-07,39,False
2011-01-08,45,False
2011-01-09,30,False
2011-01-10,53,False
2011-01-11,59,False
2011-01-12,24,False
2011-01-13,36,False
2011-01-14,31,False
2011-01-15,59,False
2011-01-16,29,False
2011-01-17,29,False
2011-01-18,17,False
2011-01-19,65,False
2011-01-20,18,False
2011-01-21,37,False
2011-01-22,14,False
2011-01-23,22,False
2011-01-24,35,False
2011-01-25,35,False
2011-01-26,70,False
2011-01-27,47,False
2011-01-28,37,False
2011-01-29,28,False
2011-01-30,34,False
2011-01-31,38,False
2011-02-01,34,False
2011-02-02,50,False
2011-02-03,75,False
2011-02-04,66,False
2011-02-05,14,False
2011-02-06,21,False
2011-02-07,23,False
2011-02-08,68,False
2011-02-09,57,False
2011-02-10,40,False
2011-02-11,55,False
2011-02-12,14,False
2011-02-13,21,False
2011-02-14,17,False
2011-02-15,39,False
2011-02-16,57,False
2011-02-17,52,False
2011-02-18,49,False
2011-02-19,35,False
2011-02-20,7,False
2011-02-21,29,False
2011-02-22,57,False
2011-02-23,85,False
2011-02-24,69,False
2011-02-25,24,False
2011-02-26,7,False
2011-02-27,34,False
2011-02-28,34,False
2011-03-01,34,False
2011-03-02,11,False
2011-03-03,23,False
2011-03-04,30,False
2011-03-05,43,False
2011-03-06,36,False
2011-03-07,23,False
2011-03-08,41,False
2011-03-09,29,False
2011-03-10,46,False
2011-03-11,23,False
2011-03-12,29,False
2011-03-13,7,False
2011-03-14,53,False
2011-03-15,46,False
2011-03-16,73,False
2011-03-17,51,False
2011-03-18,24,False
2011-03-19,28,False
2011-03-20,21,False
2011-03-21,17,False
2011-03-22,34,False
2011-03-23,34,False
2011-03-24,17,False
2011-03-25,36,False
2011-03-26,21,False
2011-03-27,28,False
2011-03-28,28,False
2011-03-29,56,False
2011-03-30,34,False
2011-03-31,46,False
2011-04-01,6,False
2011-04-02,29,False
2011-04-03,35,False
2011-04-04,39,False
2011-04-05,51,False
2011-04-06,29,False
2011-04-07,35,False
2011-04-08,36,False
2011-04-09,29,False
2011-04-10,0,False
2011-04-11,56,False
2011-04-12,22,False
2011-04-13,50,False
2011-04-14,17,False
2011-04-15,18,False
2011-04-16,29,False
2011-04-17,7,False
2011-04-18,29,False
2011-04-19,34,False
2011-04-20,53,False
2011-04-21,44,False
2011-04-22,35,False
2011-04-23,8,False
2011-04-24,8,False
2011-04-25,38,False
2011-04-26,51,False
2011-04-27,34,False
2011-04-28,56,False
2011-04-29,30,False
2011-04-30,22,False
2011-05-01,29,False
2011-05-02,40,False
2011-05-03,51,False
2011-05-04,57,False
2011-05-05,58,False
2011-05-06,18,False
2011-05-07,29,False
2011-05-08,22,False
2011-05-09,28,False
2011-05-10,45,False
2011-05-11,50,False
