date,JB Hunt,isPartial
2014-07-24,67,False
2014-07-25,63,False
2014-07-26,14,False
2014-07-27,24,False
2014-07-28,67,False
2014-07-29,60,False
2014-07-30,80,False
2014-07-31,44,False
2014-08-01,45,False
2014-08-02,33,False
2014-08-03,24,False
2014-08-04,43,False
2014-08-05,66,False
2014-08-06,51,False
2014-08-07,62,False
2014-08-08,54,False
2014-08-09,33,False
2014-08-10,19,False
2014-08-11,70,False
2014-08-12,61,False
2014-08-13,58,False
2014-08-14,36,False
2014-08-15,30,False
2014-08-16,33,False
2014-08-17,28,False
2014-08-18,51,False
2014-08-19,54,False
2014-08-20,50,False
2014-08-21,43,False
2014-08-22,60,False
2014-08-23,46,False
2014-08-24,14,False
2014-08-25,41,False
2014-08-26,64,False
2014-08-27,48,False
2014-08-28,72,False
2014-08-29,20,False
2014-08-30,27,False
2014-08-31,9,False
2014-09-01,26,False
2014-09-02,62,False
2014-09-03,100,False
2014-09-04,57,False
2014-09-05,39,False
2014-09-06,31,False
2014-09-07,26,False
2014-09-08,37,False
2014-09-09,65,False
2014-09-10,51,False
2014-09-11,58,False
2014-09-12,38,False
2014-09-13,31,False
2014-09-14,13,False
2014-09-15,29,False
2014-09-16,59,False
2014-09-17,33,False
2014-09-18,44,False
2014-09-19,43,False
2014-09-20,40,False
2014-09-21,43,False
2014-09-22,51,False
2014-09-23,55,False
2014-09-24,48,False
2014-09-25,41,False
2014-09-26,54,False
2014-09-27,27,False
2014-09-28,35,False
2014-09-29,73,False
2014-09-30,29,False
2014-10-01,51,False
2014-10-02,46,False
2014-10-03,59,False
2014-10-04,22,False
2014-10-05,34,False
2014-10-06,43,False
2014-10-07,59,False
2014-10-08,69,False
2014-10-09,70,False
2014-10-10,69,False
2014-10-11,35,False
2014-10-12,39,False
2014-10-13,69,False
2014-10-14,72,False
2014-10-15,29,False
2014-10-16,66,False
2014-10-17,41,False
2014-10-18,26,False
2014-10-19,30,False
2014-10-20,62,False
2014-10-21,57,False
2014-10-22,72,False
