date,JB Hunt,isPartial
2013-06-20,26,False
2013-06-21,40,False
2013-06-22,18,False
2013-06-23,14,False
2013-06-24,60,False
2013-06-25,35,False
2013-06-26,63,False
2013-06-27,53,False
2013-06-28,54,False
2013-06-29,18,False
2013-06-30,32,False
2013-07-01,43,False
2013-07-02,49,False
2013-07-03,41,False
2013-07-04,34,False
2013-07-05,32,False
2013-07-06,11,False
2013-07-07,22,False
2013-07-08,53,False
2013-07-09,41,False
2013-07-10,73,False
2013-07-11,47,False
2013-07-12,43,False
2013-07-13,18,False
2013-07-14,43,False
2013-07-15,52,False
2013-07-16,44,False
2013-07-17,71,False
2013-07-18,48,False
2013-07-19,43,False
2013-07-20,32,False
2013-07-21,33,False
2013-07-22,38,False
2013-07-23,57,False
2013-07-24,67,False
2013-07-25,71,False
2013-07-26,22,False
2013-07-27,22,False
2013-07-28,25,False
2013-07-29,49,False
2013-07-30,43,False
2013-07-31,70,False
2013-08-01,36,False
2013-08-02,53,False
2013-08-03,25,False
2013-08-04,11,False
2013-08-05,32,False
2013-08-06,55,False
2013-08-07,56,False
2013-08-08,36,False
2013-08-09,44,False
2013-08-10,43,False
2013-08-11,32,False
2013-08-12,32,False
2013-08-13,47,False
2013-08-14,68,False
2013-08-15,59,False
2013-08-16,40,False
2013-08-17,28,False
2013-08-18,21,False
2013-08-19,49,False
2013-08-20,72,False
2013-08-21,55,False
2013-08-22,52,False
2013-08-23,39,False
2013-08-24,27,False
2013-08-25,24,False
2013-08-26,42,False
2013-08-27,44,False
2013-08-28,95,False
2013-08-29,40,False
2013-08-30,44,False
2013-08-31,20,False
2013-09-01,20,False
2013-09-02,29,False
2013-09-03,50,False
2013-09-04,79,False
2013-09-05,42,False
2013-09-06,35,False
2013-09-07,30,False
2013-09-08,23,False
2013-09-09,25,False
2013-09-10,43,False
2013-09-11,68,False
2013-09-12,55,False
2013-09-13,34,False
2013-09-14,33,False
2013-09-15,10,False
2013-09-16,47,False
2013-09-17,30,False
2013-09-18,79,False
2013-09-19,39,False
2013-09-20,35,False
2013-09-21,13,False
2013-09-22,45,False
2013-09-23,44,False
2013-09-24,43,False
2013-09-25,42,False
2013-09-26,45,False
2013-09-27,56,False
2013-09-28,20,False
2013-09-29,16,False
2013-09-30,48,False
2013-10-01,46,False
2013-10-02,47,False
2013-10-03,36,False
2013-10-04,40,False
2013-10-05,16,False
2013-10-06,19,False
2013-10-07,58,False
2013-10-08,38,False
2013-10-09,73,False
2013-10-10,63,False
2013-10-11,46,False
2013-10-12,20,False
2013-10-13,39,False
2013-10-14,41,False
2013-10-15,39,False
2013-10-16,31,False
2013-10-17,52,False
2013-10-18,43,False
2013-10-19,16,False
2013-10-20,16,False
2013-10-21,37,False
2013-10-22,40,False
2013-10-23,100,False
2013-10-24,55,False
2013-10-25,34,False
2013-10-26,16,False
2013-10-27,28,False
2013-10-28,32,False
2013-10-29,70,False
2013-10-30,68,False
2013-10-31,45,False
2013-11-01,18,False
2013-11-02,10,False
2013-11-03,31,False
2013-11-04,38,False
2013-11-05,40,False
2013-11-06,66,False
