date,Broadcom,isPartial
2014-03-16,56,False
2014-03-17,74,False
2014-03-18,81,False
2014-03-19,75,False
2014-03-20,64,False
2014-03-21,62,False
2014-03-22,56,False
2014-03-23,58,False
2014-03-24,68,False
2014-03-25,59,False
2014-03-26,76,False
2014-03-27,61,False
2014-03-28,71,False
2014-03-29,55,False
2014-03-30,51,False
2014-03-31,55,False
2014-04-01,74,False
2014-04-02,74,False
2014-04-03,65,False
2014-04-04,58,False
2014-04-05,66,False
2014-04-06,57,False
2014-04-07,69,False
2014-04-08,73,False
2014-04-09,57,False
2014-04-10,66,False
2014-04-11,67,False
2014-04-12,56,False
2014-04-13,41,False
2014-04-14,70,False
2014-04-15,67,False
2014-04-16,76,False
2014-04-17,82,False
2014-04-18,80,False
2014-04-19,54,False
2014-04-20,57,False
2014-04-21,71,False
2014-04-22,61,False
2014-04-23,72,False
2014-04-24,77,False
2014-04-25,65,False
2014-04-26,61,False
2014-04-27,54,False
2014-04-28,62,False
2014-04-29,71,False
2014-04-30,69,False
2014-05-01,58,False
2014-05-02,54,False
2014-05-03,61,False
2014-05-04,46,False
2014-05-05,60,False
2014-05-06,75,False
2014-05-07,63,False
2014-05-08,65,False
2014-05-09,65,False
2014-05-10,52,False
2014-05-11,53,False
2014-05-12,61,False
2014-05-13,69,False
2014-05-14,57,False
2014-05-15,66,False
2014-05-16,48,False
2014-05-17,53,False
2014-05-18,53,False
2014-05-19,54,False
2014-05-20,54,False
2014-05-21,69,False
2014-05-22,68,False
2014-05-23,64,False
2014-05-24,49,False
2014-05-25,55,False
2014-05-26,63,False
2014-05-27,56,False
2014-05-28,65,False
2014-05-29,52,False
2014-05-30,61,False
2014-05-31,54,False
2014-06-01,49,False
2014-06-02,90,False
2014-06-03,100,False
2014-06-04,85,False
2014-06-05,89,False
2014-06-06,58,False
2014-06-07,68,False
2014-06-08,71,False
2014-06-09,76,False
2014-06-10,64,False
2014-06-11,63,False
2014-06-12,70,False
2014-06-13,65,False
2014-06-14,55,False
2014-06-15,45,False
2014-06-16,73,False
2014-06-17,59,False
2014-06-18,71,False
2014-06-19,71,False
2014-06-20,77,False
2014-06-21,61,False
2014-06-22,56,False
2014-06-23,58,False
2014-06-24,58,False
2014-06-25,78,False
2014-06-26,61,False
2014-06-27,61,False
2014-06-28,45,False
2014-06-29,40,False
2014-06-30,59,False
2014-07-01,65,False
2014-07-02,52,False
2014-07-03,64,False
2014-07-04,58,False
2014-07-05,51,False
2014-07-06,59,False
2014-07-07,69,False
2014-07-08,55,False
2014-07-09,61,False
2014-07-10,66,False
2014-07-11,60,False
2014-07-12,62,False
2014-07-13,53,False
2014-07-14,75,False
2014-07-15,69,False
2014-07-16,68,False
2014-07-17,52,False
2014-07-18,58,False
2014-07-19,52,False
2014-07-20,47,False
2014-07-21,65,False
2014-07-22,78,False
2014-07-23,94,False
2014-07-24,86,False
2014-07-25,80,False
2014-07-26,51,False
2014-07-27,69,False
2014-07-28,52,False
2014-07-29,73,False
2014-07-30,55,False
2014-07-31,65,False
2014-08-01,66,False
2014-08-02,48,False
2014-08-03,52,False
2014-08-04,67,False
2014-08-05,68,False
2014-08-06,75,False
2014-08-07,70,False
2014-08-08,70,False
2014-08-09,49,False
2014-08-10,49,False
2014-08-11,61,False
2014-08-12,59,False
2014-08-13,60,False
2014-08-14,57,False
2014-08-15,61,False
2014-08-16,45,False
2014-08-17,48,False
2014-08-18,45,False
2014-08-19,63,False
2014-08-20,60,False
2014-08-21,60,False
2014-08-22,60,False
2014-08-23,54,False
2014-08-24,46,False
2014-08-25,64,False
2014-08-26,66,False
2014-08-27,76,False
2014-08-28,62,False
2014-08-29,71,False
2014-08-30,58,False
2014-08-31,53,False
2014-09-01,53,False
2014-09-02,62,False
2014-09-03,63,False
2014-09-04,69,False
2014-09-05,60,False
2014-09-06,63,False
2014-09-07,47,False
2014-09-08,57,False
2014-09-09,52,False
2014-09-10,63,False
2014-09-11,62,False
2014-09-12,58,False
2014-09-13,56,False
2014-09-14,59,False
2014-09-15,60,False
2014-09-16,59,False
2014-09-17,80,False
2014-09-18,55,False
2014-09-19,54,False
2014-09-20,51,False
2014-09-21,60,False
2014-09-22,53,False
2014-09-23,58,False
2014-09-24,58,False
2014-09-25,56,False
2014-09-26,58,False
2014-09-27,47,False
2014-09-28,42,False
2014-09-29,54,False
2014-09-30,58,False
2014-10-01,66,False
2014-10-02,58,False
2014-10-03,56,False
2014-10-04,57,False
2014-10-05,51,False
2014-10-06,61,False
2014-10-07,57,False
2014-10-08,62,False
2014-10-09,69,False
2014-10-10,58,False
2014-10-11,48,False
2014-10-12,47,False
2014-10-13,60,False
2014-10-14,68,False
2014-10-15,57,False
2014-10-16,53,False
2014-10-17,55,False
2014-10-18,66,False
2014-10-19,50,False
2014-10-20,61,False
2014-10-21,66,False
2014-10-22,62,False
2014-10-23,73,False
2014-10-24,48,False
2014-10-25,59,False
2014-10-26,51,False
2014-10-27,60,False
2014-10-28,68,False
2014-10-29,51,False
2014-10-30,57,False
2014-10-31,52,False
2014-11-01,56,False
2014-11-02,49,False
2014-11-03,52,False
2014-11-04,51,False
2014-11-05,61,False
2014-11-06,66,False
2014-11-07,68,False
2014-11-08,56,False
2014-11-09,51,False
2014-11-10,59,False
2014-11-11,56,False
