date,Broadcom,isPartial
2017-01-19,93,False
2017-01-20,72,False
2017-01-21,68,False
2017-01-22,47,False
2017-01-23,67,False
2017-01-24,86,False
2017-01-25,75,False
2017-01-26,61,False
2017-01-27,66,False
2017-01-28,71,False
2017-01-29,50,False
2017-01-30,70,False
2017-01-31,70,False
2017-02-01,79,False
2017-02-02,65,False
2017-02-03,79,False
2017-02-04,60,False
2017-02-05,56,False
2017-02-06,73,False
2017-02-07,73,False
2017-02-08,65,False
2017-02-09,66,False
2017-02-10,94,False
2017-02-11,53,False
2017-02-12,70,False
2017-02-13,72,False
2017-02-14,61,False
2017-02-15,85,False
2017-02-16,92,False
2017-02-17,84,False
2017-02-18,64,False
2017-02-19,57,False
2017-02-20,46,False
2017-02-21,79,False
2017-02-22,89,False
2017-02-23,78,False
2017-02-24,75,False
2017-02-25,68,False
2017-02-26,72,False
2017-02-27,75,False
2017-02-28,63,False
2017-03-01,71,False
2017-03-02,96,False
2017-03-03,78,False
2017-03-04,56,False
2017-03-05,41,False
2017-03-06,76,False
2017-03-07,51,False
2017-03-08,80,False
2017-03-09,77,False
2017-03-10,73,False
2017-03-11,73,False
2017-03-12,55,False
2017-03-13,72,False
2017-03-14,83,False
2017-03-15,82,False
2017-03-16,69,False
2017-03-17,68,False
2017-03-18,58,False
2017-03-19,54,False
2017-03-20,73,False
2017-03-21,57,False
2017-03-22,77,False
2017-03-23,71,False
2017-03-24,61,False
2017-03-25,57,False
2017-03-26,65,False
2017-03-27,55,False
2017-03-28,82,False
2017-03-29,63,False
2017-03-30,73,False
2017-03-31,76,False
2017-04-01,49,False
2017-04-02,58,False
2017-04-03,72,False
2017-04-04,61,False
2017-04-05,81,False
2017-04-06,89,False
2017-04-07,90,False
2017-04-08,41,False
2017-04-09,57,False
2017-04-10,56,False
2017-04-11,68,False
2017-04-12,75,False
2017-04-13,82,False
2017-04-14,76,False
2017-04-15,51,False
2017-04-16,59,False
2017-04-17,61,False
2017-04-18,74,False
2017-04-19,85,False
2017-04-20,77,False
2017-04-21,68,False
2017-04-22,63,False
2017-04-23,45,False
2017-04-24,65,False
2017-04-25,68,False
2017-04-26,70,False
2017-04-27,63,False
2017-04-28,88,False
2017-04-29,34,False
2017-04-30,45,False
2017-05-01,58,False
2017-05-02,64,False
2017-05-03,65,False
2017-05-04,72,False
2017-05-05,66,False
2017-05-06,45,False
2017-05-07,53,False
2017-05-08,57,False
2017-05-09,58,False
2017-05-10,84,False
2017-05-11,64,False
2017-05-12,61,False
2017-05-13,45,False
2017-05-14,30,False
2017-05-15,63,False
2017-05-16,73,False
2017-05-17,71,False
2017-05-18,78,False
2017-05-19,51,False
2017-05-20,54,False
2017-05-21,52,False
2017-05-22,55,False
2017-05-23,70,False
2017-05-24,66,False
2017-05-25,63,False
2017-05-26,80,False
2017-05-27,43,False
2017-05-28,49,False
2017-05-29,60,False
2017-05-30,52,False
2017-05-31,73,False
2017-06-01,77,False
2017-06-02,80,False
2017-06-03,51,False
2017-06-04,41,False
2017-06-05,69,False
2017-06-06,78,False
2017-06-07,65,False
2017-06-08,64,False
2017-06-09,71,False
2017-06-10,48,False
2017-06-11,37,False
2017-06-12,59,False
2017-06-13,72,False
2017-06-14,55,False
2017-06-15,57,False
2017-06-16,68,False
2017-06-17,41,False
2017-06-18,37,False
2017-06-19,66,False
2017-06-20,73,False
2017-06-21,80,False
2017-06-22,68,False
2017-06-23,69,False
2017-06-24,44,False
2017-06-25,56,False
2017-06-26,50,False
2017-06-27,69,False
2017-06-28,58,False
2017-06-29,54,False
2017-06-30,53,False
2017-07-01,43,False
2017-07-02,35,False
2017-07-03,51,False
2017-07-04,51,False
2017-07-05,76,False
2017-07-06,68,False
2017-07-07,75,False
2017-07-08,47,False
2017-07-09,49,False
2017-07-10,48,False
2017-07-11,80,False
2017-07-12,75,False
2017-07-13,87,False
2017-07-14,60,False
2017-07-15,50,False
2017-07-16,46,False
2017-07-17,57,False
2017-07-18,88,False
2017-07-19,72,False
2017-07-20,71,False
2017-07-21,60,False
2017-07-22,54,False
2017-07-23,41,False
2017-07-24,60,False
2017-07-25,77,False
2017-07-26,62,False
2017-07-27,70,False
2017-07-28,86,False
2017-07-29,40,False
2017-07-30,58,False
2017-07-31,57,False
2017-08-01,84,False
2017-08-02,86,False
2017-08-03,63,False
2017-08-04,58,False
2017-08-05,42,False
2017-08-06,39,False
2017-08-07,64,False
2017-08-08,60,False
2017-08-09,78,False
2017-08-10,54,False
2017-08-11,55,False
2017-08-12,34,False
2017-08-13,31,False
2017-08-14,62,False
2017-08-15,60,False
2017-08-16,65,False
2017-08-17,49,False
2017-08-18,64,False
2017-08-19,45,False
2017-08-20,38,False
2017-08-21,67,False
2017-08-22,65,False
2017-08-23,65,False
2017-08-24,100,False
2017-08-25,81,False
2017-08-26,51,False
2017-08-27,48,False
2017-08-28,73,False
2017-08-29,84,False
2017-08-30,64,False
2017-08-31,68,False
2017-09-01,52,False
2017-09-02,52,False
2017-09-03,43,False
2017-09-04,49,False
2017-09-05,59,False
2017-09-06,74,False
2017-09-07,68,False
2017-09-08,64,False
2017-09-09,51,False
2017-09-10,43,False
2017-09-11,66,False
2017-09-12,67,False
2017-09-13,54,False
2017-09-14,67,False
2017-09-15,58,False
2017-09-16,34,False
2017-09-17,45,False
2017-09-18,70,False
2017-09-19,67,False
2017-09-20,76,False
2017-09-21,71,False
2017-09-22,55,False
2017-09-23,43,False
2017-09-24,48,False
2017-09-25,68,False
2017-09-26,54,False
2017-09-27,70,False
2017-09-28,72,False
2017-09-29,57,False
2017-09-30,58,False
2017-10-01,38,False
2017-10-02,66,False
2017-10-03,68,False
2017-10-04,62,False
2017-10-05,48,False
2017-10-06,51,False
