date,Broadcom,isPartial
2015-12-26,74,False
2015-12-27,64,False
2015-12-28,61,False
2015-12-29,74,False
2015-12-30,71,False
2015-12-31,68,False
2016-01-01,45,False
2016-01-02,48,False
2016-01-03,56,False
2016-01-04,64,False
2016-01-05,66,False
2016-01-06,71,False
2016-01-07,60,False
2016-01-08,66,False
2016-01-09,53,False
2016-01-10,55,False
2016-01-11,50,False
2016-01-12,69,False
2016-01-13,74,False
2016-01-14,67,False
2016-01-15,59,False
2016-01-16,57,False
2016-01-17,71,False
2016-01-18,71,False
2016-01-19,70,False
2016-01-20,63,False
2016-01-21,64,False
2016-01-22,78,False
2016-01-23,65,False
2016-01-24,50,False
2016-01-25,66,False
2016-01-26,85,False
2016-01-27,71,False
2016-01-28,77,False
2016-01-29,68,False
2016-01-30,61,False
2016-01-31,61,False
2016-02-01,93,False
2016-02-02,100,False
2016-02-03,71,False
2016-02-04,68,False
2016-02-05,88,False
2016-02-06,61,False
2016-02-07,41,False
2016-02-08,66,False
2016-02-09,74,False
2016-02-10,68,False
2016-02-11,72,False
2016-02-12,59,False
2016-02-13,58,False
2016-02-14,52,False
2016-02-15,59,False
2016-02-16,70,False
2016-02-17,67,False
2016-02-18,70,False
2016-02-19,68,False
2016-02-20,62,False
2016-02-21,57,False
2016-02-22,68,False
2016-02-23,62,False
2016-02-24,64,False
2016-02-25,64,False
2016-02-26,61,False
2016-02-27,60,False
2016-02-28,65,False
2016-02-29,68,False
2016-03-01,75,False
2016-03-02,88,False
2016-03-03,76,False
2016-03-04,90,False
2016-03-05,63,False
2016-03-06,50,False
2016-03-07,66,False
2016-03-08,71,False
2016-03-09,62,False
2016-03-10,66,False
2016-03-11,71,False
2016-03-12,62,False
2016-03-13,42,False
2016-03-14,66,False
2016-03-15,72,False
2016-03-16,60,False
2016-03-17,61,False
2016-03-18,66,False
2016-03-19,53,False
2016-03-20,58,False
2016-03-21,81,False
2016-03-22,62,False
2016-03-23,54,False
2016-03-24,63,False
2016-03-25,61,False
2016-03-26,48,False
2016-03-27,49,False
2016-03-28,65,False
2016-03-29,53,False
2016-03-30,57,False
2016-03-31,60,False
2016-04-01,67,False
2016-04-02,44,False
2016-04-03,52,False
2016-04-04,59,False
2016-04-05,71,False
2016-04-06,54,False
2016-04-07,64,False
2016-04-08,56,False
2016-04-09,59,False
2016-04-10,36,False
2016-04-11,64,False
2016-04-12,76,False
2016-04-13,77,False
2016-04-14,52,False
2016-04-15,52,False
2016-04-16,46,False
2016-04-17,55,False
2016-04-18,49,False
2016-04-19,64,False
2016-04-20,58,False
2016-04-21,69,False
2016-04-22,73,False
2016-04-23,46,False
2016-04-24,38,False
2016-04-25,56,False
2016-04-26,59,False
2016-04-27,66,False
2016-04-28,71,False
2016-04-29,63,False
2016-04-30,57,False
2016-05-01,30,False
2016-05-02,59,False
2016-05-03,56,False
2016-05-04,45,False
2016-05-05,53,False
2016-05-06,62,False
2016-05-07,44,False
2016-05-08,43,False
2016-05-09,65,False
2016-05-10,64,False
2016-05-11,48,False
2016-05-12,48,False
2016-05-13,65,False
2016-05-14,51,False
2016-05-15,41,False
2016-05-16,67,False
2016-05-17,57,False
2016-05-18,64,False
2016-05-19,65,False
2016-05-20,45,False
2016-05-21,37,False
2016-05-22,53,False
2016-05-23,69,False
2016-05-24,60,False
2016-05-25,54,False
2016-05-26,39,False
2016-05-27,64,False
2016-05-28,42,False
2016-05-29,42,False
2016-05-30,46,False
2016-05-31,67,False
2016-06-01,48,False
2016-06-02,75,False
2016-06-03,69,False
2016-06-04,61,False
2016-06-05,51,False
2016-06-06,52,False
2016-06-07,51,False
2016-06-08,64,False
2016-06-09,62,False
2016-06-10,63,False
2016-06-11,54,False
2016-06-12,42,False
2016-06-13,59,False
2016-06-14,60,False
2016-06-15,66,False
2016-06-16,60,False
2016-06-17,45,False
2016-06-18,42,False
2016-06-19,48,False
2016-06-20,51,False
2016-06-21,44,False
2016-06-22,61,False
2016-06-23,59,False
2016-06-24,54,False
2016-06-25,44,False
2016-06-26,37,False
2016-06-27,46,False
2016-06-28,57,False
2016-06-29,57,False
2016-06-30,47,False
2016-07-01,45,False
2016-07-02,35,False
2016-07-03,39,False
2016-07-04,48,False
2016-07-05,65,False
2016-07-06,50,False
2016-07-07,50,False
2016-07-08,58,False
2016-07-09,44,False
2016-07-10,41,False
2016-07-11,52,False
2016-07-12,62,False
2016-07-13,58,False
2016-07-14,49,False
2016-07-15,49,False
2016-07-16,33,False
2016-07-17,36,False
2016-07-18,54,False
