date,Broadcom,isPartial
2018-02-13,17,False
2018-02-14,18,False
2018-02-15,16,False
2018-02-16,16,False
2018-02-17,11,False
2018-02-18,11,False
2018-02-19,12,False
2018-02-20,17,False
2018-02-21,21,False
2018-02-22,14,False
2018-02-23,17,False
2018-02-24,9,False
2018-02-25,8,False
2018-02-26,17,False
2018-02-27,18,False
2018-02-28,13,False
2018-03-01,14,False
2018-03-02,16,False
2018-03-03,11,False
2018-03-04,10,False
2018-03-05,20,False
2018-03-06,25,False
2018-03-07,22,False
2018-03-08,17,False
2018-03-09,22,False
2018-03-10,25,False
2018-03-11,13,False
2018-03-12,44,False
2018-03-13,100,False
2018-03-14,44,False
2018-03-15,25,False
2018-03-16,26,False
2018-03-17,12,False
2018-03-18,11,False
2018-03-19,16,False
2018-03-20,12,False
2018-03-21,15,False
2018-03-22,15,False
2018-03-23,12,False
2018-03-24,8,False
2018-03-25,7,False
2018-03-26,12,False
2018-03-27,16,False
2018-03-28,13,False
2018-03-29,12,False
2018-03-30,9,False
2018-03-31,10,False
2018-04-01,7,False
2018-04-02,12,False
2018-04-03,13,False
2018-04-04,12,False
2018-04-05,14,False
2018-04-06,12,False
2018-04-07,10,False
2018-04-08,8,False
2018-04-09,13,False
2018-04-10,11,False
2018-04-11,11,False
2018-04-12,15,False
2018-04-13,13,False
2018-04-14,9,False
2018-04-15,6,False
2018-04-16,12,False
2018-04-17,15,False
2018-04-18,14,False
2018-04-19,11,False
2018-04-20,13,False
2018-04-21,7,False
2018-04-22,7,False
2018-04-23,11,False
2018-04-24,11,False
2018-04-25,12,False
2018-04-26,10,False
2018-04-27,12,False
2018-04-28,5,False
2018-04-29,6,False
2018-04-30,9,False
2018-05-01,9,False
2018-05-02,12,False
2018-05-03,9,False
2018-05-04,10,False
2018-05-05,5,False
2018-05-06,4,False
2018-05-07,7,False
2018-05-08,10,False
2018-05-09,9,False
2018-05-10,13,False
2018-05-11,11,False
2018-05-12,6,False
2018-05-13,6,False
2018-05-14,10,False
2018-05-15,11,False
2018-05-16,10,False
2018-05-17,11,False
2018-05-18,8,False
2018-05-19,8,False
2018-05-20,10,False
2018-05-21,10,False
2018-05-22,10,False
2018-05-23,10,False
2018-05-24,13,False
2018-05-25,10,False
2018-05-26,6,False
2018-05-27,7,False
2018-05-28,7,False
2018-05-29,10,False
2018-05-30,8,False
2018-05-31,9,False
2018-06-01,7,False
2018-06-02,5,False
2018-06-03,7,False
2018-06-04,12,False
2018-06-05,11,False
2018-06-06,8,False
2018-06-07,12,False
2018-06-08,11,False
2018-06-09,8,False
2018-06-10,7,False
2018-06-11,11,False
2018-06-12,9,False
2018-06-13,16,False
2018-06-14,10,False
2018-06-15,12,False
2018-06-16,7,False
2018-06-17,5,False
2018-06-18,11,False
2018-06-19,10,False
2018-06-20,12,False
2018-06-21,8,False
2018-06-22,9,False
2018-06-23,6,False
2018-06-24,7,False
2018-06-25,8,False
2018-06-26,10,False
2018-06-27,7,False
2018-06-28,8,False
