date,Broadcom,isPartial
2011-05-11,86,False
2011-05-12,76,False
2011-05-13,82,False
2011-05-14,66,False
2011-05-15,59,False
2011-05-16,91,False
2011-05-17,60,False
2011-05-18,91,False
2011-05-19,90,False
2011-05-20,92,False
2011-05-21,77,False
2011-05-22,63,False
2011-05-23,69,False
2011-05-24,86,False
2011-05-25,74,False
2011-05-26,85,False
2011-05-27,78,False
2011-05-28,63,False
2011-05-29,70,False
2011-05-30,82,False
2011-05-31,79,False
2011-06-01,78,False
2011-06-02,79,False
2011-06-03,94,False
2011-06-04,59,False
2011-06-05,54,False
2011-06-06,77,False
2011-06-07,76,False
2011-06-08,79,False
2011-06-09,76,False
2011-06-10,77,False
2011-06-11,75,False
2011-06-12,64,False
2011-06-13,73,False
2011-06-14,76,False
2011-06-15,76,False
2011-06-16,72,False
2011-06-17,74,False
2011-06-18,69,False
2011-06-19,58,False
2011-06-20,80,False
2011-06-21,83,False
2011-06-22,71,False
2011-06-23,79,False
2011-06-24,84,False
2011-06-25,64,False
2011-06-26,65,False
2011-06-27,67,False
2011-06-28,66,False
2011-06-29,89,False
2011-06-30,80,False
2011-07-01,84,False
2011-07-02,53,False
2011-07-03,70,False
2011-07-04,73,False
2011-07-05,73,False
2011-07-06,59,False
2011-07-07,76,False
2011-07-08,91,False
2011-07-09,73,False
2011-07-10,65,False
2011-07-11,70,False
2011-07-12,84,False
2011-07-13,81,False
2011-07-14,69,False
2011-07-15,95,False
2011-07-16,71,False
2011-07-17,61,False
2011-07-18,69,False
2011-07-19,69,False
2011-07-20,92,False
2011-07-21,78,False
2011-07-22,81,False
2011-07-23,70,False
2011-07-24,70,False
2011-07-25,94,False
2011-07-26,83,False
2011-07-27,87,False
2011-07-28,66,False
2011-07-29,73,False
2011-07-30,65,False
2011-07-31,67,False
2011-08-01,74,False
2011-08-02,73,False
2011-08-03,76,False
2011-08-04,67,False
2011-08-05,72,False
2011-08-06,78,False
2011-08-07,64,False
2011-08-08,63,False
2011-08-09,82,False
2011-08-10,79,False
2011-08-11,79,False
2011-08-12,71,False
2011-08-13,80,False
2011-08-14,55,False
2011-08-15,67,False
2011-08-16,86,False
2011-08-17,89,False
2011-08-18,63,False
2011-08-19,88,False
2011-08-20,66,False
2011-08-21,55,False
2011-08-22,63,False
2011-08-23,70,False
2011-08-24,64,False
2011-08-25,70,False
2011-08-26,68,False
2011-08-27,69,False
2011-08-28,56,False
2011-08-29,70,False
2011-08-30,92,False
2011-08-31,78,False
2011-09-01,80,False
2011-09-02,70,False
2011-09-03,61,False
2011-09-04,66,False
2011-09-05,54,False
2011-09-06,79,False
2011-09-07,75,False
2011-09-08,71,False
2011-09-09,81,False
2011-09-10,71,False
2011-09-11,58,False
2011-09-12,100,False
2011-09-13,98,False
2011-09-14,82,False
2011-09-15,70,False
2011-09-16,81,False
2011-09-17,60,False
2011-09-18,64,False
2011-09-19,87,False
2011-09-20,83,False
2011-09-21,89,False
2011-09-22,80,False
2011-09-23,84,False
2011-09-24,56,False
2011-09-25,58,False
2011-09-26,77,False
2011-09-27,71,False
2011-09-28,78,False
2011-09-29,80,False
2011-09-30,81,False
2011-10-01,59,False
2011-10-02,66,False
2011-10-03,61,False
2011-10-04,66,False
2011-10-05,72,False
2011-10-06,68,False
2011-10-07,73,False
2011-10-08,58,False
2011-10-09,58,False
2011-10-10,69,False
2011-10-11,75,False
2011-10-12,64,False
2011-10-13,65,False
2011-10-14,85,False
2011-10-15,80,False
2011-10-16,71,False
2011-10-17,61,False
2011-10-18,68,False
2011-10-19,64,False
2011-10-20,64,False
2011-10-21,80,False
2011-10-22,66,False
2011-10-23,50,False
2011-10-24,68,False
2011-10-25,85,False
2011-10-26,70,False
2011-10-27,73,False
2011-10-28,61,False
2011-10-29,56,False
2011-10-30,58,False
2011-10-31,61,False
2011-11-01,69,False
2011-11-02,71,False
2011-11-03,54,False
2011-11-04,79,False
2011-11-05,64,False
2011-11-06,64,False
2011-11-07,59,False
2011-11-08,64,False
2011-11-09,71,False
2011-11-10,55,False
2011-11-11,62,False
2011-11-12,54,False
2011-11-13,61,False
2011-11-14,68,False
2011-11-15,65,False
2011-11-16,67,False
2011-11-17,70,False
2011-11-18,67,False
2011-11-19,65,False
2011-11-20,72,False
2011-11-21,73,False
2011-11-22,55,False
2011-11-23,79,False
2011-11-24,73,False
2011-11-25,66,False
2011-11-26,61,False
2011-11-27,51,False
2011-11-28,64,False
2011-11-29,81,False
2011-11-30,69,False
2011-12-01,55,False
2011-12-02,64,False
2011-12-03,55,False
2011-12-04,66,False
2011-12-05,59,False
2011-12-06,64,False
2011-12-07,62,False
2011-12-08,58,False
2011-12-09,71,False
2011-12-10,51,False
2011-12-11,66,False
2011-12-12,57,False
2011-12-13,64,False
2011-12-14,71,False
2011-12-15,65,False
2011-12-16,62,False
2011-12-17,61,False
2011-12-18,63,False
2011-12-19,71,False
2011-12-20,65,False
2011-12-21,62,False
2011-12-22,81,False
2011-12-23,58,False
2011-12-24,54,False
2011-12-25,48,False
2011-12-26,62,False
2011-12-27,56,False
2011-12-28,76,False
2011-12-29,63,False
2011-12-30,68,False
2011-12-31,52,False
2012-01-01,44,False
2012-01-02,58,False
2012-01-03,79,False
2012-01-04,68,False
2012-01-05,74,False
2012-01-06,78,False
2012-01-07,61,False
2012-01-08,61,False
2012-01-09,61,False
2012-01-10,60,False
2012-01-11,79,False
2012-01-12,92,False
2012-01-13,69,False
2012-01-14,61,False
2012-01-15,59,False
2012-01-16,68,False
2012-01-17,67,False
2012-01-18,71,False
2012-01-19,67,False
2012-01-20,74,False
2012-01-21,50,False
2012-01-22,50,False
2012-01-23,52,False
