date,Broadcom,isPartial
2016-02-10,67,False
2016-02-11,71,False
2016-02-12,60,False
2016-02-13,54,False
2016-02-14,60,False
2016-02-15,53,False
2016-02-16,61,False
2016-02-17,66,False
2016-02-18,71,False
2016-02-19,64,False
2016-02-20,62,False
2016-02-21,49,False
2016-02-22,68,False
2016-02-23,57,False
2016-02-24,72,False
2016-02-25,69,False
2016-02-26,68,False
2016-02-27,49,False
2016-02-28,58,False
2016-02-29,66,False
2016-03-01,72,False
2016-03-02,78,False
2016-03-03,77,False
2016-03-04,79,False
2016-03-05,60,False
2016-03-06,62,False
2016-03-07,64,False
2016-03-08,70,False
2016-03-09,66,False
2016-03-10,55,False
2016-03-11,65,False
2016-03-12,51,False
2016-03-13,45,False
2016-03-14,70,False
2016-03-15,61,False
2016-03-16,66,False
2016-03-17,60,False
2016-03-18,73,False
2016-03-19,51,False
2016-03-20,53,False
2016-03-21,70,False
2016-03-22,73,False
2016-03-23,61,False
2016-03-24,62,False
2016-03-25,63,False
2016-03-26,47,False
2016-03-27,52,False
2016-03-28,60,False
2016-03-29,65,False
2016-03-30,59,False
2016-03-31,60,False
2016-04-01,69,False
2016-04-02,35,False
2016-04-03,43,False
2016-04-04,58,False
2016-04-05,62,False
2016-04-06,53,False
2016-04-07,67,False
2016-04-08,56,False
2016-04-09,46,False
2016-04-10,51,False
2016-04-11,61,False
2016-04-12,67,False
2016-04-13,73,False
2016-04-14,64,False
2016-04-15,55,False
2016-04-16,43,False
2016-04-17,48,False
2016-04-18,53,False
2016-04-19,53,False
2016-04-20,59,False
2016-04-21,54,False
2016-04-22,57,False
2016-04-23,51,False
2016-04-24,41,False
2016-04-25,59,False
2016-04-26,63,False
2016-04-27,55,False
2016-04-28,79,False
2016-04-29,64,False
2016-04-30,42,False
2016-05-01,44,False
2016-05-02,62,False
2016-05-03,60,False
2016-05-04,53,False
