date,Broadcom,isPartial
2011-01-01,62,False
2011-01-02,71,False
2011-01-03,81,False
2011-01-04,93,False
2011-01-05,100,False
2011-01-06,94,False
2011-01-07,94,False
2011-01-08,81,False
2011-01-09,65,False
2011-01-10,76,False
2011-01-11,94,False
2011-01-12,96,False
2011-01-13,94,False
2011-01-14,88,False
2011-01-15,75,False
2011-01-16,74,False
2011-01-17,87,False
2011-01-18,100,False
2011-01-19,89,False
2011-01-20,74,False
2011-01-21,79,False
2011-01-22,70,False
2011-01-23,58,False
2011-01-24,87,False
2011-01-25,90,False
2011-01-26,90,False
2011-01-27,81,False
2011-01-28,85,False
2011-01-29,79,False
2011-01-30,82,False
2011-01-31,74,False
2011-02-01,94,False
2011-02-02,73,False
2011-02-03,66,False
2011-02-04,96,False
2011-02-05,66,False
2011-02-06,72,False
2011-02-07,83,False
2011-02-08,82,False
2011-02-09,96,False
2011-02-10,80,False
2011-02-11,73,False
2011-02-12,75,False
2011-02-13,69,False
2011-02-14,67,False
2011-02-15,90,False
2011-02-16,81,False
2011-02-17,84,False
2011-02-18,82,False
2011-02-19,73,False
2011-02-20,76,False
2011-02-21,70,False
2011-02-22,67,False
2011-02-23,81,False
2011-02-24,89,False
2011-02-25,89,False
2011-02-26,83,False
2011-02-27,58,False
2011-02-28,73,False
2011-03-01,78,False
2011-03-02,75,False
2011-03-03,89,False
2011-03-04,95,False
2011-03-05,87,False
2011-03-06,73,False
2011-03-07,70,False
2011-03-08,73,False
2011-03-09,85,False
2011-03-10,89,False
2011-03-11,79,False
2011-03-12,74,False
2011-03-13,68,False
2011-03-14,67,False
2011-03-15,77,False
2011-03-16,86,False
2011-03-17,78,False
2011-03-18,84,False
2011-03-19,62,False
2011-03-20,67,False
2011-03-21,72,False
2011-03-22,80,False
2011-03-23,72,False
2011-03-24,87,False
2011-03-25,89,False
2011-03-26,71,False
2011-03-27,55,False
2011-03-28,74,False
2011-03-29,77,False
2011-03-30,74,False
2011-03-31,86,False
2011-04-01,85,False
2011-04-02,64,False
2011-04-03,69,False
2011-04-04,64,False
2011-04-05,81,False
2011-04-06,84,False
2011-04-07,83,False
2011-04-08,80,False
2011-04-09,67,False
2011-04-10,58,False
2011-04-11,71,False
2011-04-12,80,False
2011-04-13,71,False
2011-04-14,73,False
2011-04-15,75,False
2011-04-16,54,False
2011-04-17,66,False
2011-04-18,80,False
2011-04-19,64,False
2011-04-20,73,False
2011-04-21,81,False
2011-04-22,69,False
2011-04-23,71,False
2011-04-24,66,False
2011-04-25,71,False
2011-04-26,79,False
2011-04-27,60,False
2011-04-28,61,False
2011-04-29,83,False
2011-04-30,77,False
2011-05-01,66,False
2011-05-02,78,False
2011-05-03,56,False
2011-05-04,79,False
2011-05-05,80,False
2011-05-06,71,False
2011-05-07,81,False
2011-05-08,60,False
2011-05-09,70,False
2011-05-10,68,False
2011-05-11,68,False
2011-05-12,88,False
2011-05-13,79,False
2011-05-14,68,False
2011-05-15,61,False
2011-05-16,64,False
2011-05-17,82,False
2011-05-18,66,False
2011-05-19,71,False
2011-05-20,65,False
2011-05-21,75,False
2011-05-22,77,False
2011-05-23,61,False
2011-05-24,81,False
2011-05-25,85,False
2011-05-26,74,False
2011-05-27,76,False
2011-05-28,63,False
2011-05-29,61,False
2011-05-30,69,False
2011-05-31,74,False
2011-06-01,54,False
2011-06-02,70,False
2011-06-03,78,False
2011-06-04,68,False
2011-06-05,55,False
2011-06-06,65,False
2011-06-07,72,False
2011-06-08,79,False
2011-06-09,68,False
2011-06-10,73,False
2011-06-11,67,False
2011-06-12,89,False
2011-06-13,73,False
2011-06-14,75,False
2011-06-15,72,False
2011-06-16,79,False
2011-06-17,79,False
2011-06-18,75,False
2011-06-19,62,False
2011-06-20,69,False
2011-06-21,73,False
2011-06-22,63,False
2011-06-23,83,False
2011-06-24,78,False
2011-06-25,58,False
2011-06-26,64,False
2011-06-27,61,False
2011-06-28,81,False
2011-06-29,71,False
2011-06-30,75,False
2011-07-01,81,False
2011-07-02,64,False
2011-07-03,65,False
2011-07-04,53,False
2011-07-05,84,False
2011-07-06,80,False
2011-07-07,65,False
2011-07-08,71,False
2011-07-09,64,False
2011-07-10,53,False
2011-07-11,68,False
2011-07-12,66,False
2011-07-13,74,False
2011-07-14,83,False
2011-07-15,77,False
2011-07-16,67,False
2011-07-17,57,False
2011-07-18,67,False
2011-07-19,78,False
2011-07-20,61,False
2011-07-21,76,False
2011-07-22,76,False
2011-07-23,63,False
2011-07-24,49,False
2011-07-25,53,False
2011-07-26,86,False
2011-07-27,61,False
2011-07-28,72,False
2011-07-29,79,False
2011-07-30,65,False
2011-07-31,68,False
2011-08-01,69,False
2011-08-02,72,False
2011-08-03,66,False
2011-08-04,75,False
2011-08-05,68,False
2011-08-06,62,False
2011-08-07,50,False
2011-08-08,82,False
2011-08-09,67,False
2011-08-10,71,False
2011-08-11,61,False
2011-08-12,73,False
2011-08-13,68,False
2011-08-14,55,False
2011-08-15,67,False
2011-08-16,68,False
2011-08-17,68,False
2011-08-18,73,False
2011-08-19,67,False
2011-08-20,54,False
2011-08-21,51,False
2011-08-22,68,False
2011-08-23,70,False
2011-08-24,67,False
2011-08-25,71,False
2011-08-26,66,False
2011-08-27,55,False
2011-08-28,64,False
2011-08-29,66,False
2011-08-30,64,False
2011-08-31,67,False
2011-09-01,62,False
2011-09-02,79,False
2011-09-03,53,False
2011-09-04,63,False
2011-09-05,53,False
2011-09-06,68,False
2011-09-07,52,False
2011-09-08,73,False
2011-09-09,63,False
2011-09-10,47,False
2011-09-11,52,False
2011-09-12,86,False
2011-09-13,78,False
2011-09-14,76,False
2011-09-15,64,False
2011-09-16,69,False
2011-09-17,63,False
2011-09-18,51,False
