date,Broadcom,isPartial
2015-02-18,77,False
2015-02-19,89,False
2015-02-20,83,False
2015-02-21,74,False
2015-02-22,78,False
2015-02-23,65,False
2015-02-24,78,False
2015-02-25,79,False
2015-02-26,65,False
2015-02-27,63,False
2015-02-28,70,False
2015-03-01,55,False
2015-03-02,54,False
2015-03-03,67,False
2015-03-04,83,False
2015-03-05,74,False
2015-03-06,79,False
2015-03-07,52,False
2015-03-08,65,False
2015-03-09,61,False
2015-03-10,72,False
2015-03-11,71,False
2015-03-12,71,False
2015-03-13,68,False
2015-03-14,63,False
2015-03-15,67,False
2015-03-16,59,False
2015-03-17,79,False
2015-03-18,73,False
2015-03-19,74,False
2015-03-20,85,False
2015-03-21,69,False
2015-03-22,56,False
2015-03-23,77,False
2015-03-24,71,False
2015-03-25,70,False
2015-03-26,71,False
2015-03-27,69,False
2015-03-28,43,False
2015-03-29,56,False
2015-03-30,73,False
2015-03-31,69,False
2015-04-01,70,False
2015-04-02,67,False
2015-04-03,70,False
2015-04-04,77,False
2015-04-05,59,False
2015-04-06,64,False
2015-04-07,73,False
2015-04-08,67,False
2015-04-09,69,False
2015-04-10,72,False
