date,Broadcom,isPartial
2014-12-01,22,False
2014-12-02,25,False
2014-12-03,24,False
2014-12-04,21,False
2014-12-05,19,False
2014-12-06,20,False
2014-12-07,23,False
2014-12-08,27,False
2014-12-09,20,False
2014-12-10,25,False
2014-12-11,23,False
2014-12-12,25,False
2014-12-13,20,False
2014-12-14,20,False
2014-12-15,22,False
2014-12-16,20,False
2014-12-17,21,False
2014-12-18,25,False
2014-12-19,21,False
2014-12-20,20,False
2014-12-21,25,False
2014-12-22,24,False
2014-12-23,27,False
2014-12-24,19,False
2014-12-25,22,False
2014-12-26,29,False
2014-12-27,24,False
2014-12-28,19,False
2014-12-29,29,False
2014-12-30,21,False
2014-12-31,22,False
2015-01-01,14,False
2015-01-02,16,False
2015-01-03,24,False
2015-01-04,18,False
2015-01-05,22,False
2015-01-06,21,False
2015-01-07,24,False
2015-01-08,26,False
2015-01-09,20,False
2015-01-10,22,False
2015-01-11,23,False
2015-01-12,25,False
2015-01-13,22,False
2015-01-14,26,False
2015-01-15,24,False
2015-01-16,22,False
2015-01-17,24,False
2015-01-18,21,False
2015-01-19,21,False
2015-01-20,22,False
2015-01-21,25,False
2015-01-22,24,False
2015-01-23,20,False
2015-01-24,19,False
2015-01-25,23,False
2015-01-26,17,False
2015-01-27,26,False
2015-01-28,27,False
2015-01-29,24,False
2015-01-30,24,False
2015-01-31,25,False
2015-02-01,20,False
2015-02-02,30,False
2015-02-03,28,False
2015-02-04,28,False
2015-02-05,21,False
2015-02-06,22,False
2015-02-07,17,False
2015-02-08,18,False
2015-02-09,24,False
2015-02-10,23,False
2015-02-11,23,False
2015-02-12,25,False
2015-02-13,23,False
2015-02-14,19,False
2015-02-15,18,False
2015-02-16,19,False
2015-02-17,20,False
2015-02-18,26,False
2015-02-19,19,False
2015-02-20,21,False
2015-02-21,21,False
2015-02-22,20,False
2015-02-23,25,False
2015-02-24,25,False
2015-02-25,26,False
2015-02-26,23,False
2015-02-27,21,False
2015-02-28,22,False
2015-03-01,19,False
2015-03-02,26,False
2015-03-03,23,False
2015-03-04,26,False
2015-03-05,22,False
2015-03-06,21,False
2015-03-07,20,False
2015-03-08,22,False
2015-03-09,25,False
2015-03-10,20,False
2015-03-11,19,False
2015-03-12,23,False
2015-03-13,22,False
2015-03-14,17,False
2015-03-15,22,False
