date,Broadcom,isPartial
2016-09-11,35,False
2016-09-12,47,False
2016-09-13,35,False
2016-09-14,50,False
2016-09-15,43,False
2016-09-16,47,False
2016-09-17,33,False
2016-09-18,31,False
2016-09-19,40,False
2016-09-20,52,False
2016-09-21,52,False
2016-09-22,57,False
2016-09-23,43,False
2016-09-24,46,False
2016-09-25,33,False
2016-09-26,56,False
2016-09-27,43,False
2016-09-28,46,False
2016-09-29,50,False
2016-09-30,37,False
2016-10-01,37,False
2016-10-02,34,False
2016-10-03,43,False
2016-10-04,41,False
2016-10-05,41,False
2016-10-06,48,False
2016-10-07,39,False
2016-10-08,30,False
2016-10-09,34,False
2016-10-10,46,False
2016-10-11,47,False
2016-10-12,42,False
2016-10-13,44,False
2016-10-14,44,False
2016-10-15,33,False
2016-10-16,35,False
2016-10-17,48,False
2016-10-18,37,False
2016-10-19,47,False
2016-10-20,50,False
2016-10-21,44,False
2016-10-22,31,False
2016-10-23,41,False
2016-10-24,52,False
2016-10-25,41,False
2016-10-26,41,False
2016-10-27,37,False
2016-10-28,46,False
2016-10-29,28,False
2016-10-30,35,False
2016-10-31,51,False
2016-11-01,56,False
2016-11-02,100,False
2016-11-03,74,False
2016-11-04,57,False
2016-11-05,33,False
2016-11-06,34,False
2016-11-07,49,False
2016-11-08,52,False
2016-11-09,29,False
2016-11-10,47,False
2016-11-11,38,False
2016-11-12,29,False
2016-11-13,25,False
2016-11-14,41,False
2016-11-15,48,False
2016-11-16,54,False
2016-11-17,50,False
2016-11-18,42,False
2016-11-19,30,False
2016-11-20,38,False
2016-11-21,45,False
2016-11-22,40,False
2016-11-23,32,False
2016-11-24,42,False
2016-11-25,32,False
2016-11-26,27,False
2016-11-27,35,False
2016-11-28,46,False
2016-11-29,46,False
2016-11-30,41,False
2016-12-01,44,False
2016-12-02,37,False
2016-12-03,38,False
2016-12-04,33,False
2016-12-05,44,False
2016-12-06,44,False
2016-12-07,39,False
2016-12-08,44,False
2016-12-09,55,False
2016-12-10,41,False
2016-12-11,25,False
2016-12-12,43,False
2016-12-13,47,False
2016-12-14,56,False
2016-12-15,45,False
2016-12-16,39,False
2016-12-17,30,False
2016-12-18,35,False
2016-12-19,47,False
2016-12-20,29,False
2016-12-21,44,False
2016-12-22,41,False
2016-12-23,37,False
2016-12-24,27,False
2016-12-25,32,False
2016-12-26,43,False
2016-12-27,35,False
2016-12-28,43,False
2016-12-29,46,False
2016-12-30,33,False
2016-12-31,31,False
2017-01-01,26,False
2017-01-02,32,False
2017-01-03,44,False
2017-01-04,46,False
2017-01-05,38,False
2017-01-06,37,False
2017-01-07,35,False
2017-01-08,29,False
2017-01-09,34,False
2017-01-10,39,False
2017-01-11,42,False
2017-01-12,47,False
2017-01-13,39,False
2017-01-14,36,False
2017-01-15,33,False
2017-01-16,39,False
2017-01-17,38,False
2017-01-18,42,False
2017-01-19,61,False
2017-01-20,46,False
2017-01-21,36,False
2017-01-22,32,False
2017-01-23,34,False
2017-01-24,46,False
2017-01-25,50,False
2017-01-26,36,False
2017-01-27,42,False
2017-01-28,40,False
2017-01-29,34,False
2017-01-30,32,False
2017-01-31,41,False
2017-02-01,45,False
2017-02-02,34,False
2017-02-03,42,False
2017-02-04,32,False
2017-02-05,36,False
2017-02-06,38,False
