date,Broadcom,isPartial
2012-06-04,70,False
2012-06-05,78,False
2012-06-06,81,False
2012-06-07,73,False
2012-06-08,70,False
2012-06-09,55,False
2012-06-10,64,False
2012-06-11,66,False
2012-06-12,76,False
2012-06-13,73,False
2012-06-14,74,False
2012-06-15,79,False
2012-06-16,66,False
2012-06-17,70,False
2012-06-18,71,False
2012-06-19,80,False
2012-06-20,82,False
2012-06-21,73,False
2012-06-22,75,False
2012-06-23,69,False
2012-06-24,52,False
2012-06-25,75,False
2012-06-26,67,False
2012-06-27,69,False
2012-06-28,68,False
2012-06-29,83,False
2012-06-30,50,False
2012-07-01,68,False
2012-07-02,53,False
2012-07-03,71,False
2012-07-04,66,False
2012-07-05,60,False
2012-07-06,76,False
2012-07-07,61,False
2012-07-08,50,False
2012-07-09,79,False
2012-07-10,82,False
2012-07-11,93,False
2012-07-12,90,False
2012-07-13,83,False
2012-07-14,88,False
2012-07-15,73,False
2012-07-16,75,False
2012-07-17,84,False
2012-07-18,87,False
2012-07-19,66,False
2012-07-20,78,False
2012-07-21,84,False
2012-07-22,57,False
2012-07-23,76,False
2012-07-24,83,False
2012-07-25,100,False
2012-07-26,85,False
2012-07-27,70,False
2012-07-28,72,False
2012-07-29,59,False
2012-07-30,68,False
2012-07-31,81,False
2012-08-01,93,False
2012-08-02,78,False
2012-08-03,69,False
2012-08-04,64,False
2012-08-05,65,False
2012-08-06,73,False
2012-08-07,70,False
2012-08-08,67,False
2012-08-09,81,False
2012-08-10,81,False
2012-08-11,71,False
2012-08-12,57,False
2012-08-13,82,False
2012-08-14,81,False
2012-08-15,86,False
2012-08-16,82,False
2012-08-17,74,False
2012-08-18,72,False
2012-08-19,63,False
2012-08-20,76,False
2012-08-21,73,False
2012-08-22,75,False
2012-08-23,86,False
2012-08-24,76,False
2012-08-25,68,False
2012-08-26,57,False
2012-08-27,77,False
2012-08-28,78,False
2012-08-29,78,False
2012-08-30,63,False
2012-08-31,69,False
2012-09-01,56,False
2012-09-02,53,False
2012-09-03,63,False
2012-09-04,73,False
2012-09-05,80,False
2012-09-06,99,False
2012-09-07,87,False
2012-09-08,58,False
2012-09-09,70,False
2012-09-10,72,False
2012-09-11,83,False
2012-09-12,83,False
2012-09-13,79,False
2012-09-14,93,False
2012-09-15,69,False
2012-09-16,65,False
2012-09-17,84,False
2012-09-18,87,False
2012-09-19,68,False
2012-09-20,75,False
2012-09-21,82,False
2012-09-22,61,False
2012-09-23,59,False
2012-09-24,80,False
2012-09-25,70,False
2012-09-26,69,False
2012-09-27,68,False
2012-09-28,76,False
2012-09-29,75,False
2012-09-30,63,False
2012-10-01,80,False
2012-10-02,80,False
2012-10-03,89,False
2012-10-04,82,False
2012-10-05,64,False
2012-10-06,76,False
2012-10-07,62,False
2012-10-08,62,False
2012-10-09,84,False
2012-10-10,79,False
2012-10-11,79,False
2012-10-12,83,False
2012-10-13,74,False
2012-10-14,63,False
2012-10-15,75,False
2012-10-16,80,False
2012-10-17,78,False
2012-10-18,76,False
2012-10-19,81,False
2012-10-20,72,False
2012-10-21,62,False
2012-10-22,82,False
2012-10-23,80,False
2012-10-24,73,False
2012-10-25,80,False
2012-10-26,64,False
2012-10-27,79,False
2012-10-28,71,False
2012-10-29,61,False
2012-10-30,75,False
2012-10-31,89,False
2012-11-01,69,False
2012-11-02,78,False
2012-11-03,81,False
2012-11-04,65,False
2012-11-05,75,False
2012-11-06,77,False
2012-11-07,63,False
2012-11-08,72,False
2012-11-09,81,False
2012-11-10,61,False
2012-11-11,60,False
2012-11-12,79,False
2012-11-13,79,False
2012-11-14,73,False
2012-11-15,82,False
2012-11-16,71,False
2012-11-17,67,False
2012-11-18,65,False
2012-11-19,78,False
2012-11-20,74,False
2012-11-21,70,False
2012-11-22,79,False
2012-11-23,64,False
2012-11-24,72,False
2012-11-25,65,False
2012-11-26,82,False
2012-11-27,84,False
2012-11-28,84,False
2012-11-29,56,False
2012-11-30,61,False
2012-12-01,54,False
2012-12-02,65,False
2012-12-03,81,False
2012-12-04,80,False
2012-12-05,59,False
2012-12-06,67,False
2012-12-07,68,False
2012-12-08,62,False
2012-12-09,65,False
2012-12-10,74,False
2012-12-11,72,False
2012-12-12,77,False
2012-12-13,80,False
2012-12-14,57,False
2012-12-15,70,False
2012-12-16,53,False
2012-12-17,68,False
2012-12-18,61,False
2012-12-19,64,False
2012-12-20,77,False
2012-12-21,66,False
2012-12-22,58,False
2012-12-23,61,False
2012-12-24,60,False
2012-12-25,53,False
2012-12-26,69,False
2012-12-27,72,False
2012-12-28,73,False
2012-12-29,71,False
2012-12-30,71,False
2012-12-31,54,False
2013-01-01,58,False
2013-01-02,77,False
2013-01-03,73,False
2013-01-04,88,False
2013-01-05,63,False
2013-01-06,61,False
2013-01-07,72,False
2013-01-08,74,False
2013-01-09,79,False
2013-01-10,77,False
2013-01-11,83,False
2013-01-12,75,False
2013-01-13,66,False
2013-01-14,65,False
2013-01-15,78,False
2013-01-16,70,False
2013-01-17,66,False
2013-01-18,80,False
2013-01-19,75,False
2013-01-20,66,False
2013-01-21,78,False
2013-01-22,88,False
2013-01-23,71,False
2013-01-24,80,False
2013-01-25,71,False
2013-01-26,72,False
2013-01-27,64,False
2013-01-28,74,False
2013-01-29,86,False
2013-01-30,77,False
2013-01-31,79,False
2013-02-01,69,False
2013-02-02,67,False
2013-02-03,70,False
2013-02-04,76,False
2013-02-05,68,False
2013-02-06,76,False
2013-02-07,92,False
2013-02-08,76,False
2013-02-09,62,False
2013-02-10,66,False
2013-02-11,75,False
2013-02-12,72,False
2013-02-13,80,False
2013-02-14,68,False
2013-02-15,71,False
2013-02-16,65,False
2013-02-17,58,False
2013-02-18,82,False
2013-02-19,69,False
