date,Broadcom,isPartial
2013-11-06,74,False
2013-11-07,80,False
2013-11-08,74,False
2013-11-09,63,False
2013-11-10,60,False
2013-11-11,67,False
2013-11-12,72,False
2013-11-13,73,False
2013-11-14,70,False
2013-11-15,64,False
2013-11-16,67,False
2013-11-17,56,False
2013-11-18,71,False
2013-11-19,77,False
2013-11-20,77,False
2013-11-21,68,False
2013-11-22,72,False
2013-11-23,71,False
2013-11-24,68,False
2013-11-25,79,False
2013-11-26,66,False
2013-11-27,67,False
2013-11-28,77,False
2013-11-29,69,False
2013-11-30,70,False
2013-12-01,65,False
2013-12-02,61,False
2013-12-03,63,False
2013-12-04,81,False
2013-12-05,68,False
2013-12-06,64,False
2013-12-07,61,False
2013-12-08,62,False
2013-12-09,61,False
2013-12-10,73,False
2013-12-11,80,False
2013-12-12,79,False
2013-12-13,73,False
2013-12-14,64,False
2013-12-15,49,False
2013-12-16,59,False
2013-12-17,83,False
2013-12-18,71,False
2013-12-19,78,False
2013-12-20,71,False
2013-12-21,51,False
2013-12-22,73,False
2013-12-23,51,False
2013-12-24,70,False
2013-12-25,73,False
2013-12-26,71,False
2013-12-27,63,False
2013-12-28,75,False
2013-12-29,79,False
2013-12-30,65,False
2013-12-31,69,False
2014-01-01,74,False
2014-01-02,75,False
2014-01-03,70,False
2014-01-04,70,False
2014-01-05,68,False
2014-01-06,79,False
2014-01-07,77,False
2014-01-08,76,False
2014-01-09,77,False
2014-01-10,72,False
2014-01-11,68,False
2014-01-12,63,False
2014-01-13,75,False
2014-01-14,77,False
2014-01-15,57,False
2014-01-16,74,False
2014-01-17,67,False
2014-01-18,82,False
2014-01-19,59,False
2014-01-20,71,False
2014-01-21,78,False
2014-01-22,76,False
2014-01-23,74,False
2014-01-24,67,False
2014-01-25,63,False
2014-01-26,53,False
2014-01-27,65,False
2014-01-28,84,False
2014-01-29,77,False
2014-01-30,70,False
2014-01-31,73,False
2014-02-01,70,False
2014-02-02,63,False
2014-02-03,70,False
2014-02-04,76,False
2014-02-05,60,False
2014-02-06,64,False
2014-02-07,68,False
2014-02-08,60,False
2014-02-09,56,False
2014-02-10,73,False
2014-02-11,73,False
2014-02-12,88,False
2014-02-13,73,False
2014-02-14,62,False
2014-02-15,63,False
2014-02-16,58,False
2014-02-17,63,False
2014-02-18,71,False
2014-02-19,75,False
2014-02-20,65,False
2014-02-21,64,False
2014-02-22,57,False
2014-02-23,59,False
2014-02-24,64,False
2014-02-25,81,False
2014-02-26,71,False
2014-02-27,82,False
