date,Celgene,isPartial
2014-07-24,79,False
2014-07-25,37,False
2014-07-26,7,False
2014-07-27,14,False
2014-07-28,47,False
2014-07-29,32,False
2014-07-30,41,False
2014-07-31,39,False
2014-08-01,40,False
2014-08-02,18,False
2014-08-03,28,False
2014-08-04,58,False
2014-08-05,55,False
2014-08-06,38,False
2014-08-07,59,False
2014-08-08,46,False
2014-08-09,11,False
2014-08-10,10,False
2014-08-11,61,False
2014-08-12,48,False
2014-08-13,60,False
2014-08-14,50,False
2014-08-15,25,False
2014-08-16,21,False
2014-08-17,24,False
2014-08-18,57,False
2014-08-19,80,False
2014-08-20,51,False
2014-08-21,46,False
2014-08-22,18,False
2014-08-23,14,False
2014-08-24,10,False
2014-08-25,17,False
2014-08-26,72,False
2014-08-27,59,False
2014-08-28,29,False
2014-08-29,38,False
2014-08-30,13,False
2014-08-31,10,False
2014-09-01,25,False
2014-09-02,57,False
2014-09-03,60,False
2014-09-04,64,False
2014-09-05,49,False
2014-09-06,13,False
2014-09-07,16,False
2014-09-08,36,False
2014-09-09,51,False
2014-09-10,63,False
2014-09-11,49,False
2014-09-12,43,False
2014-09-13,13,False
2014-09-14,13,False
2014-09-15,35,False
2014-09-16,73,False
2014-09-17,82,False
2014-09-18,47,False
2014-09-19,59,False
2014-09-20,7,False
2014-09-21,6,False
2014-09-22,54,False
2014-09-23,54,False
2014-09-24,49,False
2014-09-25,71,False
2014-09-26,34,False
2014-09-27,26,False
2014-09-28,13,False
2014-09-29,35,False
2014-09-30,62,False
2014-10-01,73,False
2014-10-02,33,False
2014-10-03,70,False
2014-10-04,26,False
2014-10-05,22,False
2014-10-06,43,False
2014-10-07,89,False
2014-10-08,51,False
2014-10-09,62,False
2014-10-10,45,False
2014-10-11,13,False
2014-10-12,26,False
2014-10-13,45,False
2014-10-14,53,False
2014-10-15,48,False
2014-10-16,40,False
2014-10-17,45,False
2014-10-18,3,False
2014-10-19,22,False
2014-10-20,47,False
2014-10-21,58,False
2014-10-22,85,False
2014-10-23,89,False
2014-10-24,48,False
2014-10-25,19,False
2014-10-26,28,False
2014-10-27,74,False
2014-10-28,60,False
2014-10-29,53,False
2014-10-30,49,False
2014-10-31,51,False
2014-11-01,29,False
2014-11-02,28,False
2014-11-03,27,False
2014-11-04,63,False
2014-11-05,66,False
2014-11-06,53,False
2014-11-07,61,False
2014-11-08,22,False
2014-11-09,28,False
2014-11-10,58,False
2014-11-11,48,False
2014-11-12,42,False
2014-11-13,28,False
2014-11-14,79,False
2014-11-15,18,False
2014-11-16,18,False
2014-11-17,44,False
2014-11-18,65,False
2014-11-19,57,False
2014-11-20,56,False
2014-11-21,49,False
2014-11-22,18,False
2014-11-23,3,False
2014-11-24,65,False
2014-11-25,51,False
2014-11-26,53,False
2014-11-27,44,False
2014-11-28,28,False
2014-11-29,9,False
2014-11-30,21,False
2014-12-01,63,False
2014-12-02,56,False
2014-12-03,54,False
2014-12-04,66,False
2014-12-05,44,False
2014-12-06,25,False
2014-12-07,30,False
2014-12-08,81,False
2014-12-09,54,False
2014-12-10,57,False
2014-12-11,71,False
2014-12-12,66,False
2014-12-13,19,False
2014-12-14,15,False
2014-12-15,55,False
2014-12-16,27,False
2014-12-17,34,False
2014-12-18,33,False
2014-12-19,71,False
2014-12-20,6,False
2014-12-21,23,False
2014-12-22,39,False
2014-12-23,78,False
2014-12-24,42,False
2014-12-25,21,False
2014-12-26,25,False
2014-12-27,22,False
2014-12-28,28,False
2014-12-29,30,False
2014-12-30,31,False
2014-12-31,25,False
2015-01-01,20,False
2015-01-02,40,False
2015-01-03,24,False
2015-01-04,21,False
2015-01-05,34,False
2015-01-06,56,False
2015-01-07,38,False
2015-01-08,46,False
2015-01-09,62,False
2015-01-10,15,False
2015-01-11,29,False
2015-01-12,60,False
2015-01-13,100,False
2015-01-14,71,False
2015-01-15,73,False
2015-01-16,42,False
2015-01-17,45,False
2015-01-18,32,False
2015-01-19,53,False
2015-01-20,69,False
2015-01-21,49,False
2015-01-22,55,False
2015-01-23,54,False
2015-01-24,29,False
2015-01-25,18,False
2015-01-26,34,False
2015-01-27,69,False
2015-01-28,67,False
2015-01-29,65,False
2015-01-30,47,False
2015-01-31,17,False
2015-02-01,29,False
2015-02-02,49,False
2015-02-03,61,False
2015-02-04,34,False
2015-02-05,67,False
2015-02-06,54,False
2015-02-07,18,False
2015-02-08,32,False
2015-02-09,62,False
2015-02-10,63,False
2015-02-11,83,False
2015-02-12,73,False
2015-02-13,62,False
2015-02-14,15,False
2015-02-15,21,False
2015-02-16,15,False
2015-02-17,72,False
2015-02-18,55,False
2015-02-19,84,False
2015-02-20,80,False
2015-02-21,32,False
2015-02-22,17,False
2015-02-23,39,False
2015-02-24,61,False
2015-02-25,68,False
2015-02-26,52,False
2015-02-27,38,False
2015-02-28,14,False
2015-03-01,31,False
2015-03-02,63,False
2015-03-03,65,False
2015-03-04,69,False
2015-03-05,39,False
2015-03-06,59,False
2015-03-07,23,False
2015-03-08,20,False
2015-03-09,66,False
2015-03-10,56,False
2015-03-11,64,False
2015-03-12,79,False
2015-03-13,56,False
2015-03-14,20,False
2015-03-15,11,False
2015-03-16,64,False
2015-03-17,67,False
2015-03-18,68,False
2015-03-19,66,False
2015-03-20,84,False
2015-03-21,32,False
2015-03-22,20,False
2015-03-23,64,False
2015-03-24,76,False
2015-03-25,40,False
2015-03-26,91,False
