date,Celgene,isPartial
2017-01-19,46,False
2017-01-20,42,False
2017-01-21,10,False
2017-01-22,26,False
2017-01-23,59,False
2017-01-24,49,False
2017-01-25,56,False
2017-01-26,98,False
2017-01-27,45,False
2017-01-28,21,False
2017-01-29,22,False
2017-01-30,29,False
2017-01-31,56,False
2017-02-01,63,False
2017-02-02,38,False
2017-02-03,43,False
2017-02-04,6,False
2017-02-05,10,False
2017-02-06,49,False
2017-02-07,63,False
2017-02-08,49,False
2017-02-09,42,False
2017-02-10,45,False
2017-02-11,20,False
2017-02-12,14,False
2017-02-13,53,False
2017-02-14,48,False
2017-02-15,51,False
2017-02-16,57,False
2017-02-17,52,False
2017-02-18,20,False
2017-02-19,14,False
2017-02-20,31,False
2017-02-21,50,False
2017-02-22,52,False
2017-02-23,74,False
2017-02-24,59,False
2017-02-25,12,False
2017-02-26,16,False
2017-02-27,57,False
2017-02-28,59,False
2017-03-01,57,False
2017-03-02,48,False
2017-03-03,53,False
2017-03-04,27,False
2017-03-05,15,False
2017-03-06,48,False
2017-03-07,63,False
2017-03-08,56,False
2017-03-09,42,False
2017-03-10,73,False
2017-03-11,12,False
2017-03-12,7,False
2017-03-13,34,False
2017-03-14,36,False
2017-03-15,78,False
2017-03-16,54,False
2017-03-17,50,False
2017-03-18,14,False
2017-03-19,17,False
2017-03-20,67,False
2017-03-21,79,False
2017-03-22,44,False
2017-03-23,35,False
2017-03-24,50,False
2017-03-25,26,False
2017-03-26,18,False
2017-03-27,64,False
2017-03-28,57,False
2017-03-29,40,False
2017-03-30,31,False
2017-03-31,53,False
2017-04-01,20,False
2017-04-02,18,False
2017-04-03,56,False
2017-04-04,46,False
2017-04-05,71,False
2017-04-06,42,False
2017-04-07,41,False
2017-04-08,22,False
2017-04-09,12,False
2017-04-10,38,False
2017-04-11,21,False
2017-04-12,47,False
2017-04-13,44,False
2017-04-14,35,False
2017-04-15,10,False
2017-04-16,4,False
2017-04-17,29,False
2017-04-18,49,False
2017-04-19,41,False
2017-04-20,61,False
2017-04-21,29,False
2017-04-22,8,False
2017-04-23,12,False
2017-04-24,50,False
2017-04-25,48,False
2017-04-26,51,False
2017-04-27,55,False
2017-04-28,43,False
2017-04-29,18,False
2017-04-30,12,False
2017-05-01,29,False
2017-05-02,36,False
2017-05-03,43,False
2017-05-04,36,False
2017-05-05,47,False
2017-05-06,6,False
2017-05-07,22,False
2017-05-08,72,False
2017-05-09,57,False
2017-05-10,44,False
2017-05-11,37,False
2017-05-12,38,False
2017-05-13,16,False
2017-05-14,26,False
2017-05-15,55,False
2017-05-16,45,False
2017-05-17,58,False
2017-05-18,44,False
2017-05-19,35,False
2017-05-20,19,False
2017-05-21,9,False
2017-05-22,40,False
2017-05-23,34,False
2017-05-24,58,False
2017-05-25,53,False
2017-05-26,33,False
2017-05-27,2,False
2017-05-28,7,False
2017-05-29,29,False
2017-05-30,49,False
2017-05-31,42,False
2017-06-01,41,False
2017-06-02,43,False
2017-06-03,15,False
2017-06-04,19,False
2017-06-05,44,False
2017-06-06,49,False
2017-06-07,36,False
2017-06-08,32,False
2017-06-09,44,False
2017-06-10,7,False
2017-06-11,4,False
2017-06-12,25,False
2017-06-13,55,False
2017-06-14,52,False
2017-06-15,54,False
2017-06-16,67,False
2017-06-17,22,False
2017-06-18,13,False
