date,Celgene,isPartial
2017-11-01,33,False
2017-11-02,30,False
2017-11-03,35,False
2017-11-04,8,False
2017-11-05,8,False
2017-11-06,25,False
2017-11-07,23,False
2017-11-08,28,False
2017-11-09,22,False
2017-11-10,25,False
2017-11-11,5,False
2017-11-12,9,False
2017-11-13,20,False
2017-11-14,20,False
2017-11-15,24,False
2017-11-16,19,False
2017-11-17,27,False
2017-11-18,6,False
2017-11-19,5,False
2017-11-20,18,False
2017-11-21,28,False
2017-11-22,14,False
2017-11-23,11,False
2017-11-24,14,False
2017-11-25,7,False
2017-11-26,5,False
2017-11-27,21,False
2017-11-28,21,False
2017-11-29,20,False
2017-11-30,23,False
2017-12-01,20,False
2017-12-02,10,False
2017-12-03,4,False
2017-12-04,23,False
2017-12-05,21,False
2017-12-06,16,False
2017-12-07,21,False
2017-12-08,21,False
2017-12-09,7,False
2017-12-10,6,False
2017-12-11,27,False
2017-12-12,20,False
2017-12-13,21,False
2017-12-14,18,False
2017-12-15,17,False
2017-12-16,9,False
2017-12-17,6,False
2017-12-18,14,False
2017-12-19,21,False
2017-12-20,22,False
2017-12-21,28,False
2017-12-22,18,False
2017-12-23,7,False
2017-12-24,5,False
2017-12-25,5,False
2017-12-26,13,False
2017-12-27,16,False
2017-12-28,16,False
2017-12-29,13,False
2017-12-30,8,False
2017-12-31,2,False
2018-01-01,5,False
2018-01-02,16,False
2018-01-03,18,False
2018-01-04,24,False
2018-01-05,15,False
2018-01-06,9,False
2018-01-07,12,False
2018-01-08,49,False
2018-01-09,33,False
2018-01-10,30,False
2018-01-11,23,False
2018-01-12,24,False
2018-01-13,8,False
2018-01-14,7,False
2018-01-15,13,False
2018-01-16,30,False
2018-01-17,33,False
2018-01-18,26,False
2018-01-19,23,False
2018-01-20,7,False
2018-01-21,8,False
2018-01-22,51,False
2018-01-23,36,False
2018-01-24,28,False
2018-01-25,41,False
2018-01-26,31,False
2018-01-27,11,False
2018-01-28,8,False
2018-01-29,31,False
2018-01-30,31,False
2018-01-31,29,False
2018-02-01,29,False
2018-02-02,23,False
2018-02-03,13,False
2018-02-04,4,False
2018-02-05,27,False
2018-02-06,39,False
2018-02-07,27,False
2018-02-08,28,False
2018-02-09,23,False
2018-02-10,13,False
2018-02-11,7,False
2018-02-12,26,False
2018-02-13,27,False
