date,Celgene,isPartial
2015-12-26,26,False
2015-12-27,9,False
2015-12-28,35,False
2015-12-29,57,False
2015-12-30,28,False
2015-12-31,26,False
2016-01-01,3,False
2016-01-02,18,False
2016-01-03,11,False
2016-01-04,58,False
2016-01-05,38,False
2016-01-06,53,False
2016-01-07,59,False
2016-01-08,75,False
2016-01-09,25,False
2016-01-10,22,False
2016-01-11,68,False
2016-01-12,100,False
2016-01-13,69,False
2016-01-14,71,False
2016-01-15,60,False
2016-01-16,29,False
2016-01-17,14,False
2016-01-18,40,False
2016-01-19,67,False
2016-01-20,98,False
2016-01-21,83,False
2016-01-22,72,False
2016-01-23,28,False
2016-01-24,20,False
2016-01-25,56,False
2016-01-26,44,False
2016-01-27,86,False
2016-01-28,98,False
2016-01-29,82,False
2016-01-30,45,False
2016-01-31,22,False
2016-02-01,67,False
2016-02-02,63,False
2016-02-03,64,False
2016-02-04,80,False
2016-02-05,65,False
2016-02-06,11,False
2016-02-07,20,False
2016-02-08,65,False
2016-02-09,70,False
2016-02-10,66,False
2016-02-11,64,False
2016-02-12,58,False
2016-02-13,8,False
2016-02-14,14,False
2016-02-15,51,False
2016-02-16,85,False
2016-02-17,51,False
2016-02-18,59,False
2016-02-19,65,False
2016-02-20,17,False
2016-02-21,11,False
2016-02-22,64,False
2016-02-23,48,False
2016-02-24,65,False
2016-02-25,63,False
2016-02-26,30,False
2016-02-27,25,False
2016-02-28,14,False
2016-02-29,61,False
2016-03-01,70,False
2016-03-02,62,False
2016-03-03,58,False
2016-03-04,50,False
2016-03-05,22,False
2016-03-06,19,False
2016-03-07,58,False
2016-03-08,55,False
2016-03-09,71,False
2016-03-10,47,False
2016-03-11,74,False
2016-03-12,25,False
2016-03-13,16,False
2016-03-14,48,False
2016-03-15,60,False
2016-03-16,51,False
2016-03-17,52,False
2016-03-18,59,False
2016-03-19,22,False
2016-03-20,17,False
2016-03-21,58,False
2016-03-22,56,False
2016-03-23,63,False
2016-03-24,39,False
2016-03-25,43,False
2016-03-26,17,False
2016-03-27,12,False
2016-03-28,25,False
2016-03-29,56,False
2016-03-30,64,False
2016-03-31,86,False
2016-04-01,48,False
2016-04-02,28,False
2016-04-03,17,False
2016-04-04,61,False
2016-04-05,68,False
2016-04-06,71,False
2016-04-07,71,False
2016-04-08,66,False
2016-04-09,25,False
2016-04-10,27,False
2016-04-11,53,False
2016-04-12,66,False
2016-04-13,67,False
2016-04-14,54,False
2016-04-15,43,False
2016-04-16,20,False
2016-04-17,17,False
2016-04-18,56,False
2016-04-19,69,False
2016-04-20,49,False
2016-04-21,59,False
2016-04-22,54,False
2016-04-23,14,False
2016-04-24,28,False
2016-04-25,65,False
2016-04-26,62,False
2016-04-27,75,False
2016-04-28,84,False
2016-04-29,59,False
2016-04-30,9,False
2016-05-01,34,False
2016-05-02,70,False
2016-05-03,56,False
2016-05-04,57,False
2016-05-05,40,False
2016-05-06,42,False
2016-05-07,26,False
2016-05-08,23,False
2016-05-09,59,False
2016-05-10,51,False
2016-05-11,66,False
2016-05-12,62,False
2016-05-13,56,False
2016-05-14,26,False
2016-05-15,17,False
2016-05-16,63,False
2016-05-17,63,False
2016-05-18,75,False
2016-05-19,51,False
2016-05-20,41,False
2016-05-21,12,False
2016-05-22,20,False
2016-05-23,46,False
2016-05-24,66,False
2016-05-25,39,False
2016-05-26,54,False
2016-05-27,55,False
2016-05-28,14,False
2016-05-29,17,False
2016-05-30,41,False
2016-05-31,45,False
2016-06-01,45,False
2016-06-02,71,False
2016-06-03,60,False
2016-06-04,12,False
2016-06-05,14,False
2016-06-06,52,False
2016-06-07,77,False
2016-06-08,55,False
2016-06-09,52,False
2016-06-10,49,False
2016-06-11,17,False
2016-06-12,14,False
2016-06-13,46,False
2016-06-14,48,False
2016-06-15,39,False
2016-06-16,59,False
2016-06-17,54,False
2016-06-18,9,False
2016-06-19,20,False
2016-06-20,69,False
2016-06-21,69,False
2016-06-22,62,False
2016-06-23,51,False
2016-06-24,44,False
2016-06-25,12,False
2016-06-26,20,False
2016-06-27,49,False
2016-06-28,75,False
2016-06-29,51,False
2016-06-30,69,False
2016-07-01,42,False
2016-07-02,9,False
2016-07-03,24,False
2016-07-04,24,False
2016-07-05,34,False
2016-07-06,56,False
2016-07-07,70,False
2016-07-08,55,False
2016-07-09,25,False
2016-07-10,21,False
2016-07-11,78,False
2016-07-12,49,False
2016-07-13,50,False
2016-07-14,42,False
2016-07-15,49,False
2016-07-16,3,False
2016-07-17,6,False
2016-07-18,69,False
2016-07-19,74,False
2016-07-20,67,False
2016-07-21,51,False
2016-07-22,62,False
2016-07-23,12,False
2016-07-24,12,False
2016-07-25,83,False
2016-07-26,93,False
2016-07-27,49,False
2016-07-28,95,False
2016-07-29,68,False
2016-07-30,12,False
2016-07-31,39,False
2016-08-01,83,False
2016-08-02,91,False
2016-08-03,71,False
2016-08-04,71,False
2016-08-05,71,False
2016-08-06,23,False
2016-08-07,19,False
2016-08-08,40,False
2016-08-09,50,False
2016-08-10,43,False
2016-08-11,56,False
2016-08-12,40,False
2016-08-13,9,False
2016-08-14,6,False
2016-08-15,52,False
2016-08-16,77,False
2016-08-17,64,False
2016-08-18,50,False
2016-08-19,31,False
2016-08-20,16,False
2016-08-21,29,False
2016-08-22,59,False
2016-08-23,49,False
2016-08-24,56,False
2016-08-25,55,False
2016-08-26,54,False
2016-08-27,18,False
2016-08-28,18,False
2016-08-29,76,False
2016-08-30,67,False
2016-08-31,48,False
2016-09-01,39,False
2016-09-02,50,False
2016-09-03,15,False
2016-09-04,12,False
2016-09-05,26,False
2016-09-06,63,False
2016-09-07,56,False
2016-09-08,96,False
2016-09-09,80,False
2016-09-10,15,False
2016-09-11,9,False
