date,Celgene,isPartial
2012-06-04,25,False
2012-06-05,43,False
2012-06-06,31,False
2012-06-07,32,False
2012-06-08,40,False
2012-06-09,12,False
2012-06-10,4,False
2012-06-11,34,False
2012-06-12,37,False
2012-06-13,53,False
2012-06-14,22,False
2012-06-15,26,False
2012-06-16,12,False
2012-06-17,12,False
2012-06-18,43,False
2012-06-19,28,False
2012-06-20,53,False
2012-06-21,78,False
2012-06-22,36,False
2012-06-23,8,False
2012-06-24,31,False
2012-06-25,22,False
2012-06-26,28,False
2012-06-27,41,False
2012-06-28,45,False
2012-06-29,41,False
2012-06-30,16,False
2012-07-01,4,False
2012-07-02,38,False
2012-07-03,19,False
2012-07-04,17,False
2012-07-05,32,False
2012-07-06,37,False
2012-07-07,12,False
2012-07-08,12,False
2012-07-09,40,False
2012-07-10,19,False
2012-07-11,25,False
2012-07-12,26,False
2012-07-13,23,False
2012-07-14,4,False
2012-07-15,27,False
2012-07-16,25,False
2012-07-17,47,False
2012-07-18,41,False
2012-07-19,39,False
2012-07-20,41,False
2012-07-21,32,False
2012-07-22,8,False
2012-07-23,13,False
2012-07-24,38,False
2012-07-25,32,False
2012-07-26,48,False
2012-07-27,30,False
2012-07-28,12,False
2012-07-29,12,False
2012-07-30,13,False
2012-07-31,50,False
2012-08-01,26,False
2012-08-02,19,False
2012-08-03,41,False
2012-08-04,4,False
2012-08-05,8,False
2012-08-06,22,False
2012-08-07,32,False
2012-08-08,19,False
2012-08-09,36,False
2012-08-10,30,False
2012-08-11,4,False
2012-08-12,20,False
2012-08-13,16,False
2012-08-14,29,False
2012-08-15,20,False
2012-08-16,16,False
2012-08-17,27,False
2012-08-18,28,False
2012-08-19,4,False
2012-08-20,29,False
2012-08-21,35,False
2012-08-22,28,False
2012-08-23,29,False
2012-08-24,20,False
2012-08-25,8,False
2012-08-26,23,False
2012-08-27,31,False
2012-08-28,22,False
2012-08-29,40,False
2012-08-30,41,False
2012-08-31,16,False
2012-09-01,23,False
2012-09-02,26,False
2012-09-03,16,False
2012-09-04,33,False
2012-09-05,43,False
2012-09-06,28,False
2012-09-07,39,False
2012-09-08,7,False
2012-09-09,15,False
2012-09-10,24,False
2012-09-11,49,False
2012-09-12,30,False
2012-09-13,36,False
2012-09-14,19,False
2012-09-15,4,False
2012-09-16,11,False
2012-09-17,33,False
2012-09-18,29,False
2012-09-19,30,False
2012-09-20,34,False
2012-09-21,45,False
2012-09-22,18,False
2012-09-23,11,False
2012-09-24,33,False
2012-09-25,36,False
2012-09-26,24,False
2012-09-27,18,False
2012-09-28,42,False
2012-09-29,15,False
2012-09-30,7,False
2012-10-01,48,False
2012-10-02,33,False
2012-10-03,36,False
2012-10-04,42,False
2012-10-05,34,False
2012-10-06,25,False
2012-10-07,10,False
2012-10-08,46,False
2012-10-09,26,False
2012-10-10,50,False
2012-10-11,35,False
2012-10-12,34,False
2012-10-13,25,False
2012-10-14,17,False
2012-10-15,23,False
2012-10-16,49,False
2012-10-17,20,False
2012-10-18,26,False
2012-10-19,33,False
2012-10-20,3,False
2012-10-21,10,False
2012-10-22,31,False
2012-10-23,37,False
2012-10-24,29,False
2012-10-25,35,False
2012-10-26,43,False
2012-10-27,18,False
2012-10-28,3,False
2012-10-29,33,False
2012-10-30,20,False
2012-10-31,38,False
2012-11-01,46,False
2012-11-02,12,False
2012-11-03,3,False
2012-11-04,20,False
2012-11-05,31,False
2012-11-06,34,False
2012-11-07,22,False
2012-11-08,26,False
2012-11-09,21,False
2012-11-10,17,False
2012-11-11,20,False
2012-11-12,51,False
2012-11-13,46,False
2012-11-14,48,False
2012-11-15,35,False
2012-11-16,30,False
2012-11-17,3,False
2012-11-18,3,False
2012-11-19,61,False
2012-11-20,45,False
2012-11-21,46,False
2012-11-22,21,False
2012-11-23,24,False
2012-11-24,7,False
2012-11-25,13,False
2012-11-26,30,False
2012-11-27,36,False
2012-11-28,14,False
2012-11-29,17,False
2012-11-30,23,False
2012-12-01,10,False
2012-12-02,13,False
2012-12-03,36,False
2012-12-04,41,False
2012-12-05,25,False
2012-12-06,31,False
2012-12-07,32,False
2012-12-08,7,False
2012-12-09,10,False
2012-12-10,19,False
2012-12-11,30,False
2012-12-12,33,False
2012-12-13,43,False
2012-12-14,23,False
2012-12-15,13,False
2012-12-16,16,False
2012-12-17,39,False
2012-12-18,25,False
2012-12-19,26,False
2012-12-20,32,False
2012-12-21,18,False
2012-12-22,17,False
2012-12-23,4,False
2012-12-24,14,False
2012-12-25,26,False
2012-12-26,10,False
2012-12-27,39,False
2012-12-28,12,False
2012-12-29,10,False
2012-12-30,14,False
2012-12-31,21,False
2013-01-01,18,False
2013-01-02,31,False
2013-01-03,36,False
2013-01-04,23,False
2013-01-05,10,False
2013-01-06,6,False
2013-01-07,60,False
2013-01-08,51,False
2013-01-09,46,False
2013-01-10,43,False
2013-01-11,28,False
2013-01-12,19,False
2013-01-13,9,False
2013-01-14,27,False
2013-01-15,50,False
2013-01-16,58,False
2013-01-17,24,False
2013-01-18,38,False
2013-01-19,28,False
2013-01-20,28,False
2013-01-21,31,False
2013-01-22,58,False
2013-01-23,58,False
2013-01-24,40,False
2013-01-25,41,False
2013-01-26,28,False
2013-01-27,15,False
2013-01-28,39,False
2013-01-29,42,False
2013-01-30,52,False
2013-01-31,45,False
2013-02-01,42,False
2013-02-02,25,False
2013-02-03,9,False
2013-02-04,34,False
2013-02-05,55,False
2013-02-06,100,False
2013-02-07,80,False
2013-02-08,55,False
2013-02-09,22,False
2013-02-10,22,False
2013-02-11,56,False
2013-02-12,54,False
2013-02-13,42,False
2013-02-14,57,False
2013-02-15,39,False
2013-02-16,16,False
2013-02-17,19,False
2013-02-18,16,False
2013-02-19,28,False
