date,Celgene,isPartial
2012-01-26,92,False
2012-01-27,57,False
2012-01-28,22,False
2012-01-29,16,False
2012-01-30,53,False
2012-01-31,58,False
2012-02-01,45,False
2012-02-02,58,False
2012-02-03,51,False
2012-02-04,16,False
2012-02-05,5,False
2012-02-06,49,False
2012-02-07,40,False
2012-02-08,31,False
2012-02-09,90,False
2012-02-10,56,False
2012-02-11,0,False
2012-02-12,5,False
2012-02-13,40,False
2012-02-14,40,False
2012-02-15,27,False
2012-02-16,32,False
2012-02-17,42,False
2012-02-18,11,False
2012-02-19,5,False
2012-02-20,27,False
2012-02-21,41,False
2012-02-22,40,False
2012-02-23,23,False
2012-02-24,56,False
2012-02-25,21,False
2012-02-26,10,False
2012-02-27,48,False
2012-02-28,26,False
2012-02-29,35,False
2012-03-01,46,False
2012-03-02,39,False
2012-03-03,11,False
2012-03-04,5,False
2012-03-05,23,False
2012-03-06,40,False
2012-03-07,49,False
2012-03-08,50,False
2012-03-09,42,False
2012-03-10,21,False
2012-03-11,11,False
2012-03-12,39,False
2012-03-13,22,False
2012-03-14,49,False
2012-03-15,40,False
2012-03-16,33,False
2012-03-17,11,False
2012-03-18,11,False
2012-03-19,35,False
2012-03-20,53,False
2012-03-21,27,False
2012-03-22,36,False
2012-03-23,28,False
2012-03-24,22,False
2012-03-25,0,False
2012-03-26,49,False
2012-03-27,84,False
2012-03-28,58,False
2012-03-29,73,False
2012-03-30,38,False
2012-03-31,5,False
2012-04-01,5,False
2012-04-02,45,False
2012-04-03,40,False
2012-04-04,41,False
2012-04-05,38,False
2012-04-06,41,False
2012-04-07,28,False
2012-04-08,23,False
2012-04-09,27,False
2012-04-10,59,False
2012-04-11,61,False
2012-04-12,71,False
2012-04-13,65,False
2012-04-14,21,False
2012-04-15,42,False
2012-04-16,57,False
2012-04-17,35,False
2012-04-18,44,False
2012-04-19,49,False
2012-04-20,32,False
2012-04-21,21,False
2012-04-22,31,False
2012-04-23,56,False
2012-04-24,60,False
2012-04-25,48,False
2012-04-26,80,False
2012-04-27,51,False
2012-04-28,11,False
2012-04-29,16,False
2012-04-30,32,False
2012-05-01,68,False
2012-05-02,35,False
2012-05-03,31,False
2012-05-04,32,False
2012-05-05,37,False
2012-05-06,26,False
2012-05-07,52,False
2012-05-08,73,False
2012-05-09,34,False
2012-05-10,40,False
2012-05-11,28,False
2012-05-12,27,False
2012-05-13,11,False
2012-05-14,34,False
2012-05-15,34,False
2012-05-16,43,False
2012-05-17,36,False
2012-05-18,42,False
2012-05-19,16,False
2012-05-20,16,False
2012-05-21,56,False
2012-05-22,43,False
2012-05-23,53,False
2012-05-24,45,False
2012-05-25,37,False
2012-05-26,0,False
2012-05-27,6,False
2012-05-28,18,False
2012-05-29,55,False
2012-05-30,48,False
2012-05-31,65,False
2012-06-01,23,False
2012-06-02,11,False
2012-06-03,21,False
2012-06-04,52,False
2012-06-05,69,False
2012-06-06,43,False
2012-06-07,57,False
2012-06-08,50,False
2012-06-09,11,False
2012-06-10,11,False
2012-06-11,38,False
2012-06-12,43,False
2012-06-13,48,False
2012-06-14,57,False
2012-06-15,37,False
2012-06-16,11,False
2012-06-17,27,False
2012-06-18,47,False
2012-06-19,60,False
2012-06-20,74,False
2012-06-21,100,False
2012-06-22,37,False
2012-06-23,33,False
2012-06-24,27,False
2012-06-25,34,False
2012-06-26,34,False
2012-06-27,53,False
2012-06-28,62,False
2012-06-29,47,False
2012-06-30,27,False
2012-07-01,5,False
2012-07-02,48,False
2012-07-03,26,False
2012-07-04,9,False
2012-07-05,73,False
2012-07-06,65,False
2012-07-07,11,False
2012-07-08,43,False
2012-07-09,61,False
2012-07-10,30,False
2012-07-11,71,False
2012-07-12,45,False
2012-07-13,42,False
2012-07-14,22,False
2012-07-15,5,False
2012-07-16,35,False
2012-07-17,52,False
2012-07-18,44,False
2012-07-19,63,False
2012-07-20,51,False
2012-07-21,28,False
2012-07-22,11,False
2012-07-23,26,False
2012-07-24,44,False
2012-07-25,54,False
2012-07-26,45,False
2012-07-27,42,False
2012-07-28,16,False
2012-07-29,16,False
2012-07-30,31,False
2012-07-31,65,False
2012-08-01,35,False
2012-08-02,45,False
2012-08-03,52,False
2012-08-04,17,False
2012-08-05,16,False
2012-08-06,22,False
2012-08-07,62,False
2012-08-08,57,False
2012-08-09,63,False
2012-08-10,42,False
2012-08-11,11,False
2012-08-12,22,False
2012-08-13,44,False
2012-08-14,66,False
2012-08-15,46,False
2012-08-16,13,False
2012-08-17,33,False
2012-08-18,39,False
2012-08-19,11,False
2012-08-20,45,False
2012-08-21,70,False
2012-08-22,44,False
2012-08-23,49,False
2012-08-24,28,False
2012-08-25,16,False
2012-08-26,26,False
2012-08-27,34,False
2012-08-28,34,False
2012-08-29,43,False
2012-08-30,56,False
2012-08-31,36,False
2012-09-01,32,False
2012-09-02,16,False
2012-09-03,40,False
2012-09-04,42,False
2012-09-05,43,False
2012-09-06,38,False
2012-09-07,73,False
2012-09-08,16,False
2012-09-09,21,False
2012-09-10,29,False
2012-09-11,55,False
2012-09-12,37,False
2012-09-13,50,False
2012-09-14,49,False
2012-09-15,5,False
2012-09-16,15,False
2012-09-17,33,False
2012-09-18,50,False
2012-09-19,63,False
2012-09-20,60,False
2012-09-21,53,False
2012-09-22,26,False
2012-09-23,15,False
2012-09-24,54,False
2012-09-25,49,False
2012-09-26,29,False
2012-09-27,25,False
2012-09-28,26,False
2012-09-29,15,False
2012-09-30,10,False
2012-10-01,46,False
2012-10-02,62,False
2012-10-03,50,False
2012-10-04,49,False
2012-10-05,47,False
2012-10-06,10,False
2012-10-07,10,False
2012-10-08,64,False
2012-10-09,56,False
2012-10-10,57,False
2012-10-11,57,False
2012-10-12,34,False
