date,Celgene,isPartial
2014-06-22,14,False
2014-06-23,67,False
2014-06-24,66,False
2014-06-25,46,False
2014-06-26,91,False
2014-06-27,87,False
2014-06-28,32,False
2014-06-29,21,False
2014-06-30,82,False
2014-07-01,82,False
2014-07-02,89,False
2014-07-03,36,False
2014-07-04,22,False
2014-07-05,25,False
2014-07-06,21,False
2014-07-07,56,False
2014-07-08,46,False
2014-07-09,65,False
2014-07-10,42,False
2014-07-11,74,False
2014-07-12,18,False
2014-07-13,28,False
2014-07-14,32,False
2014-07-15,49,False
2014-07-16,75,False
2014-07-17,56,False
2014-07-18,49,False
2014-07-19,18,False
2014-07-20,18,False
2014-07-21,35,False
2014-07-22,85,False
2014-07-23,66,False
2014-07-24,62,False
2014-07-25,50,False
2014-07-26,7,False
2014-07-27,18,False
2014-07-28,59,False
2014-07-29,36,False
2014-07-30,62,False
2014-07-31,59,False
2014-08-01,68,False
2014-08-02,28,False
2014-08-03,14,False
2014-08-04,64,False
2014-08-05,70,False
2014-08-06,47,False
2014-08-07,42,False
2014-08-08,59,False
2014-08-09,25,False
2014-08-10,10,False
2014-08-11,55,False
2014-08-12,49,False
2014-08-13,60,False
2014-08-14,53,False
2014-08-15,25,False
2014-08-16,21,False
2014-08-17,28,False
2014-08-18,67,False
2014-08-19,78,False
2014-08-20,43,False
2014-08-21,51,False
2014-08-22,24,False
2014-08-23,14,False
2014-08-24,10,False
2014-08-25,29,False
2014-08-26,73,False
2014-08-27,56,False
2014-08-28,55,False
2014-08-29,39,False
2014-08-30,14,False
2014-08-31,20,False
2014-09-01,17,False
2014-09-02,51,False
2014-09-03,55,False
2014-09-04,50,False
2014-09-05,43,False
2014-09-06,23,False
2014-09-07,10,False
2014-09-08,52,False
2014-09-09,38,False
2014-09-10,63,False
2014-09-11,41,False
2014-09-12,31,False
2014-09-13,16,False
2014-09-14,16,False
2014-09-15,41,False
2014-09-16,77,False
2014-09-17,97,False
2014-09-18,66,False
2014-09-19,40,False
2014-09-20,7,False
2014-09-21,3,False
2014-09-22,43,False
2014-09-23,60,False
2014-09-24,79,False
2014-09-25,72,False
2014-09-26,58,False
2014-09-27,17,False
2014-09-28,10,False
2014-09-29,43,False
2014-09-30,63,False
2014-10-01,71,False
2014-10-02,48,False
2014-10-03,65,False
2014-10-04,13,False
2014-10-05,16,False
2014-10-06,52,False
2014-10-07,84,False
2014-10-08,54,False
2014-10-09,72,False
2014-10-10,63,False
2014-10-11,16,False
2014-10-12,29,False
2014-10-13,54,False
2014-10-14,48,False
2014-10-15,62,False
2014-10-16,62,False
2014-10-17,37,False
2014-10-18,3,False
2014-10-19,23,False
2014-10-20,59,False
2014-10-21,74,False
2014-10-22,58,False
2014-10-23,93,False
2014-10-24,54,False
2014-10-25,10,False
2014-10-26,25,False
2014-10-27,76,False
2014-10-28,61,False
2014-10-29,59,False
2014-10-30,68,False
2014-10-31,68,False
2014-11-01,39,False
2014-11-02,38,False
2014-11-03,32,False
2014-11-04,63,False
2014-11-05,55,False
2014-11-06,67,False
2014-11-07,48,False
2014-11-08,19,False
2014-11-09,12,False
2014-11-10,53,False
2014-11-11,48,False
2014-11-12,34,False
2014-11-13,42,False
2014-11-14,74,False
2014-11-15,15,False
2014-11-16,15,False
2014-11-17,57,False
2014-11-18,57,False
2014-11-19,57,False
2014-11-20,62,False
2014-11-21,55,False
2014-11-22,25,False
2014-11-23,15,False
2014-11-24,65,False
2014-11-25,44,False
2014-11-26,48,False
2014-11-27,28,False
2014-11-28,36,False
2014-11-29,9,False
2014-11-30,24,False
2014-12-01,56,False
