date,Celgene,isPartial
2011-08-12,26,False
2011-08-13,23,False
2011-08-14,8,False
2011-08-15,31,False
2011-08-16,31,False
2011-08-17,74,False
2011-08-18,60,False
2011-08-19,75,False
2011-08-20,46,False
2011-08-21,0,False
2011-08-22,53,False
2011-08-23,58,False
2011-08-24,48,False
2011-08-25,24,False
2011-08-26,74,False
2011-08-27,22,False
2011-08-28,22,False
2011-08-29,41,False
2011-08-30,41,False
2011-08-31,41,False
2011-09-01,72,False
2011-09-02,42,False
2011-09-03,14,False
2011-09-04,7,False
2011-09-05,34,False
2011-09-06,45,False
2011-09-07,74,False
2011-09-08,46,False
2011-09-09,35,False
2011-09-10,21,False
2011-09-11,14,False
2011-09-12,56,False
2011-09-13,39,False
2011-09-14,33,False
2011-09-15,40,False
2011-09-16,59,False
2011-09-17,7,False
2011-09-18,14,False
2011-09-19,56,False
2011-09-20,61,False
2011-09-21,50,False
2011-09-22,39,False
2011-09-23,35,False
2011-09-24,21,False
2011-09-25,13,False
2011-09-26,72,False
2011-09-27,55,False
2011-09-28,50,False
2011-09-29,44,False
2011-09-30,24,False
2011-10-01,21,False
2011-10-02,7,False
2011-10-03,34,False
2011-10-04,43,False
2011-10-05,49,False
2011-10-06,61,False
2011-10-07,40,False
2011-10-08,34,False
2011-10-09,20,False
2011-10-10,44,False
2011-10-11,46,False
2011-10-12,48,False
2011-10-13,33,False
2011-10-14,74,False
2011-10-15,27,False
2011-10-16,20,False
2011-10-17,43,False
2011-10-18,43,False
2011-10-19,65,False
2011-10-20,60,False
2011-10-21,29,False
2011-10-22,14,False
2011-10-23,26,False
2011-10-24,43,False
2011-10-25,48,False
2011-10-26,33,False
2011-10-27,49,False
2011-10-28,35,False
2011-10-29,7,False
2011-10-30,20,False
2011-10-31,39,False
2011-11-01,28,False
2011-11-02,49,False
2011-11-03,54,False
2011-11-04,61,False
2011-11-05,20,False
2011-11-06,32,False
2011-11-07,54,False
2011-11-08,47,False
2011-11-09,22,False
2011-11-10,65,False
2011-11-11,51,False
2011-11-12,0,False
2011-11-13,19,False
2011-11-14,100,False
2011-11-15,53,False
2011-11-16,32,False
2011-11-17,43,False
2011-11-18,50,False
2011-11-19,26,False
2011-11-20,38,False
2011-11-21,36,False
2011-11-22,32,False
2011-11-23,27,False
2011-11-24,28,False
2011-11-25,23,False
2011-11-26,20,False
2011-11-27,13,False
2011-11-28,10,False
2011-11-29,47,False
2011-11-30,53,False
2011-12-01,86,False
2011-12-02,83,False
2011-12-03,6,False
2011-12-04,25,False
2011-12-05,57,False
2011-12-06,57,False
2011-12-07,53,False
2011-12-08,27,False
2011-12-09,28,False
2011-12-10,13,False
2011-12-11,6,False
2011-12-12,36,False
2011-12-13,63,False
2011-12-14,52,False
2011-12-15,53,False
2011-12-16,45,False
2011-12-17,6,False
2011-12-18,20,False
2011-12-19,65,False
2011-12-20,32,False
2011-12-21,16,False
2011-12-22,51,False
2011-12-23,18,False
2011-12-24,0,False
2011-12-25,8,False
2011-12-26,19,False
2011-12-27,34,False
2011-12-28,28,False
2011-12-29,17,False
2011-12-30,36,False
2011-12-31,14,False
2012-01-01,0,False
2012-01-02,34,False
2012-01-03,68,False
2012-01-04,37,False
2012-01-05,42,False
2012-01-06,49,False
2012-01-07,18,False
2012-01-08,12,False
2012-01-09,45,False
2012-01-10,40,False
2012-01-11,66,False
2012-01-12,71,False
2012-01-13,52,False
2012-01-14,31,False
2012-01-15,6,False
2012-01-16,40,False
2012-01-17,58,False
2012-01-18,49,False
2012-01-19,55,False
2012-01-20,68,False
2012-01-21,12,False
2012-01-22,12,False
2012-01-23,39,False
2012-01-24,25,False
2012-01-25,35,False
2012-01-26,85,False
