date,Celgene,isPartial
2014-01-24,73,False
2014-01-25,16,False
2014-01-26,23,False
2014-01-27,50,False
2014-01-28,81,False
2014-01-29,62,False
2014-01-30,60,False
2014-01-31,71,False
2014-02-01,20,False
2014-02-02,6,False
2014-02-03,73,False
2014-02-04,76,False
2014-02-05,73,False
2014-02-06,70,False
2014-02-07,58,False
2014-02-08,29,False
2014-02-09,23,False
2014-02-10,47,False
2014-02-11,70,False
2014-02-12,64,False
2014-02-13,45,False
2014-02-14,62,False
2014-02-15,20,False
2014-02-16,19,False
2014-02-17,48,False
2014-02-18,56,False
2014-02-19,65,False
2014-02-20,66,False
2014-02-21,50,False
2014-02-22,16,False
2014-02-23,23,False
2014-02-24,33,False
2014-02-25,58,False
2014-02-26,80,False
2014-02-27,94,False
2014-02-28,65,False
2014-03-01,26,False
2014-03-02,33,False
2014-03-03,59,False
2014-03-04,77,False
2014-03-05,73,False
2014-03-06,68,False
2014-03-07,71,False
2014-03-08,30,False
2014-03-09,30,False
2014-03-10,73,False
2014-03-11,42,False
2014-03-12,75,False
2014-03-13,51,False
2014-03-14,62,False
2014-03-15,33,False
2014-03-16,26,False
