date,Celgene,isPartial
2016-05-04,65,False
2016-05-05,43,False
2016-05-06,42,False
2016-05-07,14,False
2016-05-08,19,False
2016-05-09,37,False
2016-05-10,70,False
2016-05-11,67,False
2016-05-12,54,False
2016-05-13,67,False
2016-05-14,22,False
2016-05-15,16,False
2016-05-16,62,False
2016-05-17,54,False
2016-05-18,50,False
2016-05-19,53,False
2016-05-20,41,False
2016-05-21,25,False
2016-05-22,13,False
2016-05-23,27,False
2016-05-24,62,False
2016-05-25,61,False
2016-05-26,41,False
2016-05-27,40,False
2016-05-28,5,False
2016-05-29,11,False
2016-05-30,22,False
2016-05-31,41,False
2016-06-01,77,False
2016-06-02,60,False
2016-06-03,68,False
2016-06-04,16,False
2016-06-05,21,False
2016-06-06,72,False
2016-06-07,65,False
2016-06-08,49,False
2016-06-09,50,False
2016-06-10,46,False
2016-06-11,19,False
2016-06-12,27,False
2016-06-13,53,False
2016-06-14,48,False
2016-06-15,48,False
2016-06-16,53,False
2016-06-17,59,False
2016-06-18,11,False
2016-06-19,14,False
2016-06-20,68,False
2016-06-21,73,False
2016-06-22,72,False
2016-06-23,46,False
2016-06-24,59,False
2016-06-25,17,False
2016-06-26,27,False
2016-06-27,25,False
2016-06-28,78,False
2016-06-29,45,False
2016-06-30,48,False
2016-07-01,25,False
2016-07-02,14,False
2016-07-03,28,False
2016-07-04,20,False
2016-07-05,35,False
2016-07-06,55,False
2016-07-07,73,False
2016-07-08,44,False
2016-07-09,29,False
2016-07-10,28,False
2016-07-11,86,False
2016-07-12,39,False
2016-07-13,45,False
2016-07-14,62,False
2016-07-15,51,False
2016-07-16,14,False
2016-07-17,3,False
2016-07-18,64,False
2016-07-19,74,False
2016-07-20,70,False
2016-07-21,53,False
2016-07-22,43,False
2016-07-23,18,False
2016-07-24,20,False
2016-07-25,68,False
2016-07-26,76,False
2016-07-27,66,False
2016-07-28,100,False
2016-07-29,89,False
2016-07-30,20,False
2016-07-31,17,False
2016-08-01,81,False
2016-08-02,80,False
2016-08-03,76,False
2016-08-04,92,False
2016-08-05,58,False
2016-08-06,18,False
2016-08-07,9,False
2016-08-08,56,False
2016-08-09,73,False
2016-08-10,35,False
2016-08-11,57,False
2016-08-12,51,False
2016-08-13,12,False
2016-08-14,6,False
2016-08-15,38,False
2016-08-16,57,False
2016-08-17,65,False
2016-08-18,50,False
2016-08-19,19,False
2016-08-20,9,False
2016-08-21,12,False
2016-08-22,51,False
2016-08-23,44,False
2016-08-24,48,False
2016-08-25,59,False
2016-08-26,49,False
2016-08-27,28,False
2016-08-28,11,False
2016-08-29,58,False
2016-08-30,38,False
2016-08-31,34,False
2016-09-01,29,False
2016-09-02,53,False
2016-09-03,11,False
2016-09-04,11,False
2016-09-05,20,False
2016-09-06,59,False
2016-09-07,66,False
2016-09-08,61,False
2016-09-09,61,False
