date,Celgene,isPartial
2015-08-18,42,False
2015-08-19,48,False
2015-08-20,36,False
2015-08-21,52,False
2015-08-22,12,False
2015-08-23,17,False
2015-08-24,73,False
2015-08-25,67,False
2015-08-26,57,False
2015-08-27,31,False
2015-08-28,39,False
2015-08-29,15,False
2015-08-30,24,False
2015-08-31,50,False
2015-09-01,76,False
2015-09-02,80,False
2015-09-03,76,False
2015-09-04,27,False
2015-09-05,10,False
2015-09-06,14,False
2015-09-07,35,False
2015-09-08,64,False
2015-09-09,54,False
2015-09-10,50,False
2015-09-11,35,False
2015-09-12,5,False
2015-09-13,14,False
2015-09-14,31,False
2015-09-15,48,False
2015-09-16,64,False
2015-09-17,62,False
2015-09-18,58,False
2015-09-19,19,False
2015-09-20,16,False
2015-09-21,49,False
2015-09-22,67,False
2015-09-23,42,False
2015-09-24,49,False
2015-09-25,85,False
2015-09-26,26,False
2015-09-27,12,False
2015-09-28,58,False
2015-09-29,51,False
2015-09-30,69,False
2015-10-01,32,False
2015-10-02,68,False
2015-10-03,21,False
2015-10-04,20,False
2015-10-05,64,False
2015-10-06,69,False
2015-10-07,67,False
2015-10-08,43,False
2015-10-09,51,False
2015-10-10,19,False
2015-10-11,18,False
2015-10-12,64,False
2015-10-13,60,False
2015-10-14,52,False
2015-10-15,41,False
2015-10-16,39,False
2015-10-17,16,False
2015-10-18,9,False
2015-10-19,58,False
2015-10-20,63,False
2015-10-21,47,False
2015-10-22,73,False
2015-10-23,43,False
2015-10-24,32,False
2015-10-25,11,False
2015-10-26,54,False
2015-10-27,66,False
2015-10-28,38,False
2015-10-29,53,False
2015-10-30,37,False
2015-10-31,12,False
2015-11-01,23,False
2015-11-02,49,False
2015-11-03,64,False
2015-11-04,48,False
2015-11-05,86,False
2015-11-06,55,False
2015-11-07,23,False
2015-11-08,16,False
2015-11-09,48,False
2015-11-10,63,False
2015-11-11,62,False
2015-11-12,44,False
2015-11-13,47,False
2015-11-14,16,False
2015-11-15,18,False
2015-11-16,65,False
2015-11-17,58,False
2015-11-18,48,False
2015-11-19,35,False
2015-11-20,32,False
2015-11-21,9,False
2015-11-22,13,False
2015-11-23,39,False
2015-11-24,48,False
2015-11-25,33,False
2015-11-26,30,False
2015-11-27,37,False
2015-11-28,16,False
2015-11-29,9,False
2015-11-30,23,False
2015-12-01,48,False
2015-12-02,45,False
2015-12-03,59,False
2015-12-04,50,False
2015-12-05,23,False
2015-12-06,25,False
2015-12-07,52,False
2015-12-08,61,False
2015-12-09,41,False
2015-12-10,35,False
2015-12-11,59,False
2015-12-12,16,False
2015-12-13,9,False
2015-12-14,48,False
2015-12-15,60,False
2015-12-16,46,False
2015-12-17,45,False
2015-12-18,26,False
2015-12-19,24,False
2015-12-20,17,False
2015-12-21,33,False
2015-12-22,57,False
2015-12-23,100,False
2015-12-24,50,False
2015-12-25,13,False
2015-12-26,19,False
2015-12-27,24,False
2015-12-28,34,False
2015-12-29,38,False
2015-12-30,37,False
2015-12-31,41,False
2016-01-01,5,False
2016-01-02,10,False
2016-01-03,14,False
2016-01-04,46,False
2016-01-05,42,False
2016-01-06,38,False
2016-01-07,47,False
2016-01-08,69,False
2016-01-09,26,False
2016-01-10,11,False
2016-01-11,76,False
2016-01-12,75,False
2016-01-13,41,False
2016-01-14,63,False
2016-01-15,58,False
2016-01-16,14,False
2016-01-17,16,False
2016-01-18,35,False
2016-01-19,49,False
2016-01-20,78,False
2016-01-21,74,False
2016-01-22,62,False
2016-01-23,16,False
2016-01-24,25,False
2016-01-25,53,False
2016-01-26,39,False
2016-01-27,37,False
2016-01-28,91,False
2016-01-29,69,False
2016-01-30,19,False
2016-01-31,21,False
2016-02-01,51,False
2016-02-02,34,False
2016-02-03,49,False
2016-02-04,52,False
2016-02-05,54,False
2016-02-06,12,False
2016-02-07,16,False
2016-02-08,52,False
2016-02-09,63,False
2016-02-10,72,False
2016-02-11,49,False
2016-02-12,55,False
2016-02-13,14,False
2016-02-14,9,False
2016-02-15,45,False
2016-02-16,62,False
2016-02-17,35,False
2016-02-18,35,False
2016-02-19,33,False
2016-02-20,26,False
2016-02-21,18,False
2016-02-22,45,False
2016-02-23,70,False
2016-02-24,56,False
2016-02-25,71,False
2016-02-26,19,False
2016-02-27,9,False
2016-02-28,16,False
2016-02-29,51,False
2016-03-01,71,False
2016-03-02,62,False
2016-03-03,41,False
2016-03-04,40,False
2016-03-05,30,False
2016-03-06,9,False
2016-03-07,58,False
2016-03-08,50,False
2016-03-09,51,False
2016-03-10,61,False
2016-03-11,49,False
2016-03-12,19,False
2016-03-13,14,False
2016-03-14,48,False
2016-03-15,42,False
2016-03-16,44,False
2016-03-17,52,False
2016-03-18,49,False
2016-03-19,16,False
2016-03-20,18,False
2016-03-21,53,False
2016-03-22,49,False
2016-03-23,36,False
2016-03-24,52,False
2016-03-25,36,False
2016-03-26,17,False
2016-03-27,10,False
2016-03-28,27,False
2016-03-29,41,False
2016-03-30,36,False
2016-03-31,57,False
2016-04-01,49,False
2016-04-02,18,False
2016-04-03,14,False
2016-04-04,49,False
2016-04-05,46,False
2016-04-06,65,False
2016-04-07,83,False
2016-04-08,43,False
2016-04-09,14,False
2016-04-10,21,False
2016-04-11,41,False
2016-04-12,52,False
2016-04-13,41,False
2016-04-14,49,False
2016-04-15,52,False
2016-04-16,21,False
2016-04-17,12,False
2016-04-18,69,False
2016-04-19,67,False
2016-04-20,51,False
2016-04-21,56,False
2016-04-22,40,False
2016-04-23,5,False
2016-04-24,25,False
2016-04-25,58,False
2016-04-26,64,False
2016-04-27,58,False
2016-04-28,71,False
2016-04-29,47,False
2016-04-30,12,False
2016-05-01,12,False
2016-05-02,58,False
2016-05-03,46,False
2016-05-04,49,False
