date,Celgene,isPartial
2013-02-19,37,False
2013-02-20,62,False
2013-02-21,55,False
2013-02-22,32,False
2013-02-23,32,False
2013-02-24,8,False
2013-02-25,47,False
2013-02-26,30,False
2013-02-27,61,False
2013-02-28,38,False
2013-03-01,36,False
2013-03-02,49,False
2013-03-03,29,False
2013-03-04,75,False
2013-03-05,61,False
2013-03-06,88,False
2013-03-07,65,False
2013-03-08,82,False
2013-03-09,32,False
2013-03-10,20,False
2013-03-11,57,False
2013-03-12,82,False
2013-03-13,73,False
2013-03-14,51,False
2013-03-15,49,False
2013-03-16,24,False
2013-03-17,23,False
2013-03-18,43,False
2013-03-19,57,False
2013-03-20,50,False
2013-03-21,51,False
2013-03-22,56,False
2013-03-23,36,False
2013-03-24,31,False
2013-03-25,60,False
2013-03-26,71,False
2013-03-27,76,False
2013-03-28,61,False
2013-03-29,54,False
2013-03-30,12,False
2013-03-31,21,False
2013-04-01,57,False
2013-04-02,66,False
2013-04-03,57,False
2013-04-04,40,False
2013-04-05,77,False
2013-04-06,24,False
2013-04-07,20,False
2013-04-08,69,False
2013-04-09,59,False
2013-04-10,70,False
2013-04-11,71,False
2013-04-12,53,False
2013-04-13,52,False
2013-04-14,24,False
2013-04-15,43,False
2013-04-16,83,False
2013-04-17,71,False
2013-04-18,44,False
2013-04-19,39,False
2013-04-20,8,False
2013-04-21,16,False
2013-04-22,70,False
2013-04-23,83,False
2013-04-24,85,False
2013-04-25,69,False
2013-04-26,64,False
2013-04-27,32,False
2013-04-28,8,False
2013-04-29,94,False
2013-04-30,55,False
2013-05-01,51,False
2013-05-02,65,False
2013-05-03,65,False
2013-05-04,21,False
2013-05-05,8,False
2013-05-06,55,False
2013-05-07,100,False
2013-05-08,68,False
2013-05-09,38,False
2013-05-10,57,False
2013-05-11,28,False
2013-05-12,20,False
2013-05-13,70,False
2013-05-14,39,False
2013-05-15,49,False
2013-05-16,81,False
2013-05-17,59,False
2013-05-18,16,False
2013-05-19,12,False
2013-05-20,57,False
2013-05-21,85,False
2013-05-22,60,False
2013-05-23,43,False
2013-05-24,39,False
2013-05-25,24,False
2013-05-26,16,False
2013-05-27,27,False
2013-05-28,59,False
2013-05-29,46,False
2013-05-30,44,False
2013-05-31,81,False
2013-06-01,20,False
2013-06-02,20,False
2013-06-03,49,False
2013-06-04,53,False
2013-06-05,66,False
2013-06-06,57,False
2013-06-07,52,False
2013-06-08,20,False
2013-06-09,16,False
2013-06-10,65,False
2013-06-11,68,False
2013-06-12,50,False
2013-06-13,50,False
2013-06-14,46,False
2013-06-15,4,False
2013-06-16,12,False
2013-06-17,63,False
2013-06-18,47,False
2013-06-19,53,False
2013-06-20,34,False
2013-06-21,53,False
2013-06-22,17,False
2013-06-23,24,False
2013-06-24,40,False
2013-06-25,44,False
2013-06-26,64,False
2013-06-27,55,False
2013-06-28,60,False
2013-06-29,21,False
2013-06-30,21,False
2013-07-01,37,False
2013-07-02,64,False
2013-07-03,51,False
2013-07-04,36,False
2013-07-05,37,False
2013-07-06,26,False
2013-07-07,21,False
2013-07-08,58,False
2013-07-09,44,False
2013-07-10,41,False
2013-07-11,82,False
2013-07-12,68,False
2013-07-13,42,False
2013-07-14,12,False
2013-07-15,65,False
2013-07-16,41,False
2013-07-17,62,False
2013-07-18,73,False
2013-07-19,68,False
2013-07-20,25,False
2013-07-21,4,False
2013-07-22,47,False
2013-07-23,33,False
2013-07-24,58,False
2013-07-25,59,False
2013-07-26,68,False
2013-07-27,17,False
2013-07-28,8,False
2013-07-29,67,False
2013-07-30,63,False
2013-07-31,64,False
2013-08-01,69,False
2013-08-02,47,False
2013-08-03,50,False
2013-08-04,25,False
2013-08-05,75,False
2013-08-06,54,False
2013-08-07,65,False
2013-08-08,49,False
2013-08-09,44,False
2013-08-10,13,False
2013-08-11,25,False
2013-08-12,47,False
2013-08-13,37,False
2013-08-14,31,False
2013-08-15,36,False
2013-08-16,32,False
2013-08-17,25,False
2013-08-18,12,False
2013-08-19,74,False
2013-08-20,44,False
2013-08-21,74,False
2013-08-22,61,False
2013-08-23,28,False
2013-08-24,32,False
2013-08-25,20,False
2013-08-26,69,False
2013-08-27,61,False
2013-08-28,65,False
2013-08-29,43,False
2013-08-30,38,False
2013-08-31,28,False
2013-09-01,23,False
2013-09-02,33,False
2013-09-03,26,False
2013-09-04,69,False
