date,fox,isPartial
2015-04-19,56,False
2015-04-20,48,False
2015-04-21,52,False
2015-04-22,55,False
2015-04-23,50,False
2015-04-24,48,False
2015-04-25,50,False
2015-04-26,50,False
2015-04-27,49,False
2015-04-28,58,False
2015-04-29,52,False
2015-04-30,50,False
2015-05-01,55,False
2015-05-02,53,False
2015-05-03,56,False
2015-05-04,49,False
2015-05-05,57,False
2015-05-06,56,False
2015-05-07,51,False
2015-05-08,54,False
2015-05-09,51,False
2015-05-10,54,False
2015-05-11,49,False
2015-05-12,58,False
2015-05-13,59,False
2015-05-14,55,False
2015-05-15,56,False
2015-05-16,51,False
2015-05-17,53,False
2015-05-18,47,False
2015-05-19,49,False
2015-05-20,48,False
2015-05-21,49,False
2015-05-22,53,False
2015-05-23,50,False
2015-05-24,54,False
2015-05-25,46,False
2015-05-26,54,False
2015-05-27,51,False
2015-05-28,50,False
2015-05-29,51,False
2015-05-30,51,False
2015-05-31,50,False
2015-06-01,47,False
2015-06-02,47,False
2015-06-03,48,False
2015-06-04,52,False
2015-06-05,50,False
2015-06-06,60,False
2015-06-07,61,False
2015-06-08,50,False
2015-06-09,52,False
2015-06-10,48,False
2015-06-11,50,False
2015-06-12,51,False
2015-06-13,53,False
2015-06-14,51,False
2015-06-15,48,False
2015-06-16,51,False
2015-06-17,50,False
2015-06-18,56,False
2015-06-19,54,False
2015-06-20,52,False
2015-06-21,53,False
2015-06-22,53,False
2015-06-23,51,False
2015-06-24,46,False
2015-06-25,50,False
2015-06-26,58,False
2015-06-27,57,False
2015-06-28,49,False
2015-06-29,50,False
2015-06-30,51,False
2015-07-01,50,False
2015-07-02,49,False
2015-07-03,46,False
2015-07-04,51,False
2015-07-05,57,False
2015-07-06,50,False
2015-07-07,47,False
2015-07-08,50,False
2015-07-09,49,False
2015-07-10,49,False
2015-07-11,49,False
2015-07-12,52,False
2015-07-13,48,False
2015-07-14,53,False
2015-07-15,49,False
2015-07-16,53,False
2015-07-17,51,False
2015-07-18,52,False
2015-07-19,48,False
2015-07-20,49,False
2015-07-21,49,False
2015-07-22,52,False
2015-07-23,54,False
2015-07-24,51,False
2015-07-25,53,False
2015-07-26,52,False
2015-07-27,48,False
2015-07-28,51,False
2015-07-29,51,False
2015-07-30,56,False
2015-07-31,50,False
2015-08-01,49,False
2015-08-02,53,False
2015-08-03,49,False
2015-08-04,51,False
2015-08-05,56,False
2015-08-06,83,False
2015-08-07,100,False
2015-08-08,57,False
2015-08-09,56,False
2015-08-10,51,False
2015-08-11,55,False
2015-08-12,53,False
2015-08-13,54,False
2015-08-14,54,False
2015-08-15,52,False
2015-08-16,54,False
2015-08-17,51,False
2015-08-18,51,False
