date,fox,isPartial
2017-05-29,48,False
2017-05-30,51,False
2017-05-31,52,False
2017-06-01,53,False
2017-06-02,56,False
2017-06-03,62,False
2017-06-04,58,False
2017-06-05,54,False
2017-06-06,52,False
2017-06-07,52,False
2017-06-08,62,False
2017-06-09,59,False
2017-06-10,52,False
2017-06-11,52,False
2017-06-12,49,False
2017-06-13,51,False
2017-06-14,60,False
2017-06-15,54,False
2017-06-16,55,False
2017-06-17,53,False
2017-06-18,53,False
2017-06-19,53,False
2017-06-20,50,False
2017-06-21,54,False
2017-06-22,51,False
2017-06-23,55,False
2017-06-24,50,False
2017-06-25,51,False
2017-06-26,52,False
2017-06-27,51,False
2017-06-28,54,False
2017-06-29,52,False
2017-06-30,53,False
2017-07-01,49,False
2017-07-02,50,False
2017-07-03,47,False
2017-07-04,46,False
2017-07-05,50,False
2017-07-06,51,False
2017-07-07,53,False
2017-07-08,53,False
2017-07-09,52,False
2017-07-10,48,False
2017-07-11,52,False
2017-07-12,55,False
2017-07-13,50,False
2017-07-14,52,False
2017-07-15,50,False
2017-07-16,51,False
2017-07-17,50,False
2017-07-18,50,False
2017-07-19,50,False
2017-07-20,51,False
2017-07-21,52,False
2017-07-22,50,False
2017-07-23,51,False
2017-07-24,50,False
2017-07-25,50,False
2017-07-26,52,False
2017-07-27,53,False
2017-07-28,56,False
2017-07-29,51,False
2017-07-30,48,False
2017-07-31,53,False
2017-08-01,52,False
2017-08-02,52,False
2017-08-03,53,False
2017-08-04,53,False
2017-08-05,49,False
2017-08-06,51,False
2017-08-07,51,False
2017-08-08,52,False
2017-08-09,55,False
2017-08-10,54,False
2017-08-11,56,False
2017-08-12,56,False
2017-08-13,59,False
2017-08-14,55,False
2017-08-15,56,False
2017-08-16,57,False
2017-08-17,54,False
2017-08-18,57,False
2017-08-19,51,False
2017-08-20,50,False
2017-08-21,54,False
2017-08-22,50,False
2017-08-23,53,False
2017-08-24,51,False
2017-08-25,57,False
2017-08-26,71,False
2017-08-27,100,False
2017-08-28,53,False
2017-08-29,53,False
2017-08-30,53,False
2017-08-31,53,False
2017-09-01,52,False
2017-09-02,52,False
2017-09-03,50,False
2017-09-04,47,False
2017-09-05,54,False
2017-09-06,55,False
2017-09-07,56,False
2017-09-08,62,False
2017-09-09,65,False
2017-09-10,77,False
2017-09-11,61,False
2017-09-12,54,False
2017-09-13,53,False
2017-09-14,53,False
2017-09-15,56,False
2017-09-16,53,False
2017-09-17,62,False
2017-09-18,51,False
2017-09-19,55,False
2017-09-20,54,False
2017-09-21,57,False
2017-09-22,57,False
2017-09-23,54,False
2017-09-24,62,False
2017-09-25,56,False
2017-09-26,57,False
2017-09-27,56,False
2017-09-28,55,False
2017-09-29,55,False
2017-09-30,53,False
2017-10-01,58,False
2017-10-02,84,False
2017-10-03,61,False
2017-10-04,56,False
2017-10-05,58,False
2017-10-06,58,False
2017-10-07,53,False
2017-10-08,60,False
2017-10-09,53,False
2017-10-10,54,False
2017-10-11,52,False
2017-10-12,54,False
2017-10-13,55,False
2017-10-14,55,False
2017-10-15,55,False
2017-10-16,50,False
2017-10-17,53,False
2017-10-18,53,False
2017-10-19,53,False
2017-10-20,54,False
2017-10-21,53,False
2017-10-22,62,False
2017-10-23,59,False
2017-10-24,56,False
2017-10-25,58,False
2017-10-26,58,False
2017-10-27,55,False
2017-10-28,57,False
2017-10-29,59,False
2017-10-30,68,False
2017-10-31,63,False
2017-11-01,63,False
2017-11-02,60,False
2017-11-03,54,False
2017-11-04,55,False
2017-11-05,63,False
2017-11-06,62,False
2017-11-07,54,False
2017-11-08,54,False
2017-11-09,50,False
2017-11-10,51,False
2017-11-11,53,False
2017-11-12,54,False
2017-11-13,55,False
2017-11-14,54,False
2017-11-15,51,False
2017-11-16,51,False
2017-11-17,55,False
2017-11-18,51,False
2017-11-19,53,False
2017-11-20,50,False
2017-11-21,53,False
2017-11-22,48,False
2017-11-23,47,False
2017-11-24,47,False
2017-11-25,51,False
2017-11-26,55,False
2017-11-27,52,False
2017-11-28,52,False
2017-11-29,55,False
2017-11-30,57,False
2017-12-01,62,False
2017-12-02,55,False
2017-12-03,58,False
2017-12-04,52,False
2017-12-05,58,False
2017-12-06,55,False
2017-12-07,59,False
2017-12-08,60,False
2017-12-09,56,False
2017-12-10,56,False
2017-12-11,57,False
2017-12-12,60,False
2017-12-13,70,False
2017-12-14,76,False
2017-12-15,65,False
2017-12-16,57,False
2017-12-17,63,False
2017-12-18,58,False
2017-12-19,59,False
2017-12-20,57,False
2017-12-21,56,False
2017-12-22,55,False
2017-12-23,53,False
2017-12-24,54,False
2017-12-25,49,False
2017-12-26,54,False
2017-12-27,50,False
2017-12-28,54,False
2017-12-29,53,False
2017-12-30,51,False
2017-12-31,60,False
2018-01-01,64,False
2018-01-02,57,False
2018-01-03,60,False
2018-01-04,63,False
2018-01-05,58,False
2018-01-06,57,False
2018-01-07,57,False
2018-01-08,58,False
2018-01-09,56,False
2018-01-10,54,False
2018-01-11,55,False
2018-01-12,62,False
2018-01-13,57,False
2018-01-14,58,False
2018-01-15,55,False
2018-01-16,59,False
2018-01-17,59,False
2018-01-18,55,False
2018-01-19,59,False
2018-01-20,62,False
2018-01-21,62,False
2018-01-22,66,False
2018-01-23,60,False
2018-01-24,56,False
2018-01-25,56,False
2018-01-26,58,False
2018-01-27,56,False
2018-01-28,56,False
2018-01-29,55,False
2018-01-30,58,False
2018-01-31,61,False
2018-02-01,58,False
2018-02-02,66,False
2018-02-03,56,False
2018-02-04,57,False
2018-02-05,56,False
2018-02-06,58,False
2018-02-07,56,False
2018-02-08,56,False
2018-02-09,56,False
2018-02-10,51,False
2018-02-11,51,False
2018-02-12,51,False
2018-02-13,54,False
