date,fox,isPartial
2018-02-13,46,False
2018-02-14,56,False
2018-02-15,51,False
2018-02-16,49,False
2018-02-17,49,False
2018-02-18,49,False
2018-02-19,46,False
2018-02-20,55,False
2018-02-21,51,False
2018-02-22,51,False
2018-02-23,50,False
2018-02-24,46,False
2018-02-25,47,False
2018-02-26,47,False
2018-02-27,49,False
2018-02-28,50,False
2018-03-01,51,False
2018-03-02,52,False
2018-03-03,45,False
2018-03-04,44,False
2018-03-05,44,False
2018-03-06,50,False
2018-03-07,46,False
2018-03-08,45,False
2018-03-09,47,False
2018-03-10,44,False
2018-03-11,46,False
2018-03-12,45,False
2018-03-13,49,False
2018-03-14,51,False
2018-03-15,49,False
2018-03-16,45,False
2018-03-17,46,False
2018-03-18,46,False
2018-03-19,46,False
2018-03-20,50,False
2018-03-21,50,False
2018-03-22,47,False
2018-03-23,46,False
2018-03-24,44,False
2018-03-25,48,False
2018-03-26,46,False
2018-03-27,47,False
2018-03-28,42,False
2018-03-29,47,False
2018-03-30,46,False
2018-03-31,45,False
2018-04-01,45,False
2018-04-02,48,False
2018-04-03,53,False
2018-04-04,51,False
2018-04-05,48,False
2018-04-06,44,False
2018-04-07,45,False
2018-04-08,48,False
2018-04-09,49,False
2018-04-10,52,False
2018-04-11,51,False
2018-04-12,48,False
2018-04-13,48,False
2018-04-14,57,False
2018-04-15,52,False
2018-04-16,51,False
2018-04-17,50,False
2018-04-18,48,False
2018-04-19,49,False
2018-04-20,46,False
2018-04-21,45,False
2018-04-22,45,False
2018-04-23,49,False
2018-04-24,51,False
2018-04-25,52,False
2018-04-26,56,False
2018-04-27,53,False
2018-04-28,45,False
2018-04-29,44,False
2018-04-30,46,False
2018-05-01,54,False
2018-05-02,49,False
2018-05-03,49,False
2018-05-04,47,False
2018-05-05,42,False
2018-05-06,46,False
2018-05-07,46,False
2018-05-08,51,False
2018-05-09,46,False
2018-05-10,49,False
2018-05-11,49,False
2018-05-12,44,False
2018-05-13,44,False
2018-05-14,49,False
2018-05-15,49,False
2018-05-16,50,False
2018-05-17,51,False
2018-05-18,55,False
2018-05-19,48,False
2018-05-20,45,False
2018-05-21,48,False
2018-05-22,48,False
2018-05-23,48,False
2018-05-24,47,False
2018-05-25,48,False
2018-05-26,49,False
2018-05-27,45,False
2018-05-28,43,False
2018-05-29,48,False
2018-05-30,51,False
2018-05-31,48,False
2018-06-01,48,False
2018-06-02,45,False
2018-06-03,44,False
2018-06-04,46,False
2018-06-05,46,False
2018-06-06,46,False
2018-06-07,44,False
2018-06-08,47,False
2018-06-09,45,False
2018-06-10,48,False
2018-06-11,47,False
2018-06-12,53,False
2018-06-13,47,False
2018-06-14,57,False
2018-06-15,58,False
2018-06-16,52,False
2018-06-17,51,False
2018-06-18,51,False
2018-06-19,52,False
2018-06-20,52,False
2018-06-21,56,False
2018-06-22,52,False
2018-06-23,48,False
2018-06-24,100,False
2018-06-25,53,False
2018-06-26,49,False
2018-06-27,53,False
2018-06-28,50,False
