date,fox,isPartial
2012-10-12,33,False
2012-10-13,27,False
2012-10-14,27,False
2012-10-15,26,False
2012-10-16,28,False
2012-10-17,40,False
2012-10-18,31,False
2012-10-19,28,False
2012-10-20,28,False
2012-10-21,29,False
2012-10-22,28,False
2012-10-23,36,False
2012-10-24,32,False
2012-10-25,29,False
2012-10-26,31,False
2012-10-27,29,False
2012-10-28,32,False
2012-10-29,36,False
2012-10-30,37,False
2012-10-31,30,False
2012-11-01,29,False
2012-11-02,30,False
2012-11-03,28,False
2012-11-04,30,False
2012-11-05,30,False
2012-11-06,53,False
2012-11-07,100,False
2012-11-08,31,False
2012-11-09,28,False
2012-11-10,27,False
2012-11-11,28,False
2012-11-12,27,False
2012-11-13,26,False
2012-11-14,25,False
2012-11-15,26,False
2012-11-16,28,False
2012-11-17,28,False
2012-11-18,28,False
2012-11-19,24,False
2012-11-20,25,False
2012-11-21,24,False
2012-11-22,23,False
2012-11-23,24,False
2012-11-24,24,False
2012-11-25,25,False
2012-11-26,23,False
2012-11-27,24,False
2012-11-28,23,False
2012-11-29,25,False
2012-11-30,25,False
2012-12-01,24,False
2012-12-02,25,False
2012-12-03,23,False
2012-12-04,24,False
2012-12-05,25,False
2012-12-06,25,False
2012-12-07,26,False
2012-12-08,28,False
2012-12-09,31,False
2012-12-10,26,False
2012-12-11,25,False
2012-12-12,26,False
2012-12-13,27,False
2012-12-14,42,False
2012-12-15,35,False
2012-12-16,32,False
2012-12-17,29,False
2012-12-18,28,False
2012-12-19,27,False
2012-12-20,28,False
2012-12-21,31,False
2012-12-22,25,False
2012-12-23,26,False
2012-12-24,26,False
2012-12-25,26,False
2012-12-26,29,False
2012-12-27,27,False
2012-12-28,26,False
2012-12-29,28,False
2012-12-30,30,False
2012-12-31,32,False
2013-01-01,33,False
2013-01-02,29,False
2013-01-03,31,False
2013-01-04,26,False
2013-01-05,27,False
2013-01-06,28,False
2013-01-07,27,False
2013-01-08,25,False
2013-01-09,25,False
2013-01-10,26,False
2013-01-11,27,False
2013-01-12,26,False
2013-01-13,29,False
2013-01-14,28,False
2013-01-15,28,False
2013-01-16,29,False
2013-01-17,27,False
2013-01-18,28,False
2013-01-19,29,False
2013-01-20,32,False
2013-01-21,26,False
2013-01-22,29,False
2013-01-23,26,False
2013-01-24,27,False
2013-01-25,28,False
2013-01-26,28,False
2013-01-27,29,False
2013-01-28,26,False
2013-01-29,26,False
2013-01-30,31,False
2013-01-31,27,False
2013-02-01,28,False
2013-02-02,25,False
2013-02-03,26,False
2013-02-04,25,False
2013-02-05,24,False
2013-02-06,26,False
2013-02-07,28,False
2013-02-08,28,False
2013-02-09,28,False
2013-02-10,28,False
2013-02-11,29,False
2013-02-12,30,False
2013-02-13,34,False
2013-02-14,27,False
2013-02-15,27,False
2013-02-16,26,False
2013-02-17,26,False
2013-02-18,24,False
2013-02-19,26,False
2013-02-20,29,False
2013-02-21,28,False
2013-02-22,28,False
2013-02-23,25,False
2013-02-24,26,False
2013-02-25,25,False
2013-02-26,27,False
2013-02-27,28,False
2013-02-28,26,False
2013-03-01,25,False
2013-03-02,24,False
2013-03-03,25,False
2013-03-04,25,False
2013-03-05,28,False
2013-03-06,29,False
2013-03-07,28,False
2013-03-08,27,False
2013-03-09,24,False
2013-03-10,26,False
2013-03-11,25,False
2013-03-12,29,False
2013-03-13,28,False
2013-03-14,25,False
2013-03-15,25,False
2013-03-16,25,False
2013-03-17,25,False
2013-03-18,26,False
2013-03-19,25,False
2013-03-20,24,False
2013-03-21,25,False
2013-03-22,25,False
2013-03-23,24,False
2013-03-24,26,False
2013-03-25,25,False
2013-03-26,25,False
2013-03-27,24,False
2013-03-28,24,False
2013-03-29,25,False
2013-03-30,24,False
2013-03-31,24,False
2013-04-01,25,False
2013-04-02,26,False
2013-04-03,28,False
2013-04-04,26,False
2013-04-05,26,False
2013-04-06,24,False
2013-04-07,24,False
2013-04-08,25,False
2013-04-09,28,False
2013-04-10,28,False
2013-04-11,27,False
2013-04-12,26,False
2013-04-13,25,False
2013-04-14,26,False
2013-04-15,39,False
2013-04-16,34,False
2013-04-17,33,False
2013-04-18,35,False
2013-04-19,58,False
2013-04-20,39,False
2013-04-21,30,False
2013-04-22,27,False
2013-04-23,31,False
2013-04-24,27,False
2013-04-25,25,False
2013-04-26,25,False
2013-04-27,25,False
2013-04-28,24,False
2013-04-29,23,False
2013-04-30,29,False
2013-05-01,31,False
2013-05-02,27,False
2013-05-03,26,False
2013-05-04,24,False
2013-05-05,25,False
2013-05-06,24,False
2013-05-07,26,False
2013-05-08,29,False
2013-05-09,28,False
2013-05-10,27,False
2013-05-11,25,False
2013-05-12,25,False
2013-05-13,25,False
2013-05-14,25,False
2013-05-15,27,False
2013-05-16,28,False
2013-05-17,26,False
2013-05-18,24,False
2013-05-19,27,False
2013-05-20,27,False
2013-05-21,30,False
2013-05-22,26,False
2013-05-23,25,False
2013-05-24,26,False
2013-05-25,27,False
2013-05-26,24,False
2013-05-27,21,False
2013-05-28,23,False
2013-05-29,25,False
2013-05-30,24,False
2013-05-31,26,False
2013-06-01,26,False
2013-06-02,25,False
2013-06-03,24,False
2013-06-04,24,False
2013-06-05,23,False
2013-06-06,23,False
2013-06-07,24,False
2013-06-08,23,False
2013-06-09,24,False
2013-06-10,22,False
2013-06-11,24,False
2013-06-12,23,False
2013-06-13,24,False
2013-06-14,23,False
2013-06-15,22,False
2013-06-16,22,False
2013-06-17,23,False
2013-06-18,23,False
2013-06-19,23,False
2013-06-20,23,False
2013-06-21,23,False
2013-06-22,23,False
2013-06-23,22,False
2013-06-24,23,False
2013-06-25,23,False
2013-06-26,25,False
2013-06-27,25,False
2013-06-28,23,False
2013-06-29,23,False
