date,fox,isPartial
2011-05-11,76,False
2011-05-12,76,False
2011-05-13,76,False
2011-05-14,73,False
2011-05-15,75,False
2011-05-16,73,False
2011-05-17,70,False
2011-05-18,76,False
2011-05-19,77,False
2011-05-20,79,False
2011-05-21,76,False
2011-05-22,75,False
2011-05-23,78,False
2011-05-24,78,False
2011-05-25,87,False
2011-05-26,77,False
2011-05-27,75,False
2011-05-28,88,False
2011-05-29,74,False
2011-05-30,64,False
2011-05-31,67,False
2011-06-01,67,False
2011-06-02,72,False
2011-06-03,77,False
2011-06-04,75,False
2011-06-05,71,False
2011-06-06,71,False
2011-06-07,72,False
2011-06-08,70,False
2011-06-09,71,False
2011-06-10,72,False
2011-06-11,69,False
2011-06-12,72,False
2011-06-13,66,False
2011-06-14,68,False
2011-06-15,68,False
2011-06-16,71,False
2011-06-17,71,False
2011-06-18,71,False
2011-06-19,70,False
2011-06-20,79,False
2011-06-21,86,False
2011-06-22,84,False
2011-06-23,77,False
2011-06-24,74,False
2011-06-25,76,False
2011-06-26,83,False
2011-06-27,72,False
2011-06-28,75,False
2011-06-29,83,False
2011-06-30,80,False
2011-07-01,81,False
2011-07-02,85,False
2011-07-03,84,False
2011-07-04,78,False
2011-07-05,95,False
2011-07-06,78,False
2011-07-07,81,False
2011-07-08,85,False
2011-07-09,85,False
2011-07-10,80,False
2011-07-11,76,False
2011-07-12,76,False
2011-07-13,77,False
2011-07-14,77,False
2011-07-15,72,False
2011-07-16,76,False
2011-07-17,77,False
2011-07-18,74,False
2011-07-19,72,False
2011-07-20,73,False
2011-07-21,72,False
2011-07-22,75,False
2011-07-23,78,False
2011-07-24,80,False
2011-07-25,72,False
2011-07-26,73,False
2011-07-27,72,False
2011-07-28,72,False
2011-07-29,76,False
2011-07-30,76,False
2011-07-31,74,False
2011-08-01,75,False
2011-08-02,71,False
2011-08-03,71,False
2011-08-04,75,False
2011-08-05,76,False
2011-08-06,80,False
2011-08-07,80,False
2011-08-08,79,False
2011-08-09,73,False
2011-08-10,76,False
2011-08-11,75,False
2011-08-12,84,False
2011-08-13,77,False
2011-08-14,80,False
2011-08-15,70,False
2011-08-16,74,False
2011-08-17,73,False
2011-08-18,72,False
2011-08-19,74,False
2011-08-20,75,False
2011-08-21,73,False
2011-08-22,71,False
2011-08-23,95,False
2011-08-24,78,False
2011-08-25,74,False
