date,fox,isPartial
2011-01-01,60,False
2011-01-02,60,False
2011-01-03,54,False
2011-01-04,54,False
2011-01-05,55,False
2011-01-06,53,False
2011-01-07,58,False
2011-01-08,63,False
2011-01-09,68,False
2011-01-10,65,False
2011-01-11,62,False
2011-01-12,61,False
2011-01-13,59,False
2011-01-14,53,False
2011-01-15,52,False
2011-01-16,59,False
2011-01-17,54,False
2011-01-18,53,False
2011-01-19,53,False
2011-01-20,55,False
2011-01-21,59,False
2011-01-22,54,False
2011-01-23,60,False
2011-01-24,52,False
2011-01-25,53,False
2011-01-26,57,False
2011-01-27,57,False
2011-01-28,54,False
2011-01-29,52,False
2011-01-30,54,False
2011-01-31,59,False
2011-02-01,68,False
2011-02-02,68,False
2011-02-03,64,False
2011-02-04,58,False
2011-02-05,58,False
2011-02-06,73,False
2011-02-07,74,False
2011-02-08,54,False
2011-02-09,54,False
2011-02-10,53,False
2011-02-11,52,False
2011-02-12,50,False
2011-02-13,48,False
2011-02-14,46,False
2011-02-15,47,False
2011-02-16,53,False
2011-02-17,56,False
2011-02-18,52,False
2011-02-19,52,False
2011-02-20,55,False
2011-02-21,51,False
2011-02-22,54,False
2011-02-23,54,False
2011-02-24,53,False
2011-02-25,57,False
2011-02-26,51,False
2011-02-27,51,False
2011-02-28,50,False
2011-03-01,49,False
2011-03-02,52,False
2011-03-03,53,False
2011-03-04,55,False
2011-03-05,53,False
2011-03-06,55,False
2011-03-07,51,False
2011-03-08,54,False
2011-03-09,54,False
2011-03-10,54,False
2011-03-11,82,False
2011-03-12,58,False
2011-03-13,53,False
2011-03-14,52,False
2011-03-15,57,False
2011-03-16,59,False
2011-03-17,59,False
2011-03-18,56,False
2011-03-19,54,False
2011-03-20,56,False
2011-03-21,50,False
2011-03-22,52,False
2011-03-23,55,False
2011-03-24,52,False
2011-03-25,53,False
2011-03-26,53,False
2011-03-27,51,False
2011-03-28,49,False
2011-03-29,49,False
2011-03-30,48,False
2011-03-31,51,False
2011-04-01,53,False
2011-04-02,50,False
2011-04-03,51,False
2011-04-04,48,False
2011-04-05,51,False
2011-04-06,54,False
2011-04-07,59,False
2011-04-08,58,False
2011-04-09,57,False
2011-04-10,52,False
2011-04-11,48,False
2011-04-12,51,False
2011-04-13,51,False
2011-04-14,50,False
2011-04-15,54,False
2011-04-16,56,False
2011-04-17,51,False
2011-04-18,49,False
2011-04-19,49,False
2011-04-20,59,False
2011-04-21,52,False
2011-04-22,55,False
2011-04-23,52,False
2011-04-24,50,False
2011-04-25,51,False
2011-04-26,52,False
2011-04-27,67,False
2011-04-28,60,False
2011-04-29,55,False
2011-04-30,51,False
2011-05-01,52,False
2011-05-02,100,False
2011-05-03,65,False
2011-05-04,57,False
2011-05-05,55,False
2011-05-06,53,False
2011-05-07,53,False
2011-05-08,51,False
2011-05-09,49,False
2011-05-10,47,False
2011-05-11,52,False
2011-05-12,50,False
2011-05-13,51,False
2011-05-14,51,False
2011-05-15,52,False
2011-05-16,50,False
2011-05-17,50,False
2011-05-18,52,False
2011-05-19,53,False
2011-05-20,53,False
2011-05-21,54,False
2011-05-22,51,False
