date,fox,isPartial
2015-12-26,60,False
2015-12-27,68,False
2015-12-28,64,False
2015-12-29,64,False
2015-12-30,64,False
2015-12-31,66,False
2016-01-01,67,False
2016-01-02,57,False
2016-01-03,62,False
2016-01-04,57,False
2016-01-05,59,False
2016-01-06,59,False
2016-01-07,57,False
2016-01-08,57,False
2016-01-09,57,False
2016-01-10,62,False
2016-01-11,59,False
2016-01-12,58,False
2016-01-13,61,False
2016-01-14,62,False
2016-01-15,79,False
2016-01-16,56,False
2016-01-17,65,False
2016-01-18,56,False
2016-01-19,61,False
2016-01-20,64,False
2016-01-21,63,False
2016-01-22,62,False
2016-01-23,61,False
2016-01-24,72,False
2016-01-25,69,False
2016-01-26,63,False
2016-01-27,67,False
2016-01-28,66,False
2016-01-29,100,False
2016-01-30,61,False
2016-01-31,65,False
2016-02-01,63,False
2016-02-02,72,False
2016-02-03,59,False
2016-02-04,58,False
2016-02-05,59,False
2016-02-06,55,False
2016-02-07,59,False
2016-02-08,58,False
2016-02-09,62,False
2016-02-10,64,False
2016-02-11,60,False
2016-02-12,59,False
2016-02-13,59,False
2016-02-14,63,False
2016-02-15,62,False
2016-02-16,62,False
2016-02-17,61,False
2016-02-18,60,False
2016-02-19,60,False
2016-02-20,56,False
2016-02-21,69,False
2016-02-22,58,False
2016-02-23,65,False
2016-02-24,66,False
2016-02-25,61,False
2016-02-26,64,False
2016-02-27,56,False
2016-02-28,59,False
2016-02-29,56,False
2016-03-01,62,False
2016-03-02,74,False
2016-03-03,70,False
2016-03-04,92,False
2016-03-05,61,False
2016-03-06,65,False
2016-03-07,56,False
2016-03-08,60,False
2016-03-09,66,False
2016-03-10,62,False
2016-03-11,63,False
2016-03-12,60,False
2016-03-13,62,False
2016-03-14,57,False
2016-03-15,62,False
2016-03-16,73,False
2016-03-17,59,False
2016-03-18,58,False
2016-03-19,61,False
2016-03-20,64,False
2016-03-21,61,False
2016-03-22,61,False
2016-03-23,61,False
2016-03-24,61,False
2016-03-25,59,False
2016-03-26,56,False
2016-03-27,57,False
2016-03-28,59,False
2016-03-29,56,False
2016-03-30,57,False
2016-03-31,57,False
2016-04-01,55,False
2016-04-02,59,False
2016-04-03,60,False
2016-04-04,58,False
2016-04-05,59,False
2016-04-06,66,False
2016-04-07,60,False
2016-04-08,60,False
2016-04-09,58,False
2016-04-10,59,False
2016-04-11,57,False
2016-04-12,76,False
2016-04-13,73,False
2016-04-14,64,False
2016-04-15,60,False
2016-04-16,57,False
2016-04-17,61,False
2016-04-18,54,False
2016-04-19,56,False
2016-04-20,60,False
2016-04-21,62,False
2016-04-22,62,False
2016-04-23,59,False
2016-04-24,58,False
2016-04-25,55,False
2016-04-26,64,False
2016-04-27,64,False
2016-04-28,61,False
2016-04-29,58,False
2016-04-30,55,False
2016-05-01,60,False
2016-05-02,56,False
2016-05-03,61,False
2016-05-04,73,False
2016-05-05,60,False
2016-05-06,57,False
2016-05-07,55,False
2016-05-08,55,False
2016-05-09,55,False
2016-05-10,53,False
2016-05-11,55,False
2016-05-12,57,False
2016-05-13,57,False
2016-05-14,55,False
2016-05-15,58,False
2016-05-16,57,False
2016-05-17,57,False
2016-05-18,60,False
2016-05-19,60,False
2016-05-20,63,False
2016-05-21,56,False
2016-05-22,56,False
2016-05-23,55,False
2016-05-24,54,False
2016-05-25,55,False
2016-05-26,56,False
2016-05-27,59,False
2016-05-28,62,False
2016-05-29,56,False
2016-05-30,51,False
2016-05-31,52,False
2016-06-01,55,False
2016-06-02,56,False
2016-06-03,58,False
2016-06-04,63,False
2016-06-05,64,False
2016-06-06,59,False
2016-06-07,58,False
2016-06-08,60,False
2016-06-09,56,False
2016-06-10,58,False
2016-06-11,55,False
2016-06-12,69,False
2016-06-13,63,False
2016-06-14,60,False
2016-06-15,61,False
2016-06-16,58,False
2016-06-17,58,False
2016-06-18,57,False
2016-06-19,60,False
2016-06-20,56,False
2016-06-21,55,False
2016-06-22,64,False
2016-06-23,57,False
2016-06-24,59,False
2016-06-25,53,False
2016-06-26,57,False
2016-06-27,57,False
2016-06-28,56,False
2016-06-29,56,False
2016-06-30,56,False
2016-07-01,55,False
2016-07-02,55,False
2016-07-03,55,False
2016-07-04,49,False
2016-07-05,59,False
2016-07-06,60,False
2016-07-07,63,False
2016-07-08,88,False
2016-07-09,65,False
2016-07-10,61,False
2016-07-11,57,False
2016-07-12,57,False
2016-07-13,60,False
2016-07-14,63,False
2016-07-15,79,False
2016-07-16,76,False
2016-07-17,68,False
2016-07-18,64,False
2016-07-19,70,False
2016-07-20,68,False
2016-07-21,70,False
2016-07-22,67,False
2016-07-23,63,False
2016-07-24,63,False
2016-07-25,61,False
2016-07-26,61,False
2016-07-27,63,False
2016-07-28,70,False
2016-07-29,66,False
2016-07-30,61,False
2016-07-31,64,False
2016-08-01,60,False
2016-08-02,56,False
2016-08-03,59,False
2016-08-04,61,False
2016-08-05,59,False
2016-08-06,56,False
2016-08-07,58,False
2016-08-08,56,False
2016-08-09,56,False
2016-08-10,63,False
2016-08-11,59,False
2016-08-12,56,False
2016-08-13,57,False
2016-08-14,55,False
2016-08-15,58,False
2016-08-16,54,False
2016-08-17,57,False
2016-08-18,56,False
2016-08-19,55,False
2016-08-20,56,False
2016-08-21,55,False
2016-08-22,51,False
2016-08-23,54,False
2016-08-24,60,False
2016-08-25,57,False
2016-08-26,57,False
2016-08-27,59,False
2016-08-28,60,False
2016-08-29,53,False
2016-08-30,54,False
2016-08-31,60,False
2016-09-01,61,False
2016-09-02,56,False
2016-09-03,59,False
2016-09-04,60,False
2016-09-05,52,False
2016-09-06,61,False
2016-09-07,63,False
2016-09-08,58,False
2016-09-09,59,False
2016-09-10,63,False
2016-09-11,77,False
