date,fox,isPartial
2018-05-25,68,False
2018-05-26,71,False
2018-05-27,66,False
2018-05-28,63,False
2018-05-29,71,False
2018-05-30,73,False
2018-05-31,72,False
2018-06-01,73,False
2018-06-02,65,False
2018-06-03,65,False
2018-06-04,66,False
2018-06-05,70,False
2018-06-06,69,False
2018-06-07,64,False
2018-06-08,66,False
2018-06-09,67,False
2018-06-10,70,False
2018-06-11,70,False
2018-06-12,75,False
2018-06-13,70,False
2018-06-14,87,False
2018-06-15,88,False
2018-06-16,78,False
2018-06-17,71,False
2018-06-18,75,False
2018-06-19,75,False
2018-06-20,79,False
2018-06-21,79,False
2018-06-22,77,False
2018-06-23,69,False
